,instance_id,segment_id,date,interval,uptime,heavy,car,bike,pedestrian,heavy_lft,heavy_rgt,car_lft,car_rgt,bike_lft,bike_rgt,pedestrian_lft,pedestrian_rgt,direction,car_speed_hist_0to70plus,car_speed_hist_0to120plus,timezone,v85
92,-1,347295,2022-06-04T20:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
93,-1,347295,2022-06-04T21:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
94,-1,347295,2022-06-04T22:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
95,-1,347295,2022-06-04T23:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
96,-1,347295,2022-06-05T00:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
97,-1,347295,2022-06-05T01:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
98,-1,347295,2022-06-05T02:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
99,-1,347295,2022-06-05T03:00:00.000Z,hourly,0.0811111111,0.0,24.6575342466,12.3287671233,0.0,0.0,0.0,12.3287671233,12.3287671233,12.3287671233,0.0,0.0,0.0,1,"[0.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,21.0
100,-1,347295,2022-06-05T04:00:00.000Z,hourly,0.7352777778,4.0800906687,21.7604835663,21.7604835663,6.8001511145,1.3600302229,2.7200604458,14.9603324518,6.8001511145,9.5202115603,12.240272006,0.0,6.8001511145,1,"[6.25, 12.5, 50.0, 25.0, 6.25, 0.0, 0.0, 0.0]","[0.0, 6.25, 0.0, 12.5, 31.25, 18.75, 6.25, 18.75, 6.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,35.0
101,-1,347295,2022-06-05T05:00:00.000Z,hourly,0.8005555556,4.9965301874,22.4843858432,22.4843858432,0.0,2.4982650937,2.4982650937,18.7369882026,3.7473976405,9.9930603747,12.4913254684,0.0,0.0,1,"[0.0, 27.7777777778, 38.8888888889, 33.3333333333, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 5.5555555556, 22.2222222222, 27.7777777778, 11.1111111111, 16.6666666667, 16.6666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,33.0
102,-1,347295,2022-06-05T06:00:00.000Z,hourly,0.8044444444,9.9447513812,38.5359116022,63.3977900552,4.9723756906,3.729281768,6.2154696133,26.1049723757,12.4309392265,16.1602209945,47.2375690608,1.2430939227,3.729281768,1,"[9.6774193548, 9.6774193548, 45.1612903226, 25.8064516129, 3.2258064516, 6.4516129032, 0.0, 0.0]","[3.2258064516, 6.4516129032, 0.0, 9.6774193548, 25.8064516129, 19.3548387097, 12.9032258065, 12.9032258065, 3.2258064516, 0.0, 3.2258064516, 3.2258064516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,35.5
103,-1,347295,2022-06-05T07:00:00.000Z,hourly,0.785,7.6433121019,70.0636942675,133.7579617834,7.6433121019,3.821656051,3.821656051,49.6815286624,20.3821656051,71.3375796178,62.4203821656,3.821656051,3.821656051,1,"[3.6363636364, 23.6363636364, 49.0909090909, 16.3636363636, 0.0, 3.6363636364, 0.0, 3.6363636364]","[1.8181818182, 1.8181818182, 3.6363636364, 20.0, 34.5454545455, 14.5454545455, 16.3636363636, 0.0, 0.0, 0.0, 3.6363636364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8181818182, 0.0, 1.8181818182, 0.0]",Europe/Brussels,30.0
104,-1,347295,2022-06-05T08:00:00.000Z,hourly,0.8002777778,9.996528983,98.715723707,136.2027073933,9.996528983,2.4991322457,7.4973967372,73.7244012496,24.9913224575,67.4765706352,68.7261367581,4.9982644915,4.9982644915,1,"[10.1265822785, 15.1898734177, 49.3670886076, 20.253164557, 2.5316455696, 1.2658227848, 1.2658227848, 0.0]","[5.0632911392, 5.0632911392, 3.7974683544, 11.3924050633, 22.7848101266, 26.582278481, 13.9240506329, 6.3291139241, 1.2658227848, 1.2658227848, 1.2658227848, 0.0, 1.2658227848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,31.0
105,-1,347295,2022-06-05T09:00:00.000Z,hourly,0.7105555556,5.6293979672,115.4026583268,129.4761532447,7.036747459,2.8146989836,2.8146989836,74.5895230649,40.8131352619,74.5895230649,54.8866301798,4.2220484754,2.8146989836,1,"[10.9756097561, 17.0731707317, 50.0, 13.4146341463, 2.4390243902, 4.8780487805, 1.2195121951, 0.0]","[6.0975609756, 4.8780487805, 2.4390243902, 14.6341463415, 25.6097560976, 24.3902439024, 9.756097561, 3.6585365854, 2.4390243902, 0.0, 0.0, 4.8780487805, 1.2195121951, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,31.0
106,-1,347295,2022-06-05T10:00:00.000Z,hourly,0.7786111111,11.5590438816,137.4241883696,113.0217623974,12.8433820906,3.8530146272,7.7060292544,98.8940420978,38.5301462719,68.0699250803,44.9518373172,5.1373528362,7.7060292544,1,"[1.8691588785, 32.7102803738, 51.4018691589, 7.476635514, 1.8691588785, 0.9345794393, 0.0, 3.738317757]","[0.0, 1.8691588785, 8.4112149533, 24.2990654206, 39.2523364486, 12.1495327103, 4.6728971963, 2.8037383178, 1.8691588785, 0.0, 0.9345794393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9345794393, 0.9345794393, 0.0, 0.9345794393, 0.0, 0.0, 0.9345794393, 0.0]",Europe/Brussels,27.0
107,-1,347295,2022-06-05T11:00:00.000Z,hourly,0.7763888889,10.3041144902,135.2415026834,130.0894454383,2.5760286225,3.8640429338,6.4400715564,90.1610017889,45.0805008945,56.6726296959,73.4168157424,2.5760286225,0.0,1,"[3.8095238095, 21.9047619048, 55.2380952381, 13.3333333333, 3.8095238095, 1.9047619048, 0.0, 0.0]","[0.9523809524, 2.8571428571, 6.6666666667, 15.2380952381, 35.2380952381, 20.0, 10.4761904762, 2.8571428571, 1.9047619048, 1.9047619048, 0.9523809524, 0.9523809524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,29.5
108,-1,347295,2022-06-05T12:00:00.000Z,hourly,0.7938888889,7.5577326802,114.6256123163,107.0678796361,5.0384884535,3.7788663401,3.7788663401,76.8369489153,37.788663401,56.6829951015,50.3848845346,2.5192442267,2.5192442267,1,"[5.4945054945, 18.6813186813, 54.9450549451, 13.1868131868, 3.2967032967, 1.0989010989, 1.0989010989, 2.1978021978]","[1.0989010989, 4.3956043956, 5.4945054945, 13.1868131868, 19.7802197802, 35.1648351648, 9.8901098901, 3.2967032967, 2.1978021978, 1.0989010989, 1.0989010989, 0.0, 0.0, 1.0989010989, 0.0, 1.0989010989, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0989010989]",Europe/Brussels,30.5
109,-1,347295,2022-06-05T13:00:00.000Z,hourly,0.7894444444,7.6002814919,121.6045038705,114.0042223786,11.4004222379,5.0668543279,2.533427164,79.802955665,41.8015482055,55.7353976073,58.2688247713,0.0,11.4004222379,1,"[2.0833333333, 23.9583333333, 47.9166666667, 16.6666666667, 5.2083333333, 2.0833333333, 0.0, 2.0833333333]","[2.0833333333, 0.0, 7.2916666667, 16.6666666667, 27.0833333333, 20.8333333333, 12.5, 4.1666666667, 4.1666666667, 1.0416666667, 0.0, 2.0833333333, 0.0, 0.0, 1.0416666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0416666667]",Europe/Brussels,32.0
110,-1,347295,2022-06-05T14:00:00.000Z,hourly,0.7869444444,16.5195905401,139.7811507236,151.2177903283,12.7073773385,8.895164137,7.6244264031,87.6809036357,52.1002470879,78.7857394988,72.4320508295,6.3536886693,6.3536886693,1,"[4.5454545455, 34.5454545455, 43.6363636364, 11.8181818182, 2.7272727273, 0.9090909091, 0.9090909091, 0.9090909091]","[0.9090909091, 3.6363636364, 9.0909090909, 25.4545454545, 24.5454545455, 19.0909090909, 5.4545454545, 6.3636363636, 2.7272727273, 0.0, 0.0, 0.9090909091, 0.0, 0.9090909091, 0.0, 0.9090909091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,29.5
111,-1,347295,2022-06-05T15:00:00.000Z,hourly,0.7811111111,6.4011379801,163.8691322902,152.347083926,8.9615931721,1.280227596,5.1209103841,113.9402560455,49.9288762447,87.0554765292,65.2916073969,5.1209103841,3.8406827881,1,"[12.5, 31.25, 36.71875, 10.9375, 0.78125, 2.34375, 1.5625, 3.90625]","[7.8125, 4.6875, 7.8125, 23.4375, 19.53125, 17.1875, 5.46875, 5.46875, 0.78125, 0.0, 0.78125, 1.5625, 0.0, 1.5625, 2.34375, 0.78125, 0.0, 0.0, 0.78125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,31.5
112,-1,347295,2022-06-05T16:00:00.000Z,hourly,0.7813888889,8.9584073942,175.3288304301,268.7522218272,17.9168147885,6.3988624245,2.5595449698,122.8581585496,52.4706718806,143.3345183079,125.4177035194,6.3988624245,11.517952364,1,"[10.9489051095, 28.4671532847, 39.4160583942, 10.9489051095, 1.4598540146, 2.9197080292, 1.4598540146, 4.3795620438]","[5.8394160584, 5.1094890511, 7.299270073, 21.1678832117, 24.0875912409, 15.3284671533, 8.0291970803, 2.9197080292, 0.7299270073, 0.7299270073, 1.4598540146, 1.4598540146, 0.7299270073, 0.7299270073, 1.4598540146, 1.4598540146, 0.0, 0.0, 1.4598540146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,31.5
113,-1,347295,2022-06-05T17:00:00.000Z,hourly,0.7938888889,11.3365990203,170.0489853044,262.0013995801,13.855843247,5.0384884535,6.2981105668,104.5486354094,65.500349895,139.8180545836,122.1833449965,5.0384884535,8.8173547936,1,"[3.7037037037, 28.8888888889, 42.2222222222, 9.6296296296, 2.962962963, 0.7407407407, 4.4444444444, 7.4074074074]","[0.0, 3.7037037037, 8.1481481481, 20.7407407407, 22.962962963, 19.2592592593, 7.4074074074, 2.2222222222, 0.7407407407, 2.2222222222, 0.7407407407, 0.0, 2.2222222222, 2.2222222222, 3.7037037037, 0.7407407407, 2.2222222222, 0.0, 0.7407407407, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,41.0
114,-1,347295,2022-06-05T18:00:00.000Z,hourly,0.4783333333,8.362369338,190.243902439,221.6027874564,10.4529616725,2.0905923345,6.2717770035,123.3449477352,66.8989547038,112.8919860627,108.7108013937,2.0905923345,8.362369338,1,"[7.6923076923, 30.7692307692, 37.3626373626, 7.6923076923, 2.1978021978, 3.2967032967, 3.2967032967, 7.6923076923]","[5.4945054945, 2.1978021978, 7.6923076923, 23.0769230769, 23.0769230769, 14.2857142857, 6.5934065934, 1.0989010989, 1.0989010989, 1.0989010989, 1.0989010989, 2.1978021978, 1.0989010989, 2.1978021978, 2.1978021978, 1.0989010989, 1.0989010989, 0.0, 1.0989010989, 2.1978021978, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,44.0
115,-1,347295,2022-06-05T19:00:00.000Z,hourly,0.3408333333,5.8679706601,123.2273838631,126.1613691932,5.8679706601,2.9339853301,2.9339853301,82.1515892421,41.075794621,67.4816625917,58.6797066015,0.0,5.8679706601,1,"[2.380952381, 28.5714285714, 57.1428571429, 4.7619047619, 2.380952381, 2.380952381, 0.0, 2.380952381]","[2.380952381, 0.0, 7.1428571429, 21.4285714286, 42.8571428571, 14.2857142857, 4.7619047619, 0.0, 2.380952381, 0.0, 0.0, 2.380952381, 0.0, 0.0, 0.0, 0.0, 0.0, 2.380952381, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,26.5
116,-1,347295,2022-06-05T20:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
117,-1,347295,2022-06-05T21:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
118,-1,347295,2022-06-05T22:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
119,-1,347295,2022-06-05T23:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
120,-1,347295,2022-06-06T00:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
121,-1,347295,2022-06-06T01:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
122,-1,347295,2022-06-06T02:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
123,-1,347295,2022-06-06T03:00:00.000Z,hourly,0.2436111111,0.0,8.2098061574,4.1049030787,0.0,0.0,0.0,8.2098061574,0.0,0.0,4.1049030787,0.0,0.0,1,"[0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,26.5
124,-1,347295,2022-06-06T04:00:00.000Z,hourly,0.8008333333,1.2486992716,31.2174817898,21.2278876171,0.0,1.2486992716,0.0,22.4765868887,8.7408949011,12.4869927159,8.7408949011,0.0,0.0,1,"[4.0, 28.0, 40.0, 20.0, 4.0, 0.0, 0.0, 4.0]","[4.0, 0.0, 16.0, 12.0, 16.0, 24.0, 8.0, 12.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,34.5
125,-1,347295,2022-06-06T05:00:00.000Z,hourly,0.7933333333,7.5630252101,13.8655462185,27.731092437,3.781512605,1.2605042017,6.3025210084,8.8235294118,5.0420168067,15.1260504202,12.6050420168,1.2605042017,2.5210084034,1,"[36.3636363636, 9.0909090909, 9.0909090909, 36.3636363636, 0.0, 0.0, 0.0, 9.0909090909]","[36.3636363636, 0.0, 9.0909090909, 0.0, 0.0, 9.0909090909, 27.2727272727, 9.0909090909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0909090909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,34.0
126,-1,347295,2022-06-06T06:00:00.000Z,hourly,0.7894444444,7.6002814919,46.8684025334,97.5369458128,0.0,2.533427164,5.0668543279,34.2012667136,12.6671358198,44.3349753695,53.2019704433,0.0,0.0,1,"[13.5135135135, 29.7297297297, 40.5405405405, 10.8108108108, 2.7027027027, 2.7027027027, 0.0, 0.0]","[2.7027027027, 10.8108108108, 10.8108108108, 18.9189189189, 21.6216216216, 18.9189189189, 8.1081081081, 2.7027027027, 2.7027027027, 0.0, 0.0, 2.7027027027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,28.5
127,-1,347295,2022-06-06T07:00:00.000Z,hourly,0.7647222222,11.7689792953,66.6908826734,100.6901561932,5.2306574646,5.2306574646,6.5383218307,44.460588449,22.2302942245,41.8452597167,58.8448964766,2.6153287323,2.6153287323,1,"[3.9215686275, 21.568627451, 43.137254902, 15.6862745098, 9.8039215686, 1.9607843137, 0.0, 3.9215686275]","[3.9215686275, 0.0, 7.8431372549, 13.7254901961, 21.568627451, 21.568627451, 11.7647058824, 3.9215686275, 5.8823529412, 3.9215686275, 1.9607843137, 0.0, 0.0, 0.0, 1.9607843137, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9607843137, 0.0, 0.0]",Europe/Brussels,38.0
128,-1,347295,2022-06-06T08:00:00.000Z,hourly,0.7186111111,4.1747197526,112.7174333204,108.5427135678,11.132586007,2.7831465017,1.3915732509,80.7112485504,32.00618477,58.4460765365,50.0966370313,5.5662930035,5.5662930035,1,"[17.2839506173, 19.7530864198, 41.975308642, 9.8765432099, 2.4691358025, 2.4691358025, 0.0, 6.1728395062]","[16.049382716, 1.2345679012, 3.7037037037, 16.049382716, 24.6913580247, 17.2839506173, 4.9382716049, 4.9382716049, 2.4691358025, 0.0, 0.0, 2.4691358025, 0.0, 0.0, 1.2345679012, 0.0, 0.0, 1.2345679012, 0.0, 0.0, 1.2345679012, 0.0, 1.2345679012, 0.0, 1.2345679012]",Europe/Brussels,33.5
129,-1,347295,2022-06-06T09:00:00.000Z,hourly,0.7252777778,22.0605132133,130.9842972041,113.0601302183,11.0302566067,1.3787820758,20.6817311375,90.999617005,39.9846801992,78.5905783225,34.4695518958,11.0302566067,0.0,1,"[31.5789473684, 9.4736842105, 27.3684210526, 12.6315789474, 8.4210526316, 2.1052631579, 2.1052631579, 6.3157894737]","[25.2631578947, 6.3157894737, 4.2105263158, 5.2631578947, 12.6315789474, 14.7368421053, 8.4210526316, 4.2105263158, 4.2105263158, 4.2105263158, 1.0526315789, 1.0526315789, 2.1052631579, 0.0, 2.1052631579, 1.0526315789, 0.0, 3.1578947368, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,42.0
130,-1,347295,2022-06-06T10:00:00.000Z,hourly,0.6986111111,11.4512922465,156.0238568588,144.5725646123,22.902584493,4.2942345924,7.1570576541,83.0218687873,73.0019880716,83.0218687873,61.550695825,8.5884691849,14.3141153082,1,"[15.5963302752, 29.3577981651, 32.1100917431, 5.504587156, 2.752293578, 7.3394495413, 1.8348623853, 5.504587156]","[8.2568807339, 7.3394495413, 7.3394495413, 22.0183486239, 24.7706422018, 7.3394495413, 2.752293578, 2.752293578, 1.8348623853, 0.9174311927, 2.752293578, 4.5871559633, 0.0, 1.8348623853, 0.9174311927, 0.9174311927, 0.9174311927, 0.0, 1.8348623853, 0.0, 0.0, 0.0, 0.0, 0.9174311927, 0.0]",Europe/Brussels,46.0
131,-1,347295,2022-06-06T11:00:00.000Z,hourly,0.7130555556,4.2072458122,141.6439423452,235.605765485,16.8289832489,1.4024152707,2.8048305415,95.3642384106,46.2797039346,137.4366965329,98.1690689521,5.609661083,11.219322166,1,"[10.8910891089, 19.801980198, 49.504950495, 5.9405940594, 4.9504950495, 2.9702970297, 2.9702970297, 2.9702970297]","[6.9306930693, 3.9603960396, 5.9405940594, 13.8613861386, 27.7227722772, 21.7821782178, 3.9603960396, 1.9801980198, 3.9603960396, 0.9900990099, 1.9801980198, 0.9900990099, 0.9900990099, 1.9801980198, 0.0, 0.0, 0.9900990099, 0.0, 0.0, 0.0, 0.9900990099, 0.0, 0.0, 0.0, 0.9900990099]",Europe/Brussels,34.5
132,-1,347295,2022-06-06T12:00:00.000Z,hourly,0.7247222222,8.2790341127,118.6661556152,222.1540820238,19.3177462629,1.3798390188,6.8991950939,88.309697202,30.3564584132,121.4258336527,100.728248371,5.5193560751,13.7983901878,1,"[8.1395348837, 16.2790697674, 52.3255813953, 12.7906976744, 0.0, 2.3255813953, 1.1627906977, 6.976744186]","[4.6511627907, 3.488372093, 2.3255813953, 13.9534883721, 31.3953488372, 20.9302325581, 10.4651162791, 2.3255813953, 0.0, 0.0, 1.1627906977, 1.1627906977, 1.1627906977, 0.0, 1.1627906977, 1.1627906977, 1.1627906977, 0.0, 1.1627906977, 0.0, 0.0, 0.0, 0.0, 1.1627906977, 1.1627906977]",Europe/Brussels,31.5
133,-1,347295,2022-06-06T13:00:00.000Z,hourly,0.7827777778,11.4975159688,143.0801987225,327.0404542229,21.7175301632,1.2775017743,10.2200141945,85.5926188786,57.4875798439,167.3527324344,159.6877217885,8.9425124202,12.7750177431,1,"[8.9285714286, 32.1428571429, 41.9642857143, 6.25, 2.6785714286, 2.6785714286, 1.7857142857, 3.5714285714]","[3.5714285714, 5.3571428571, 4.4642857143, 27.6785714286, 26.7857142857, 15.1785714286, 5.3571428571, 0.8928571429, 2.6785714286, 0.0, 1.7857142857, 0.8928571429, 0.0, 1.7857142857, 1.7857142857, 0.8928571429, 0.8928571429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,29.5
134,-1,347295,2022-06-06T14:00:00.000Z,hourly,0.7925,12.61829653,166.5615141956,258.6750788644,15.141955836,7.570977918,5.047318612,114.8264984227,51.7350157729,128.7066246057,129.9684542587,5.047318612,10.094637224,1,"[4.5454545455, 37.1212121212, 37.8787878788, 8.3333333333, 4.5454545455, 3.0303030303, 0.0, 4.5454545455]","[1.5151515152, 3.0303030303, 14.3939393939, 22.7272727273, 25.7575757576, 12.1212121212, 3.7878787879, 4.5454545455, 2.2727272727, 2.2727272727, 1.5151515152, 1.5151515152, 0.0, 0.0, 3.0303030303, 0.0, 0.0, 0.7575757576, 0.7575757576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,34.5
