index,result_date,description,lamax,laeq,lceq,lcpeak,result_month,result_day
428,2022-04-01,MP 03: Naamsestraat 62 Taste,57.68471857313163,55.881178022893785,64.89735286288035,76.74328441301404,4.0,1.0
429,2022-04-01,MP 05: Calvariekapel KU Leuven,57.1613054449486,54.90111931660339,61.92064786091305,74.5506026020928,4.0,1.0
430,2022-04-01,MP 06: Parkstraat 2 La Filosovia,56.79467580268062,54.74418736544827,62.41059168036297,74.92267228408065,4.0,1.0
431,2022-04-01,MP 07: Naamsestraat 81,55.44205324074075,53.66091319444445,62.719688078703705,74.40548969907407,4.0,1.0
432,2022-04-01,MP08bis - Vrijthof,47.62909837962963,46.12881134259259,56.590946064814815,68.34518356481482,4.0,1.0
433,2022-04-02,MP 01: Naamsestraat 35  Maxim,54.470565972222225,52.126586805555554,61.2753775462963,74.04337037037037,4.0,2.0
434,2022-04-02,MP 02: Naamsestraat 57 Xior,53.011085776455744,50.93481406034792,60.05498269655899,72.28754754105951,4.0,2.0
435,2022-04-02,MP 03: Naamsestraat 62 Taste,54.16522106481481,52.36342939814815,61.99038356481481,73.77790324074074,4.0,2.0
436,2022-04-02,MP 05: Calvariekapel KU Leuven,52.65293300615769,50.21820917635076,58.22267292467244,71.01758217973055,4.0,2.0
437,2022-04-02,MP 06: Parkstraat 2 La Filosovia,52.31976456153347,50.07271738123901,58.253912052041855,71.1586359848134,4.0,2.0
438,2022-04-02,MP 07: Naamsestraat 81,50.50021875,48.74850925925926,58.177085300925924,69.89397164351853,4.0,2.0
439,2022-04-02,MP08bis - Vrijthof,44.75235763888889,43.327126157407406,54.6455318287037,66.21308958333334,4.0,2.0
440,2022-04-03,MP 01: Naamsestraat 35  Maxim,51.21889930555556,48.569372685185186,58.899912615740746,72.33248425925926,4.0,3.0
441,2022-04-03,MP 02: Naamsestraat 57 Xior,50.60231712962963,48.38481597222222,57.561039467592586,70.08514768518518,4.0,3.0
442,2022-04-03,MP 03: Naamsestraat 62 Taste,52.623464391948986,50.90715749024873,60.57480954640678,72.20036956446256,4.0,3.0
443,2022-04-03,MP 05: Calvariekapel KU Leuven,49.956695410614046,47.60450604780369,55.643255975461535,68.37671057352856,4.0,3.0
444,2022-04-03,MP 06: Parkstraat 2 La Filosovia,49.247279293461276,47.01211672241964,55.049579827069316,68.2079748359242,4.0,3.0
445,2022-04-03,MP 07: Naamsestraat 81,47.368622457838015,45.64879562001551,55.047317606750546,66.92329829963076,4.0,3.0
446,2022-04-03,MP08bis - Vrijthof,43.69060185185185,42.21725925925926,53.646640740740736,65.2819920138889,4.0,3.0
447,2022-04-04,MP 01: Naamsestraat 35  Maxim,52.458662037037044,50.120980324074075,60.54596469907407,73.9017013888889,4.0,4.0
448,2022-04-04,MP 02: Naamsestraat 57 Xior,53.98927893518519,52.08445833333334,63.46270173611111,75.86351354166668,4.0,4.0
449,2022-04-04,MP 03: Naamsestraat 62 Taste,56.30576388888889,54.90239467592593,64.15425081018518,75.73139560185186,4.0,4.0
450,2022-04-04,MP 05: Calvariekapel KU Leuven,52.804712132786996,51.19046461559831,60.35787311618862,72.42383255781651,4.0,4.0
451,2022-04-04,MP 06: Parkstraat 2 La Filosovia,52.104873023589604,50.49092992568929,59.099719193462505,71.58830335439961,4.0,4.0
452,2022-04-04,MP 07: Naamsestraat 81,51.19814231810921,49.895727910368294,60.34441341234751,71.82610766452927,4.0,4.0
453,2022-04-04,MP08bis - Vrijthof,49.21980555555556,47.14324652777778,62.057069212962965,74.96945891203704,4.0,4.0
454,2022-04-05,MP 01: Naamsestraat 35  Maxim,53.65495717592592,51.27147222222222,60.90708067129629,74.18184375,4.0,5.0
455,2022-04-05,MP 02: Naamsestraat 57 Xior,53.18538524751443,51.366900079862035,61.85690019560412,73.78992291577448,4.0,5.0
456,2022-04-05,MP 03: Naamsestraat 62 Taste,55.51870160534265,53.958920820842835,63.183707218833554,74.96316357828216,4.0,5.0
457,2022-04-05,MP 05: Calvariekapel KU Leuven,53.878179292783145,52.311978702471215,60.804003703918056,72.72742875002893,4.0,5.0
458,2022-04-05,MP 06: Parkstraat 2 La Filosovia,55.466673612316946,53.90745152514904,61.877970365225444,74.15920599641142,4.0,5.0
459,2022-04-05,MP 07: Naamsestraat 81,54.868450231481475,53.43986342592593,62.771965162037034,74.20187488425927,4.0,5.0
460,2022-04-05,MP08bis - Vrijthof,49.74884375,47.63607060185185,59.58280266203704,72.53334687499999,4.0,5.0
461,2022-04-06,MP 01: Naamsestraat 35  Maxim,52.89465844116762,50.458480520382416,61.073223801476885,73.93402312553532,4.0,6.0
462,2022-04-06,MP 02: Naamsestraat 57 Xior,53.53756481481481,51.513243055555556,63.74149305555556,75.86218171296296,4.0,6.0
463,2022-04-06,MP 03: Naamsestraat 62 Taste,55.056359953703705,53.44654398148148,63.348927546296295,74.8750337962963,4.0,6.0
464,2022-04-06,MP 05: Calvariekapel KU Leuven,53.228069911453204,51.403043000173625,61.01999513860756,73.07416707178739,4.0,6.0
465,2022-04-06,MP 06: Parkstraat 2 La Filosovia,53.14779498576289,51.32226080514851,60.37414635275598,72.64447206981966,4.0,6.0
466,2022-04-06,MP 07: Naamsestraat 81,52.429509259259255,51.02416203703703,61.995441203703706,73.403178125,4.0,6.0
467,2022-04-06,MP08bis - Vrijthof,47.782431509623954,45.91806502390074,61.53225407701478,74.22860762277341,4.0,6.0
468,2022-04-07,MP 01: Naamsestraat 35  Maxim,54.05466203703703,51.76589930555556,62.66065046296296,75.36884282407406,4.0,7.0
469,2022-04-07,MP 02: Naamsestraat 57 Xior,55.83402662037037,53.61697222222222,65.91192905092592,78.34461400462963,4.0,7.0
470,2022-04-07,MP 03: Naamsestraat 62 Taste,55.71462962962963,54.21158564814815,64.80754768518518,76.56555590277777,4.0,7.0
471,2022-04-07,MP 05: Calvariekapel KU Leuven,54.413221743760715,52.678110385701714,63.49944691392323,75.70165507182628,4.0,7.0
472,2022-04-07,MP 06: Parkstraat 2 La Filosovia,53.62693149067676,51.88800537055685,61.48116740164589,73.81285206662268,4.0,7.0
473,2022-04-07,MP 07: Naamsestraat 81,52.76628819444444,51.318194444444444,62.77952777777778,74.36031458333333,4.0,7.0
474,2022-04-07,MP08bis - Vrijthof,53.25888194444445,50.757109953703704,68.71447777777777,81.97492685185185,4.0,7.0
475,2022-04-08,MP 01: Naamsestraat 35  Maxim,54.06045674468134,51.86408083894715,62.56390906775934,74.93558406833807,4.0,8.0
476,2022-04-08,MP 02: Naamsestraat 57 Xior,54.065611797252096,52.16035905686804,62.11431169191949,74.03120056023057,4.0,8.0
477,2022-04-08,MP 03: Naamsestraat 62 Taste,55.94015671477679,54.31563328279263,64.41860090973276,75.82719313880948,4.0,8.0
478,2022-04-08,MP 05: Calvariekapel KU Leuven,52.77502922555181,50.7833431716379,59.51850561940808,71.66818234429437,4.0,8.0
479,2022-04-08,MP 06: Parkstraat 2 La Filosovia,52.25555336906319,50.29700887844517,59.24897741610622,71.63308499924759,4.0,8.0
480,2022-04-08,MP 07: Naamsestraat 81,51.05506956179541,49.442063473691526,59.966925044561215,71.3499855320725,4.0,8.0
481,2022-04-08,MP08bis - Vrijthof,45.1422037037037,43.845040509259256,56.19791770833333,67.6893400462963,4.0,8.0
482,2022-04-09,MP 01: Naamsestraat 35  Maxim,52.633731536787515,50.25544520072233,60.81332638792424,73.60558457193129,4.0,9.0
483,2022-04-09,MP 02: Naamsestraat 57 Xior,51.67258070116552,49.63758971984256,58.98288897893031,71.1593178976615,4.0,9.0
484,2022-04-09,MP 03: Naamsestraat 62 Taste,53.16886097928001,51.41932515337423,61.10758930431763,72.75935825905776,4.0,9.0
485,2022-04-09,MP 05: Calvariekapel KU Leuven,51.27985161006551,49.04602634442207,57.10922564066949,69.66385663356252,4.0,9.0
486,2022-04-09,MP 06: Parkstraat 2 La Filosovia,50.518225380804665,48.309971526459556,56.49683121903792,69.4030225936386,4.0,9.0
487,2022-04-09,MP 07: Naamsestraat 81,48.43517577297755,46.66530038198865,56.837083458733645,68.44606308600532,4.0,9.0
488,2022-04-09,MP08bis - Vrijthof,45.62980703561796,44.340972809038185,56.94820243318015,68.81578951023857,4.0,9.0
489,2022-04-10,MP 01: Naamsestraat 35  Maxim,50.283822167692946,47.68398536969304,58.07497106347516,71.49759768970786,4.0,10.0
490,2022-04-10,MP 02: Naamsestraat 57 Xior,49.51445866802472,47.304310284960295,56.696989860876414,69.27906166809417,4.0,10.0
491,2022-04-10,MP 03: Naamsestraat 62 Taste,51.76062801652797,49.974622391462866,59.79994444380144,71.43019676153659,4.0,10.0
492,2022-04-10,MP 05: Calvariekapel KU Leuven,48.79725778446579,46.52181618242852,55.07493564069916,67.58250839217503,4.0,10.0
493,2022-04-10,MP 06: Parkstraat 2 La Filosovia,48.1008160288909,45.91823622010788,54.45089219158738,67.44026911591084,4.0,10.0
494,2022-04-10,MP 07: Naamsestraat 81,46.058514566140815,44.49902083333333,54.62736076388889,66.18444675925926,4.0,10.0
495,2022-04-10,MP08bis - Vrijthof,42.65442424102131,41.25801803261612,52.71094549705437,64.33294644613943,4.0,10.0
496,2022-04-11,MP 01: Naamsestraat 35  Maxim,53.43693037791538,51.04902714277447,61.25353782047573,73.84456276404885,4.0,11.0
497,2022-04-11,MP 02: Naamsestraat 57 Xior,51.622030072577004,49.62536577460875,60.42286600611168,72.44879410130568,4.0,11.0
498,2022-04-11,MP 03: Naamsestraat 62 Taste,52.96413888888888,51.260222222222225,61.832291087962965,73.2838292824074,4.0,11.0
499,2022-04-11,MP 05: Calvariekapel KU Leuven,50.26880071302073,48.2794300464158,58.16990601090367,70.18645700461843,4.0,11.0
500,2022-04-11,MP 06: Parkstraat 2 La Filosovia,50.76769257480178,48.88043636784536,58.54005405405405,70.87928525956363,4.0,11.0
501,2022-04-11,MP 07: Naamsestraat 81,49.141545619740974,47.764655840924085,58.572818203914395,69.8634430954062,4.0,11.0
502,2022-04-11,MP08bis - Vrijthof,44.03927521470404,42.36677006412186,55.22917579110628,66.86505162156531,4.0,11.0
503,2022-04-12,MP 01: Naamsestraat 35  Maxim,54.89173109866198,52.46378073058938,62.26242430205102,74.96396002129728,4.0,12.0
504,2022-04-12,MP 02: Naamsestraat 57 Xior,52.71189175424788,50.640342145469695,61.586192184823375,73.57192011204222,4.0,12.0
505,2022-04-12,MP 03: Naamsestraat 62 Taste,53.926930110887334,52.24297752158714,62.71119985184157,74.13966918999004,4.0,12.0
506,2022-04-12,MP 05: Calvariekapel KU Leuven,51.08437970229414,49.07598212838855,58.600959904623004,70.68339005023496,4.0,12.0
507,2022-04-12,MP 06: Parkstraat 2 La Filosovia,51.291846656017775,49.27949278885108,58.94600840336135,71.23121235270968,4.0,12.0
508,2022-04-12,MP 07: Naamsestraat 81,49.61306597222222,48.18041319444445,59.436203819444444,70.60545752314815,4.0,12.0
509,2022-04-12,MP08bis - Vrijthof,46.19880902777778,44.47624652777778,57.3852099537037,69.37503819444444,4.0,12.0
510,2022-04-13,MP 01: Naamsestraat 35  Maxim,54.04731359522211,51.59142919974999,62.14214796638811,74.47182839880553,4.0,13.0
511,2022-04-13,MP 02: Naamsestraat 57 Xior,51.504301703163016,49.50715198111945,60.08304424520383,71.91406053454338,4.0,13.0
512,2022-04-13,MP 03: Naamsestraat 62 Taste,53.08503454901099,51.452971677912934,61.29672750842023,72.89042141691455,4.0,13.0
513,2022-04-13,MP 05: Calvariekapel KU Leuven,51.07122601106558,49.05113549552052,58.077930759080495,70.20427853786143,4.0,13.0
514,2022-04-13,MP 06: Parkstraat 2 La Filosovia,50.71740242603825,48.727870503264036,57.62917993888606,70.12737024862263,4.0,13.0
515,2022-04-13,MP 07: Naamsestraat 81,49.129041666666666,47.62067616523339,57.9024524589405,69.36672519357863,4.0,13.0
516,2022-04-13,MP08bis - Vrijthof,43.968164351851854,42.651004629629625,54.39108530092592,65.73497604166667,4.0,13.0
517,2022-04-14,MP 01: Naamsestraat 35  Maxim,53.316822181060424,50.87805278999769,61.42780944663116,73.98885401713359,4.0,14.0
518,2022-04-14,MP 02: Naamsestraat 57 Xior,51.72161470823341,49.66138289368505,59.754579536370905,71.93763756994406,4.0,14.0
519,2022-04-14,MP 03: Naamsestraat 62 Taste,54.037309873827994,52.36892811668017,62.160215881467764,73.74880807963885,4.0,14.0
520,2022-04-14,MP 05: Calvariekapel KU Leuven,52.08345237957421,49.971793565714684,59.02115175790973,71.07110394646972,4.0,14.0
521,2022-04-14,MP 06: Parkstraat 2 La Filosovia,51.46924599729101,49.453051088806305,58.43792160131514,70.71184558746917,4.0,14.0
522,2022-04-14,MP 07: Naamsestraat 81,49.688756410108,48.152997557502864,58.45382094528112,69.89894787410142,4.0,14.0
523,2022-04-14,MP08bis - Vrijthof,44.91006481481482,43.631597222222226,54.70846099537037,66.21819641203703,4.0,14.0
524,2022-04-15,MP 01: Naamsestraat 35  Maxim,56.194453190110195,53.685948930456526,63.55920907028429,76.07248229002685,4.0,15.0
525,2022-04-15,MP 02: Naamsestraat 57 Xior,54.36656865884545,52.34781520188641,61.10806992518413,73.30423160897791,4.0,15.0
526,2022-04-15,MP 03: Naamsestraat 62 Taste,54.94730549318271,53.172613949396975,62.775992152596125,74.47086772841965,4.0,15.0
527,2022-04-15,MP 05: Calvariekapel KU Leuven,53.69367022631981,51.48694201857814,60.03973881720679,72.21225717528783,4.0,15.0
528,2022-04-15,MP 06: Parkstraat 2 La Filosovia,54.64921810794856,52.65485282372415,60.92107311934994,73.32859838181334,4.0,15.0
529,2022-04-15,MP 07: Naamsestraat 81,51.4533900462963,49.90467592592593,59.526854398148146,71.03359340277777,4.0,15.0
530,2022-04-15,MP08bis - Vrijthof,45.53877030162413,44.18451392111369,55.47985835266822,66.8840337587007,4.0,15.0
531,2022-04-16,MP 01: Naamsestraat 35  Maxim,54.653307483071934,52.042475837722094,61.682106719138844,74.33281138954801,4.0,16.0
532,2022-04-16,MP 02: Naamsestraat 57 Xior,51.75810271189972,49.584285333981505,58.76708797759181,71.08565482597776,4.0,16.0
533,2022-04-16,MP 03: Naamsestraat 62 Taste,53.051021990740736,51.20121643518518,60.89401898148149,72.64930833333334,4.0,16.0
534,2022-04-16,MP 05: Calvariekapel KU Leuven,50.690816598182764,48.25194860813705,56.71652722958505,69.39465096359743,4.0,16.0
535,2022-04-16,MP 06: Parkstraat 2 La Filosovia,50.314899650454876,48.057561517627725,56.6718630060881,69.4956879788884,4.0,16.0
536,2022-04-16,MP 07: Naamsestraat 81,48.421454861111116,46.76898148148148,56.640964930555555,68.27922662037037,4.0,16.0
537,2022-04-16,MP08bis - Vrijthof,45.5983066737656,44.14458089307623,55.595611588231215,67.07996411953981,4.0,16.0
538,2022-04-17,MP 01: Naamsestraat 35  Maxim,50.54702416778555,47.931315107180886,58.80647298486041,71.79956896152599,4.0,17.0
539,2022-04-17,MP 02: Naamsestraat 57 Xior,49.780364604433124,47.51141616991724,57.0763633312113,69.57851461311418,4.0,17.0
540,2022-04-17,MP 03: Naamsestraat 62 Taste,52.012041945415405,50.195792726683486,60.06430472927614,71.71889592351674,4.0,17.0
541,2022-04-17,MP 05: Calvariekapel KU Leuven,48.805566294345745,46.492511140691015,55.311157705885755,67.79200055558127,4.0,17.0
542,2022-04-17,MP 06: Parkstraat 2 La Filosovia,48.432782369146004,46.24399726832882,55.10931847119013,67.93255214482487,4.0,17.0
543,2022-04-17,MP 07: Naamsestraat 81,46.354389092087594,44.7821000729192,55.09769656353809,66.5870596201257,4.0,17.0
544,2022-04-17,MP08bis - Vrijthof,43.438011574074075,41.810148148148144,53.74209247685185,65.28953159722222,4.0,17.0
545,2022-04-18,MP 01: Naamsestraat 35  Maxim,51.61601902976005,48.9264159461055,59.462069544281235,72.47854151474111,4.0,18.0
546,2022-04-18,MP 02: Naamsestraat 57 Xior,50.667333379632844,48.41582633053221,57.72970217839202,70.29619325416117,4.0,18.0
547,2022-04-18,MP 03: Naamsestraat 62 Taste,52.98678935185185,51.166260416666674,60.81242905092593,72.51214444444444,4.0,18.0
548,2022-04-18,MP 05: Calvariekapel KU Leuven,50.0753423230511,47.73338387638174,56.261467793275074,68.80672075930319,4.0,18.0
549,2022-04-18,MP 06: Parkstraat 2 La Filosovia,49.810894401166756,47.53426203511859,56.1836257567164,69.01800724595743,4.0,18.0
550,2022-04-18,MP 07: Naamsestraat 81,47.598363425925925,45.99672453703704,56.229176620370374,67.71663148148149,4.0,18.0
551,2022-04-18,MP08bis - Vrijthof,43.39907521007431,41.840311118312925,54.01592351674807,65.66085708002501,4.0,18.0
552,2022-04-19,MP 01: Naamsestraat 35  Maxim,54.86377095101399,52.49939924993055,62.63045976479303,75.10176926104269,4.0,19.0
553,2022-04-19,MP 02: Naamsestraat 57 Xior,54.16825321495955,52.03570700990832,61.73292191406612,73.7935359755533,4.0,19.0
554,2022-04-19,MP 03: Naamsestraat 62 Taste,55.71908217592593,53.792402777777774,63.44649722222223,75.15645983796296,4.0,19.0
555,2022-04-19,MP 05: Calvariekapel KU Leuven,54.19189236111111,51.90388425925926,60.135438888888885,72.6111675925926,4.0,19.0
556,2022-04-19,MP 06: Parkstraat 2 La Filosovia,55.30017478267915,53.129574155313506,61.325693169585506,73.99752456796269,4.0,19.0
557,2022-04-19,MP 07: Naamsestraat 81,52.092782323869486,50.459343749999995,60.53072881944444,71.99406111111111,4.0,19.0
558,2022-04-19,MP08bis - Vrijthof,46.40917013888889,44.953408564814815,56.59101631944444,67.95305856481481,4.0,19.0
559,2022-04-20,MP 01: Naamsestraat 35  Maxim,58.804040696328535,56.36596254456225,65.19349182832538,77.45997696652623,4.0,20.0
560,2022-04-20,MP 02: Naamsestraat 57 Xior,54.83441826010464,52.74542108430946,62.07478042964953,74.07563139497199,4.0,20.0
561,2022-04-20,MP 03: Naamsestraat 62 Taste,56.04506007083497,54.13974629042339,63.34028553901711,75.10189518275887,4.0,20.0
562,2022-04-20,MP 05: Calvariekapel KU Leuven,55.77858192803158,53.47214319610181,61.04952684637554,73.60966411648283,4.0,20.0
563,2022-04-20,MP 06: Parkstraat 2 La Filosovia,56.28789106355398,54.07451127906573,61.774432111482774,74.37424842880127,4.0,20.0
564,2022-04-20,MP 07: Naamsestraat 81,52.91526771453043,51.1172885946434,60.70099331003033,72.34996516123059,4.0,20.0
565,2022-04-20,MP08bis - Vrijthof,46.46998032407407,45.25827777777778,56.98651990740741,68.30325277777777,4.0,20.0
566,2022-04-21,MP 01: Naamsestraat 35  Maxim,63.106752861921684,60.79168103897307,67.9366114152767,80.27169932749182,4.0,21.0
567,2022-04-21,MP 02: Naamsestraat 57 Xior,56.63800567162451,54.525776656326684,63.278412773739525,75.25869565720635,4.0,21.0
568,2022-04-21,MP 03: Naamsestraat 62 Taste,57.2579699074074,55.1611412037037,63.9410494212963,75.8263931712963,4.0,21.0
569,2022-04-21,MP 05: Calvariekapel KU Leuven,55.531776988159585,53.106857718260635,60.79114191136472,73.36137154365213,4.0,21.0
570,2022-04-21,MP 06: Parkstraat 2 La Filosovia,54.99590736003889,52.927775784441955,60.93473940670609,73.14574335351104,4.0,21.0
571,2022-04-21,MP 07: Naamsestraat 81,53.40373036724962,51.52505468813297,61.03023727126471,72.70046563038925,4.0,21.0
572,2022-04-21,MP08bis - Vrijthof,46.395644625516496,45.086896839083785,57.59111968888529,68.87385502147016,4.0,21.0
573,2022-04-22,MP 01: Naamsestraat 35  Maxim,60.56431266783961,58.40932146495045,66.189849523104,78.55734431428836,4.0,22.0
574,2022-04-22,MP 02: Naamsestraat 57 Xior,57.04264300761626,54.91553464360951,63.31464627173183,75.47029261291293,4.0,22.0
575,2022-04-22,MP 03: Naamsestraat 62 Taste,57.38238174052941,55.33967291288094,64.04615319621755,75.9663625736409,4.0,22.0
576,2022-04-22,MP 05: Calvariekapel KU Leuven,56.26483892998113,53.82691947077821,61.57542243983749,74.1781498072716,4.0,22.0
577,2022-04-22,MP 06: Parkstraat 2 La Filosovia,55.59788760923664,53.53128306036229,61.94846275826148,74.08993032004167,4.0,22.0
578,2022-04-22,MP 07: Naamsestraat 81,54.95106828703703,53.17901157407407,62.71208715277778,74.22983668981482,4.0,22.0
579,2022-04-22,MP08bis - Vrijthof,49.467628472222216,47.66137037037037,57.74093622685185,69.42997847222222,4.0,22.0
580,2022-04-23,MP 01: Naamsestraat 35  Maxim,54.813467526304215,52.47181021610547,62.03370134154387,74.49039933790932,4.0,23.0
581,2022-04-23,MP 02: Naamsestraat 57 Xior,52.656094540319685,50.61333842610276,60.04736020926653,72.11557322592219,4.0,23.0
582,2022-04-23,MP 03: Naamsestraat 62 Taste,54.2574212962963,52.465715277777775,62.269809143518515,73.91908368055556,4.0,23.0
583,2022-04-23,MP 05: Calvariekapel KU Leuven,52.307242317263736,50.017670004051155,58.55559870362868,71.04162347358064,4.0,23.0
584,2022-04-23,MP 06: Parkstraat 2 La Filosovia,51.777436829372746,49.80974615998982,58.41715416758302,70.63561654300696,4.0,23.0
585,2022-04-23,MP 07: Naamsestraat 81,50.2888261302345,48.60626982106067,58.55437128174264,70.14782055140165,4.0,23.0
586,2022-04-23,MP08bis - Vrijthof,51.48888194444445,49.37814467592593,58.09504826388889,69.95048032407408,4.0,23.0
587,2022-04-24,MP 01: Naamsestraat 35  Maxim,52.2643304434387,49.78469088930816,60.32599805539801,73.06779009873485,4.0,24.0
588,2022-04-24,MP 02: Naamsestraat 57 Xior,51.120560455587196,48.994968400583375,58.19771917031275,70.6300355348751,4.0,24.0
589,2022-04-24,MP 03: Naamsestraat 62 Taste,52.859639579161794,51.13188462829431,60.980454519149525,72.58210708457274,4.0,24.0
590,2022-04-24,MP 05: Calvariekapel KU Leuven,50.36101073003599,48.08594099058952,56.547877721574665,69.02775039644416,4.0,24.0
591,2022-04-24,MP 06: Parkstraat 2 La Filosovia,50.017424873825064,47.91642820762143,56.60090313469464,69.12119032736028,4.0,24.0
592,2022-04-24,MP 07: Naamsestraat 81,48.09165962569011,46.51038773148148,56.457206944444444,68.02426284722222,4.0,24.0
593,2022-04-24,MP08bis - Vrijthof,47.96171830692485,46.13855368696397,55.53999479160638,67.31142223868332,4.0,24.0
594,2022-04-25,MP 01: Naamsestraat 35  Maxim,54.20079986109503,51.713613844194924,61.732397499710615,74.65475390670217,4.0,25.0
595,2022-04-25,MP 02: Naamsestraat 57 Xior,53.21229034759761,51.08634495850358,60.757425717361365,73.1650530714294,4.0,25.0
596,2022-04-25,MP 03: Naamsestraat 62 Taste,55.68296875,53.80559143518518,62.97167025462962,74.71232997685185,4.0,25.0
597,2022-04-25,MP 05: Calvariekapel KU Leuven,52.72589016993101,50.70592327638098,59.02268648423392,71.27786440246331,4.0,25.0
598,2022-04-25,MP 06: Parkstraat 2 La Filosovia,52.94076230381036,51.030934302514,59.464177739710166,71.88348673549702,4.0,25.0
599,2022-04-25,MP 07: Naamsestraat 81,51.2559375,49.71019919212028,59.90870762393083,71.3765740344217,4.0,25.0
600,2022-04-25,MP08bis - Vrijthof,45.34782633857265,43.78347068219171,55.1302622745897,66.8373412578995,4.0,25.0
601,2022-04-26,MP 01: Naamsestraat 35  Maxim,55.85159669895946,53.564506869451485,62.8769637834647,75.03324953412735,4.0,26.0
602,2022-04-26,MP 02: Naamsestraat 57 Xior,54.581322484316765,52.442094724414915,61.36567455265168,73.74707296465196,4.0,26.0
603,2022-04-26,MP 03: Naamsestraat 62 Taste,56.345482534317924,54.377045764948264,63.295545151508136,75.11057327715919,4.0,26.0
604,2022-04-26,MP 05: Calvariekapel KU Leuven,54.194666049311266,51.930346104873244,59.463617201064935,71.94228139831,4.0,26.0
605,2022-04-26,MP 06: Parkstraat 2 La Filosovia,53.8780204643841,51.863753269903,59.67788249183972,72.21712723105772,4.0,26.0
606,2022-04-26,MP 07: Naamsestraat 81,52.02274447620921,50.31064711397122,59.83881468535515,71.55039560643063,4.0,26.0
607,2022-04-26,MP08bis - Vrijthof,47.0726783419953,45.33683979026079,56.02407440417627,67.84480409292419,4.0,26.0
608,2022-04-27,MP 01: Naamsestraat 35  Maxim,57.377298717533215,55.034596509097646,64.30688041113015,76.25222001018565,4.0,27.0
609,2022-04-27,MP 02: Naamsestraat 57 Xior,55.459396268345756,53.31600324092829,62.46187892817872,74.50727738873778,4.0,27.0
610,2022-04-27,MP 03: Naamsestraat 62 Taste,56.53115162037037,54.52118981481481,63.53628020833334,75.38261585648148,4.0,27.0
611,2022-04-27,MP 05: Calvariekapel KU Leuven,55.37518924049167,52.901143544989466,60.274932868816414,73.02257332345656,4.0,27.0
612,2022-04-27,MP 06: Parkstraat 2 La Filosovia,55.52526129379493,53.27871801104205,61.03836336909847,73.55339618273783,4.0,27.0
613,2022-04-27,MP 07: Naamsestraat 81,52.89783680555555,51.01566898148148,60.590642245370375,72.22726284722222,4.0,27.0
614,2022-04-27,MP08bis - Vrijthof,47.5894242789018,45.959752766331775,56.512597921200054,67.95158317514701,4.0,27.0
615,2022-04-28,MP 01: Naamsestraat 35  Maxim,58.542742551566086,56.079379355047806,65.15257309535384,77.40555466814826,4.0,28.0
616,2022-04-28,MP 02: Naamsestraat 57 Xior,55.80212275889209,53.67345478957359,62.988520070373625,74.89317155886847,4.0,28.0
617,2022-04-28,MP 03: Naamsestraat 62 Taste,56.81495949074074,54.84170370370371,63.93618645833333,75.68564340277777,4.0,28.0
618,2022-04-28,MP 05: Calvariekapel KU Leuven,55.84772448436306,53.452351906294126,61.07630963679715,73.63639019421746,4.0,28.0
619,2022-04-28,MP 06: Parkstraat 2 La Filosovia,55.9071268172979,53.90837346050561,62.356804680988986,74.51075967682192,4.0,28.0
620,2022-04-28,MP 07: Naamsestraat 81,53.4213611111111,51.603307908656355,61.354631187860974,72.91576117779141,4.0,28.0
621,2022-04-28,MP08bis - Vrijthof,47.40890519566199,45.83275848100094,56.60471417493258,67.97949478581928,4.0,28.0
622,2022-04-29,MP 01: Naamsestraat 35  Maxim,61.14558818422789,58.91042908568981,66.97873566145405,79.25160452814464,4.0,29.0
623,2022-04-29,MP 02: Naamsestraat 57 Xior,56.478633932912004,54.469292204409975,63.35085028068754,75.3618818218647,4.0,29.0
624,2022-04-29,MP 03: Naamsestraat 62 Taste,57.03718908783666,55.1095741848864,64.14781444229678,75.9397762705587,4.0,29.0
625,2022-04-29,MP 05: Calvariekapel KU Leuven,56.078459811093616,53.64837253449394,60.97018763311418,73.66481856588923,4.0,29.0
626,2022-04-29,MP 06: Parkstraat 2 La Filosovia,55.524989582851056,53.435072225565996,61.26384659011991,73.51928630955136,4.0,29.0
627,2022-04-29,MP 07: Naamsestraat 81,53.66485682538948,51.825401050950255,61.217586286719595,72.8457331188222,4.0,29.0
628,2022-04-29,MP08bis - Vrijthof,48.36059953703703,46.774622685185186,57.010166203703704,68.43615821759259,4.0,29.0
629,2022-04-30,MP 01: Naamsestraat 35  Maxim,55.6820831596981,53.26441751169144,62.436269273510206,75.23599851831273,4.0,30.0
630,2022-04-30,MP 02: Naamsestraat 57 Xior,52.97425892702123,50.951186989987846,60.26211887261994,72.47449238960587,4.0,30.0
631,2022-04-30,MP 03: Naamsestraat 62 Taste,54.19100915519856,52.393842521325475,62.00650759846757,73.63448361670852,4.0,30.0
632,2022-04-30,MP 05: Calvariekapel KU Leuven,52.45722008079546,50.091539627970505,58.18324894954335,70.73878145618706,4.0,30.0
633,2022-04-30,MP 06: Parkstraat 2 La Filosovia,52.0383634111614,50.030667808813824,58.27925833748134,70.56317663537338,4.0,30.0
634,2022-04-30,MP 07: Naamsestraat 81,49.8908899408558,48.215743237768955,58.07951179990509,69.61463952129075,4.0,30.0
635,2022-04-30,MP08bis - Vrijthof,47.51791108693388,45.783260222919246,55.995868239215724,67.54863910461927,4.0,30.0
