description,result_timestamp,noise_event_laeq_primary_detected_certainty,noise_event_laeq_primary_detected_class,certainty_percentage,month,day,hour,minute,second,milliseconds,lamax,laeq
MP 05: Calvariekapel KU Leuven,2022-04-15 15:05:46.836,0.0,Unsupported,0.0%,4,15,15,5,46,836,82.7,78.4
MP 05: Calvariekapel KU Leuven,2022-04-15 15:14:26.839,87.0,Transport road - Passenger car,87.0%,4,15,15,14,26,839,69.7,67.3
MP 05: Calvariekapel KU Leuven,2022-04-15 15:37:38.848,100.0,Human voice - Shouting,100.0%,4,15,15,37,38,848,73.6,68.8
MP 05: Calvariekapel KU Leuven,2022-04-15 15:37:42.848,100.0,Human voice - Shouting,100.0%,4,15,15,37,42,848,77.2,70.4
MP 05: Calvariekapel KU Leuven,2022-04-15 16:59:17.880,0.0,Unsupported,0.0%,4,15,16,59,17,880,68.7,67.8
MP 05: Calvariekapel KU Leuven,2022-04-15 18:39:31.918,100.0,Human voice - Shouting,100.0%,4,15,18,39,31,918,,
MP 05: Calvariekapel KU Leuven,2022-04-15 21:34:30.983,96.0,Transport road - Passenger car,96.0%,4,15,21,34,30,983,,
MP 05: Calvariekapel KU Leuven,2022-04-15 23:50:41.290,0.0,Unsupported,0.0%,4,15,23,50,41,290,,
MP 05: Calvariekapel KU Leuven,2022-04-16 08:36:51.137,0.0,Unsupported,0.0%,4,16,8,36,51,137,72.7,70.2
MP 05: Calvariekapel KU Leuven,2022-04-16 09:39:09.157,99.0,Transport road - Passenger car,99.0%,4,16,9,39,9,157,76.9,74.5
MP 05: Calvariekapel KU Leuven,2022-04-16 11:09:48.191,0.0,Unsupported,0.0%,4,16,11,9,48,191,70.5,68.8
MP 05: Calvariekapel KU Leuven,2022-04-16 11:31:24.199,81.0,Transport road - Passenger car,81.0%,4,16,11,31,24,199,69.6,68.8
MP 05: Calvariekapel KU Leuven,2022-04-16 12:02:15.212,96.0,Transport road - Passenger car,96.0%,4,16,12,2,15,212,,
MP 05: Calvariekapel KU Leuven,2022-04-16 12:04:50.213,100.0,Transport road - Passenger car,100.0%,4,16,12,4,50,213,,
MP 05: Calvariekapel KU Leuven,2022-04-16 12:50:51.231,100.0,Transport road - Passenger car,100.0%,4,16,12,50,51,231,,
MP 05: Calvariekapel KU Leuven,2022-04-16 14:32:48.270,89.0,Transport road - Passenger car,89.0%,4,16,14,32,48,270,69.4,67.7
MP 05: Calvariekapel KU Leuven,2022-04-16 15:53:28.550,100.0,Transport road - Passenger car,100.0%,4,16,15,53,28,550,,
MP 05: Calvariekapel KU Leuven,2022-04-16 16:09:58.282,100.0,Transport road - Passenger car,100.0%,4,16,16,9,58,282,78.9,76.1
MP 05: Calvariekapel KU Leuven,2022-04-16 18:12:20.328,0.0,Unsupported,0.0%,4,16,18,12,20,328,68.4,67.8
MP 05: Calvariekapel KU Leuven,2022-04-16 19:36:01.685,100.0,Transport road - Passenger car,100.0%,4,16,19,36,1,685,76.4,74.8
MP 05: Calvariekapel KU Leuven,2022-04-16 22:51:59.756,97.0,Transport road - Passenger car,97.0%,4,16,22,51,59,756,69.5,68.0
MP 05: Calvariekapel KU Leuven,2022-04-16 23:15:41.768,100.0,Human voice - Shouting,100.0%,4,16,23,15,41,768,,
MP 05: Calvariekapel KU Leuven,2022-04-17 03:16:59.391,0.0,Unsupported,0.0%,4,17,3,16,59,391,69.8,68.3
MP 05: Calvariekapel KU Leuven,2022-04-17 04:56:24.421,82.0,Transport road - Siren,82.0%,4,17,4,56,24,421,,
MP 05: Calvariekapel KU Leuven,2022-04-17 08:19:09.605,0.0,Unsupported,0.0%,4,17,8,19,9,605,77.9,73.3
MP 05: Calvariekapel KU Leuven,2022-04-17 18:12:26.104,77.0,Transport road - Passenger car,77.0%,4,17,18,12,26,104,69.7,68.6
MP 05: Calvariekapel KU Leuven,2022-04-17 18:50:54.119,99.0,Transport road - Passenger car,99.0%,4,17,18,50,54,119,73.8,72.3
MP 05: Calvariekapel KU Leuven,2022-04-17 19:12:35.128,87.0,Transport road - Passenger car,87.0%,4,17,19,12,35,128,69.6,67.9
MP 05: Calvariekapel KU Leuven,2022-04-17 19:51:55.293,87.0,Transport road - Passenger car,87.0%,4,17,19,51,55,293,69.8,67.5
MP 05: Calvariekapel KU Leuven,2022-04-17 20:14:12.302,99.0,Transport road - Passenger car,99.0%,4,17,20,14,12,302,69.5,67.5
MP 05: Calvariekapel KU Leuven,2022-04-17 21:22:21.329,100.0,Transport road - Passenger car,100.0%,4,17,21,22,21,329,,
MP 05: Calvariekapel KU Leuven,2022-04-17 21:22:27.328,0.0,Unsupported,0.0%,4,17,21,22,27,328,69.2,67.2
MP 05: Calvariekapel KU Leuven,2022-04-17 22:17:41.374,96.0,Transport road - Passenger car,96.0%,4,17,22,17,41,374,72.2,70.1
MP 05: Calvariekapel KU Leuven,2022-04-18 09:37:23.817,0.0,Unsupported,0.0%,4,18,9,37,23,817,69.1,67.2
MP 05: Calvariekapel KU Leuven,2022-04-18 15:11:31.124,0.0,Unsupported,0.0%,4,18,15,11,31,124,72.3,70.8
MP 05: Calvariekapel KU Leuven,2022-04-18 15:15:38.125,99.0,Transport road - Passenger car,99.0%,4,18,15,15,38,125,73.2,70.8
MP 05: Calvariekapel KU Leuven,2022-04-18 16:17:34.150,100.0,Transport road - Passenger car,100.0%,4,18,16,17,34,150,68.5,67.1
MP 05: Calvariekapel KU Leuven,2022-04-18 18:18:32.198,87.0,Transport road - Passenger car,87.0%,4,18,18,18,32,198,70.3,68.8
MP 05: Calvariekapel KU Leuven,2022-04-18 18:22:19.199,100.0,Transport road - Passenger car,100.0%,4,18,18,22,19,199,,
MP 05: Calvariekapel KU Leuven,2022-04-18 18:39:05.206,100.0,Transport road - Passenger car,100.0%,4,18,18,39,5,206,70.0,69.2
MP 05: Calvariekapel KU Leuven,2022-04-18 19:12:19.218,100.0,Transport road - Passenger car,100.0%,4,18,19,12,19,218,69.0,67.1
MP 05: Calvariekapel KU Leuven,2022-04-18 19:14:23.220,0.0,Unsupported,0.0%,4,18,19,14,23,220,,
MP 05: Calvariekapel KU Leuven,2022-04-18 19:49:18.233,83.0,Transport road - Passenger car,83.0%,4,18,19,49,18,233,79.1,73.9
MP 05: Calvariekapel KU Leuven,2022-04-18 21:01:58.261,100.0,Transport road - Passenger car,100.0%,4,18,21,1,58,261,,
MP 05: Calvariekapel KU Leuven,2022-04-18 21:16:09.267,94.0,Transport road - Passenger car,94.0%,4,18,21,16,9,267,71.9,68.8
MP 05: Calvariekapel KU Leuven,2022-04-18 21:59:47.284,100.0,Transport road - Passenger car,100.0%,4,18,21,59,47,284,69.1,67.0
MP 05: Calvariekapel KU Leuven,2022-04-18 22:25:29.294,76.0,Transport road - Passenger car,76.0%,4,18,22,25,29,294,70.3,69.4
MP 05: Calvariekapel KU Leuven,2022-04-18 22:47:52.303,99.0,Transport road - Passenger car,99.0%,4,18,22,47,52,303,,
MP 05: Calvariekapel KU Leuven,2022-04-19 00:21:50.336,100.0,Transport road - Passenger car,100.0%,4,19,0,21,50,336,75.4,73.2
MP 05: Calvariekapel KU Leuven,2022-04-19 00:38:06.342,0.0,Unsupported,0.0%,4,19,0,38,6,342,86.2,81.8
MP 05: Calvariekapel KU Leuven,2022-04-19 00:38:11.342,0.0,Unsupported,0.0%,4,19,0,38,11,342,83.9,81.4
MP 05: Calvariekapel KU Leuven,2022-04-19 00:38:16.342,0.0,Unsupported,0.0%,4,19,0,38,16,342,72.8,68.5
MP 05: Calvariekapel KU Leuven,2022-04-19 06:38:30.462,0.0,Unsupported,0.0%,4,19,6,38,30,462,71.5,70.1
MP 05: Calvariekapel KU Leuven,2022-04-19 08:40:50.500,94.0,Transport road - Passenger car,94.0%,4,19,8,40,50,500,68.8,67.4
MP 05: Calvariekapel KU Leuven,2022-04-19 08:59:25.506,80.0,Transport road - Passenger car,80.0%,4,19,8,59,25,506,,
MP 05: Calvariekapel KU Leuven,2022-04-19 09:00:19.505,91.0,Human voice - Shouting,91.0%,4,19,9,0,19,505,,
MP 05: Calvariekapel KU Leuven,2022-04-19 09:04:20.507,96.0,Transport road - Passenger car,96.0%,4,19,9,4,20,507,69.2,68.5
MP 05: Calvariekapel KU Leuven,2022-04-19 09:05:33.507,0.0,Unsupported,0.0%,4,19,9,5,33,507,,
MP 05: Calvariekapel KU Leuven,2022-04-19 09:45:11.521,100.0,Human voice - Shouting,100.0%,4,19,9,45,11,521,,
MP 05: Calvariekapel KU Leuven,2022-04-19 10:00:58.528,91.0,Transport road - Passenger car,91.0%,4,19,10,0,58,528,68.0,67.8
MP 05: Calvariekapel KU Leuven,2022-04-19 10:04:50.530,0.0,Unsupported,0.0%,4,19,10,4,50,530,,
MP 05: Calvariekapel KU Leuven,2022-04-19 11:22:34.561,98.0,Transport road - Passenger car,98.0%,4,19,11,22,34,561,68.4,67.6
MP 05: Calvariekapel KU Leuven,2022-04-19 11:35:26.566,93.0,Transport road - Passenger car,93.0%,4,19,11,35,26,566,68.3,67.1
MP 05: Calvariekapel KU Leuven,2022-04-19 11:36:14.566,100.0,Transport road - Passenger car,100.0%,4,19,11,36,14,566,68.1,67.4
MP 05: Calvariekapel KU Leuven,2022-04-19 11:57:52.575,0.0,Unsupported,0.0%,4,19,11,57,52,575,76.5,72.6
MP 05: Calvariekapel KU Leuven,2022-04-19 12:39:42.593,0.0,Unsupported,0.0%,4,19,12,39,42,593,,
MP 05: Calvariekapel KU Leuven,2022-04-19 13:44:04.619,98.0,Transport road - Passenger car,98.0%,4,19,13,44,4,619,72.4,70.2
MP 05: Calvariekapel KU Leuven,2022-04-19 14:29:03.637,99.0,Transport road - Passenger car,99.0%,4,19,14,29,3,637,70.5,68.9
MP 05: Calvariekapel KU Leuven,2022-04-19 15:10:14.653,0.0,Unsupported,0.0%,4,19,15,10,14,653,72.0,70.4
MP 05: Calvariekapel KU Leuven,2022-04-19 15:21:47.659,0.0,Unsupported,0.0%,4,19,15,21,47,659,,
MP 05: Calvariekapel KU Leuven,2022-04-19 15:57:13.673,0.0,Unsupported,0.0%,4,19,15,57,13,673,,
MP 05: Calvariekapel KU Leuven,2022-04-19 15:57:58.673,94.0,Transport road - Passenger car,94.0%,4,19,15,57,58,673,75.7,72.4
MP 05: Calvariekapel KU Leuven,2022-04-19 16:10:39.678,0.0,Unsupported,0.0%,4,19,16,10,39,678,,
MP 05: Calvariekapel KU Leuven,2022-04-19 16:55:16.695,100.0,Transport road - Passenger car,100.0%,4,19,16,55,16,695,,
MP 05: Calvariekapel KU Leuven,2022-04-19 17:49:49.718,100.0,Human voice - Shouting,100.0%,4,19,17,49,49,718,83.7,78.0
MP 05: Calvariekapel KU Leuven,2022-04-19 18:42:29.739,0.0,Unsupported,0.0%,4,19,18,42,29,739,73.3,69.8
MP 05: Calvariekapel KU Leuven,2022-04-19 18:48:58.741,94.0,Transport road - Passenger car,94.0%,4,19,18,48,58,741,71.4,70.2
MP 05: Calvariekapel KU Leuven,2022-04-19 19:13:04.751,100.0,Human voice - Shouting,100.0%,4,19,19,13,4,751,74.6,69.0
MP 05: Calvariekapel KU Leuven,2022-04-20 00:28:57.870,100.0,Human voice - Shouting,100.0%,4,20,0,28,57,870,86.5,82.2
MP 05: Calvariekapel KU Leuven,2022-04-20 01:59:37.902,0.0,Unsupported,0.0%,4,20,1,59,37,902,,
MP 05: Calvariekapel KU Leuven,2022-04-20 01:59:57.902,83.0,Human voice - Shouting,83.0%,4,20,1,59,57,902,73.2,68.4
MP 05: Calvariekapel KU Leuven,2022-04-20 03:28:51.933,100.0,Human voice - Shouting,100.0%,4,20,3,28,51,933,,
MP 05: Calvariekapel KU Leuven,2022-04-20 05:36:16.975,99.0,Transport road - Passenger car,99.0%,4,20,5,36,16,975,69.4,68.6
MP 05: Calvariekapel KU Leuven,2022-04-20 06:26:48.991,100.0,Transport road - Passenger car,100.0%,4,20,6,26,48,991,74.7,72.3
MP 05: Calvariekapel KU Leuven,2022-04-20 06:33:16.993,100.0,Transport road - Passenger car,100.0%,4,20,6,33,16,993,70.1,68.0
MP 05: Calvariekapel KU Leuven,2022-04-20 07:26:06.900,0.0,Unsupported,0.0%,4,20,7,26,6,900,,
MP 05: Calvariekapel KU Leuven,2022-04-20 08:11:05.240,99.0,Transport road - Passenger car,99.0%,4,20,8,11,5,240,70.1,68.7
MP 05: Calvariekapel KU Leuven,2022-04-20 08:30:35.300,87.0,Transport road - Passenger car,87.0%,4,20,8,30,35,300,72.4,71.0
MP 05: Calvariekapel KU Leuven,2022-04-20 09:15:12.450,88.0,Transport road - Passenger car,88.0%,4,20,9,15,12,450,68.1,67.2
MP 05: Calvariekapel KU Leuven,2022-04-20 10:17:05.670,98.0,Transport road - Passenger car,98.0%,4,20,10,17,5,670,69.8,68.2
MP 05: Calvariekapel KU Leuven,2022-04-20 10:17:17.670,0.0,Unsupported,0.0%,4,20,10,17,17,670,71.8,69.8
MP 05: Calvariekapel KU Leuven,2022-04-20 10:33:36.720,76.0,Transport road - Passenger car,76.0%,4,20,10,33,36,720,,
MP 05: Calvariekapel KU Leuven,2022-04-20 10:47:28.780,90.0,Transport road - Passenger car,90.0%,4,20,10,47,28,780,70.6,68.6
MP 05: Calvariekapel KU Leuven,2022-04-20 10:48:15.780,0.0,Unsupported,0.0%,4,20,10,48,15,780,,
MP 05: Calvariekapel KU Leuven,2022-04-20 10:55:53.810,0.0,Unsupported,0.0%,4,20,10,55,53,810,69.2,67.6
MP 05: Calvariekapel KU Leuven,2022-04-20 12:04:14.105,98.0,Transport road - Passenger car,98.0%,4,20,12,4,14,105,75.9,73.7
MP 05: Calvariekapel KU Leuven,2022-04-20 12:24:47.114,96.0,Transport road - Passenger car,96.0%,4,20,12,24,47,114,70.1,69.0
MP 05: Calvariekapel KU Leuven,2022-04-20 12:56:22.126,100.0,Transport road - Passenger car,100.0%,4,20,12,56,22,126,,
MP 05: Calvariekapel KU Leuven,2022-04-20 13:15:39.134,0.0,Unsupported,0.0%,4,20,13,15,39,134,70.7,69.7
MP 05: Calvariekapel KU Leuven,2022-04-20 19:26:24.277,94.0,Transport road - Passenger car,94.0%,4,20,19,26,24,277,,
MP 05: Calvariekapel KU Leuven,2022-04-20 20:09:03.292,0.0,Unsupported,0.0%,4,20,20,9,3,292,71.6,69.9
MP 05: Calvariekapel KU Leuven,2022-04-20 21:34:47.325,100.0,Transport road - Passenger car,100.0%,4,20,21,34,47,325,69.9,68.5
MP 05: Calvariekapel KU Leuven,2022-04-20 22:23:44.343,77.0,Human voice - Shouting,77.0%,4,20,22,23,44,343,68.9,67.3
MP 05: Calvariekapel KU Leuven,2022-04-20 23:33:14.369,76.0,Transport road - Siren,76.0%,4,20,23,33,14,369,,
MP 05: Calvariekapel KU Leuven,2022-04-21 00:04:29.380,85.0,Human voice - Shouting,85.0%,4,21,0,4,29,380,,
MP 05: Calvariekapel KU Leuven,2022-04-21 00:05:57.380,83.0,Human voice - Shouting,83.0%,4,21,0,5,57,380,78.2,72.9
MP 05: Calvariekapel KU Leuven,2022-04-21 00:19:01.384,0.0,Unsupported,0.0%,4,21,0,19,1,384,,
MP 05: Calvariekapel KU Leuven,2022-04-21 00:47:16.394,0.0,Unsupported,0.0%,4,21,0,47,16,394,76.6,71.8
MP 05: Calvariekapel KU Leuven,2022-04-21 00:47:42.395,0.0,Unsupported,0.0%,4,21,0,47,42,395,80.9,72.7
MP 05: Calvariekapel KU Leuven,2022-04-21 00:47:56.394,0.0,Unsupported,0.0%,4,21,0,47,56,394,69.8,67.1
MP 05: Calvariekapel KU Leuven,2022-04-21 00:48:07.395,0.0,Unsupported,0.0%,4,21,0,48,7,395,71.8,67.7
MP 05: Calvariekapel KU Leuven,2022-04-21 01:33:49.410,76.0,Human voice - Shouting,76.0%,4,21,1,33,49,410,,
MP 05: Calvariekapel KU Leuven,2022-04-21 04:43:39.475,0.0,Unsupported,0.0%,4,21,4,43,39,475,84.7,80.2
MP 05: Calvariekapel KU Leuven,2022-04-21 04:43:48.475,0.0,Unsupported,0.0%,4,21,4,43,48,475,82.0,75.2
MP 05: Calvariekapel KU Leuven,2022-04-21 04:43:53.475,91.0,Human voice - Shouting,91.0%,4,21,4,43,53,475,80.1,75.2
MP 05: Calvariekapel KU Leuven,2022-04-21 06:53:54.517,100.0,Transport road - Passenger car,100.0%,4,21,6,53,54,517,,
MP 05: Calvariekapel KU Leuven,2022-04-21 07:03:51.521,96.0,Transport road - Passenger car,96.0%,4,21,7,3,51,521,68.6,67.7
MP 05: Calvariekapel KU Leuven,2022-04-21 08:07:09.541,0.0,Unsupported,0.0%,4,21,8,7,9,541,69.5,69.0
MP 05: Calvariekapel KU Leuven,2022-04-21 08:24:03.546,98.0,Transport road - Passenger car,98.0%,4,21,8,24,3,546,68.0,67.6
MP 05: Calvariekapel KU Leuven,2022-04-21 08:29:40.548,0.0,Unsupported,0.0%,4,21,8,29,40,548,78.2,73.4
MP 05: Calvariekapel KU Leuven,2022-04-21 08:45:29.553,0.0,Unsupported,0.0%,4,21,8,45,29,553,68.8,67.5
MP 05: Calvariekapel KU Leuven,2022-04-21 09:00:25.557,0.0,Unsupported,0.0%,4,21,9,0,25,557,87.8,79.8
MP 05: Calvariekapel KU Leuven,2022-04-21 09:07:15.560,0.0,Unsupported,0.0%,4,21,9,7,15,560,71.6,69.9
MP 05: Calvariekapel KU Leuven,2022-04-21 09:09:39.560,100.0,Transport road - Passenger car,100.0%,4,21,9,9,39,560,,
MP 05: Calvariekapel KU Leuven,2022-04-21 09:19:29.563,0.0,Unsupported,0.0%,4,21,9,19,29,563,,
MP 05: Calvariekapel KU Leuven,2022-04-21 09:30:49.568,77.0,Transport road - Passenger car,77.0%,4,21,9,30,49,568,68.7,68.0
MP 05: Calvariekapel KU Leuven,2022-04-21 10:13:00.585,99.0,Transport road - Passenger car,99.0%,4,21,10,13,0,585,,
MP 05: Calvariekapel KU Leuven,2022-04-21 10:25:01.589,82.0,Transport road - Passenger car,82.0%,4,21,10,25,1,589,70.6,69.3
MP 05: Calvariekapel KU Leuven,2022-04-21 11:13:30.608,0.0,Unsupported,0.0%,4,21,11,13,30,608,71.1,67.2
MP 05: Calvariekapel KU Leuven,2022-04-21 11:44:23.621,84.0,Transport road - Passenger car,84.0%,4,21,11,44,23,621,68.1,67.2
MP 05: Calvariekapel KU Leuven,2022-04-21 12:12:00.632,97.0,Human voice - Shouting,97.0%,4,21,12,12,0,632,70.3,68.3
MP 05: Calvariekapel KU Leuven,2022-04-21 13:03:56.649,91.0,Transport road - Passenger car,91.0%,4,21,13,3,56,649,68.3,68.0
MP 05: Calvariekapel KU Leuven,2022-04-21 13:37:56.666,0.0,Unsupported,0.0%,4,21,13,37,56,666,69.6,68.7
MP 05: Calvariekapel KU Leuven,2022-04-21 13:39:05.667,0.0,Unsupported,0.0%,4,21,13,39,5,667,68.7,67.9
MP 05: Calvariekapel KU Leuven,2022-04-21 13:56:04.674,0.0,Unsupported,0.0%,4,21,13,56,4,674,70.3,69.1
MP 05: Calvariekapel KU Leuven,2022-04-21 14:27:30.686,85.0,Transport road - Passenger car,85.0%,4,21,14,27,30,686,,
MP 05: Calvariekapel KU Leuven,2022-04-21 17:07:49.749,99.0,Transport road - Passenger car,99.0%,4,21,17,7,49,749,68.7,67.7
MP 05: Calvariekapel KU Leuven,2022-04-21 17:23:27.755,80.0,Transport road - Passenger car,80.0%,4,21,17,23,27,755,,
MP 05: Calvariekapel KU Leuven,2022-04-21 18:24:09.779,0.0,Unsupported,0.0%,4,21,18,24,9,779,68.3,67.4
MP 05: Calvariekapel KU Leuven,2022-04-21 19:09:41.796,98.0,Transport road - Passenger car,98.0%,4,21,19,9,41,796,68.7,67.1
MP 05: Calvariekapel KU Leuven,2022-04-21 20:20:59.824,0.0,Unsupported,0.0%,4,21,20,20,59,824,73.9,70.7
MP 05: Calvariekapel KU Leuven,2022-04-21 21:27:13.920,100.0,Transport road - Passenger car,100.0%,4,21,21,27,13,920,70.5,69.4
MP 05: Calvariekapel KU Leuven,2022-04-21 21:30:23.920,99.0,Transport road - Passenger car,99.0%,4,21,21,30,23,920,,
MP 05: Calvariekapel KU Leuven,2022-04-21 21:36:40.920,80.0,Transport road - Passenger car,80.0%,4,21,21,36,40,920,70.3,69.5
MP 05: Calvariekapel KU Leuven,2022-04-21 21:46:29.936,0.0,Unsupported,0.0%,4,21,21,46,29,936,71.5,67.4
MP 05: Calvariekapel KU Leuven,2022-04-21 21:56:10.933,100.0,Transport road - Passenger car,100.0%,4,21,21,56,10,933,68.6,67.7
MP 05: Calvariekapel KU Leuven,2022-04-21 22:01:54.935,100.0,Transport road - Passenger car,100.0%,4,21,22,1,54,935,70.3,69.2
MP 05: Calvariekapel KU Leuven,2022-04-21 22:07:37.938,0.0,Unsupported,0.0%,4,21,22,7,37,938,72.1,70.4
MP 05: Calvariekapel KU Leuven,2022-04-21 22:10:37.939,0.0,Unsupported,0.0%,4,21,22,10,37,939,74.9,72.3
MP 05: Calvariekapel KU Leuven,2022-04-21 22:18:54.943,82.0,Transport road - Passenger car,82.0%,4,21,22,18,54,943,,
MP 05: Calvariekapel KU Leuven,2022-04-21 22:53:01.955,100.0,Transport road - Passenger car,100.0%,4,21,22,53,1,955,69.9,67.8
MP 05: Calvariekapel KU Leuven,2022-04-22 00:17:35.811,96.0,Human voice - Shouting,96.0%,4,22,0,17,35,811,,
MP 05: Calvariekapel KU Leuven,2022-04-22 00:28:21.824,92.0,Music non-amplified,92.0%,4,22,0,28,21,824,71.8,68.7
MP 05: Calvariekapel KU Leuven,2022-04-22 00:51:24.822,100.0,Transport road - Passenger car,100.0%,4,22,0,51,24,822,69.4,67.9
MP 05: Calvariekapel KU Leuven,2022-04-22 00:54:57.823,99.0,Human voice - Shouting,99.0%,4,22,0,54,57,823,72.6,69.6
MP 05: Calvariekapel KU Leuven,2022-04-22 01:18:05.831,99.0,Transport road - Passenger car,99.0%,4,22,1,18,5,831,,
MP 05: Calvariekapel KU Leuven,2022-04-22 01:58:34.846,100.0,Human voice - Shouting,100.0%,4,22,1,58,34,846,77.0,75.2
MP 05: Calvariekapel KU Leuven,2022-04-22 06:17:45.807,96.0,Transport road - Passenger car,96.0%,4,22,6,17,45,807,70.3,69.7
MP 05: Calvariekapel KU Leuven,2022-04-22 06:44:52.816,89.0,Transport road - Passenger car,89.0%,4,22,6,44,52,816,69.8,67.2
MP 05: Calvariekapel KU Leuven,2022-04-22 06:51:38.818,100.0,Human voice - Shouting,100.0%,4,22,6,51,38,818,79.1,75.7
MP 05: Calvariekapel KU Leuven,2022-04-22 07:12:04.824,100.0,Human voice - Shouting,100.0%,4,22,7,12,4,824,90.4,83.6
MP 05: Calvariekapel KU Leuven,2022-04-22 07:14:46.825,0.0,Unsupported,0.0%,4,22,7,14,46,825,69.1,67.3
MP 05: Calvariekapel KU Leuven,2022-04-22 07:25:52.829,98.0,Transport road - Passenger car,98.0%,4,22,7,25,52,829,69.7,68.1
MP 05: Calvariekapel KU Leuven,2022-04-22 07:48:16.111,0.0,Unsupported,0.0%,4,22,7,48,16,111,,
MP 05: Calvariekapel KU Leuven,2022-04-22 08:01:58.114,100.0,Transport road - Passenger car,100.0%,4,22,8,1,58,114,,
MP 05: Calvariekapel KU Leuven,2022-04-22 08:49:26.130,94.0,Transport road - Passenger car,94.0%,4,22,8,49,26,130,71.0,70.5
MP 05: Calvariekapel KU Leuven,2022-04-22 08:49:48.130,98.0,Transport road - Passenger car,98.0%,4,22,8,49,48,130,68.5,67.9
MP 05: Calvariekapel KU Leuven,2022-04-22 09:58:38.154,0.0,Unsupported,0.0%,4,22,9,58,38,154,,
MP 05: Calvariekapel KU Leuven,2022-04-22 10:14:41.808,99.0,Transport road - Passenger car,99.0%,4,22,10,14,41,808,72.3,69.6
MP 05: Calvariekapel KU Leuven,2022-04-22 10:16:10.809,81.0,Transport road - Passenger car,81.0%,4,22,10,16,10,809,72.7,70.2
MP 05: Calvariekapel KU Leuven,2022-04-22 10:23:03.812,97.0,Transport road - Passenger car,97.0%,4,22,10,23,3,812,70.5,69.2
MP 05: Calvariekapel KU Leuven,2022-04-22 10:27:21.814,100.0,Transport road - Passenger car,100.0%,4,22,10,27,21,814,69.3,68.6
MP 05: Calvariekapel KU Leuven,2022-04-22 10:36:19.817,87.0,Transport road - Passenger car,87.0%,4,22,10,36,19,817,,
MP 05: Calvariekapel KU Leuven,2022-04-22 10:37:09.818,99.0,Transport road - Passenger car,99.0%,4,22,10,37,9,818,73.8,71.7
MP 05: Calvariekapel KU Leuven,2022-04-22 10:37:18.819,87.0,Transport road - Passenger car,87.0%,4,22,10,37,18,819,,
MP 05: Calvariekapel KU Leuven,2022-04-22 10:37:31.818,99.0,Transport road - Passenger car,99.0%,4,22,10,37,31,818,71.5,68.7
MP 05: Calvariekapel KU Leuven,2022-04-22 10:37:44.818,88.0,Transport road - Passenger car,88.0%,4,22,10,37,44,818,68.2,67.4
MP 05: Calvariekapel KU Leuven,2022-04-22 10:38:06.819,77.0,Transport road - Passenger car,77.0%,4,22,10,38,6,819,76.5,74.1
MP 05: Calvariekapel KU Leuven,2022-04-22 10:38:15.818,0.0,Unsupported,0.0%,4,22,10,38,15,818,72.3,68.8
MP 05: Calvariekapel KU Leuven,2022-04-22 10:38:33.818,90.0,Transport road - Passenger car,90.0%,4,22,10,38,33,818,70.3,69.0
MP 05: Calvariekapel KU Leuven,2022-04-22 10:38:58.819,82.0,Transport road - Passenger car,82.0%,4,22,10,38,58,819,74.6,72.1
MP 05: Calvariekapel KU Leuven,2022-04-22 10:39:38.820,0.0,Unsupported,0.0%,4,22,10,39,38,820,,
MP 05: Calvariekapel KU Leuven,2022-04-22 10:39:51.819,78.0,Transport road - Passenger car,78.0%,4,22,10,39,51,819,74.6,72.4
MP 05: Calvariekapel KU Leuven,2022-04-22 10:40:23.819,79.0,Transport road - Passenger car,79.0%,4,22,10,40,23,819,,
MP 05: Calvariekapel KU Leuven,2022-04-22 10:51:01.823,0.0,Unsupported,0.0%,4,22,10,51,1,823,,
MP 05: Calvariekapel KU Leuven,2022-04-22 10:52:38.824,0.0,Unsupported,0.0%,4,22,10,52,38,824,72.1,69.8
MP 05: Calvariekapel KU Leuven,2022-04-22 11:13:06.831,85.0,Transport road - Passenger car,85.0%,4,22,11,13,6,831,,
MP 05: Calvariekapel KU Leuven,2022-04-22 11:14:43.260,0.0,Unsupported,0.0%,4,22,11,14,43,260,,
MP 05: Calvariekapel KU Leuven,2022-04-22 11:21:21.260,100.0,Transport road - Passenger car,100.0%,4,22,11,21,21,260,67.7,67.0
MP 05: Calvariekapel KU Leuven,2022-04-22 11:57:16.278,94.0,Human voice - Shouting,94.0%,4,22,11,57,16,278,,
MP 05: Calvariekapel KU Leuven,2022-04-22 12:35:56.288,100.0,Human voice - Shouting,100.0%,4,22,12,35,56,288,72.1,69.2
MP 05: Calvariekapel KU Leuven,2022-04-22 12:37:10.288,83.0,Human voice - Shouting,83.0%,4,22,12,37,10,288,70.6,68.6
MP 05: Calvariekapel KU Leuven,2022-04-22 12:39:21.290,0.0,Unsupported,0.0%,4,22,12,39,21,290,70.2,69.5
MP 05: Calvariekapel KU Leuven,2022-04-22 12:51:17.294,91.0,Transport road - Passenger car,91.0%,4,22,12,51,17,294,70.5,69.3
MP 05: Calvariekapel KU Leuven,2022-04-22 12:52:31.295,96.0,Transport road - Passenger car,96.0%,4,22,12,52,31,295,,
MP 05: Calvariekapel KU Leuven,2022-04-22 13:08:57.305,100.0,Transport road - Passenger car,100.0%,4,22,13,8,57,305,,
MP 05: Calvariekapel KU Leuven,2022-04-22 13:34:58.310,100.0,Transport road - Passenger car,100.0%,4,22,13,34,58,310,,
