description,result_timestamp,noise_event_laeq_primary_detected_certainty,noise_event_laeq_primary_detected_class,certainty_percentage,month,day,hour,minute,second,milliseconds,lamax,laeq
MP 01: Naamsestraat 35  Maxim,2022-11-25 22:28:15.670,0.0,Unsupported,0.0%,11,25,22,28,15,670,,
MP 01: Naamsestraat 35  Maxim,2022-11-25 22:35:01.672,97.0,Transport road - Passenger car,97.0%,11,25,22,35,1,672,65.6,64.3
MP 01: Naamsestraat 35  Maxim,2022-11-25 22:37:13.672,100.0,Transport road - Passenger car,100.0%,11,25,22,37,13,672,65.5,64.5
MP 01: Naamsestraat 35  Maxim,2022-11-25 23:00:13.677,100.0,Transport road - Passenger car,100.0%,11,25,23,0,13,677,,
MP 01: Naamsestraat 35  Maxim,2022-11-25 23:17:53.680,99.0,Transport road - Passenger car,99.0%,11,25,23,17,53,680,65.7,64.5
MP 01: Naamsestraat 35  Maxim,2022-11-25 23:20:21.692,100.0,Transport road - Passenger car,100.0%,11,25,23,20,21,692,67.9,66.1
MP 01: Naamsestraat 35  Maxim,2022-11-25 23:23:21.694,86.0,Transport road - Passenger car,86.0%,11,25,23,23,21,694,67.2,66.7
MP 01: Naamsestraat 35  Maxim,2022-11-26 00:01:32.687,90.0,Transport road - Passenger car,90.0%,11,26,0,1,32,687,66.3,65.5
MP 01: Naamsestraat 35  Maxim,2022-11-26 00:03:43.688,86.0,Transport road - Passenger car,86.0%,11,26,0,3,43,688,67.2,65.1
MP 01: Naamsestraat 35  Maxim,2022-11-26 00:09:23.688,100.0,Transport road - Passenger car,100.0%,11,26,0,9,23,688,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 01:37:03.705,99.0,Transport road - Passenger car,99.0%,11,26,1,37,3,705,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 01:41:57.705,85.0,Transport road - Passenger car,85.0%,11,26,1,41,57,705,67.7,66.5
MP 01: Naamsestraat 35  Maxim,2022-11-26 01:49:31.706,100.0,Transport road - Passenger car,100.0%,11,26,1,49,31,706,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 01:51:41.707,0.0,Unsupported,0.0%,11,26,1,51,41,707,66.8,65.6
MP 01: Naamsestraat 35  Maxim,2022-11-26 02:04:56.709,100.0,Transport road - Passenger car,100.0%,11,26,2,4,56,709,67.0,64.8
MP 01: Naamsestraat 35  Maxim,2022-11-26 02:48:50.716,93.0,Transport road - Passenger car,93.0%,11,26,2,48,50,716,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 02:49:45.716,99.0,Transport road - Passenger car,99.0%,11,26,2,49,45,716,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 04:24:36.733,0.0,Unsupported,0.0%,11,26,4,24,36,733,71.5,68.4
MP 01: Naamsestraat 35  Maxim,2022-11-26 04:24:55.732,98.0,Transport road - Passenger car,98.0%,11,26,4,24,55,732,70.2,68.0
MP 01: Naamsestraat 35  Maxim,2022-11-26 04:25:49.733,99.0,Transport road - Passenger car,99.0%,11,26,4,25,49,733,68.4,66.8
MP 01: Naamsestraat 35  Maxim,2022-11-26 04:41:56.735,97.0,Transport road - Passenger car,97.0%,11,26,4,41,56,735,67.2,66.1
MP 01: Naamsestraat 35  Maxim,2022-11-26 05:18:42.742,97.0,Transport road - Passenger car,97.0%,11,26,5,18,42,742,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 05:31:35.743,0.0,Unsupported,0.0%,11,26,5,31,35,743,77.8,74.8
MP 01: Naamsestraat 35  Maxim,2022-11-26 05:43:52.745,100.0,Transport road - Passenger car,100.0%,11,26,5,43,52,745,66.8,64.9
MP 01: Naamsestraat 35  Maxim,2022-11-26 06:02:32.748,99.0,Transport road - Passenger car,99.0%,11,26,6,2,32,748,69.8,67.8
MP 01: Naamsestraat 35  Maxim,2022-11-26 06:03:44.748,96.0,Transport road - Passenger car,96.0%,11,26,6,3,44,748,67.3,65.0
MP 01: Naamsestraat 35  Maxim,2022-11-26 06:59:15.757,98.0,Transport road - Passenger car,98.0%,11,26,6,59,15,757,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 07:05:54.759,85.0,Transport road - Passenger car,85.0%,11,26,7,5,54,759,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 07:09:07.760,0.0,Unsupported,0.0%,11,26,7,9,7,760,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 07:37:20.763,99.0,Transport road - Passenger car,99.0%,11,26,7,37,20,763,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 07:59:25.767,99.0,Transport road - Passenger car,99.0%,11,26,7,59,25,767,66.7,65.2
MP 01: Naamsestraat 35  Maxim,2022-11-26 08:30:49.773,0.0,Unsupported,0.0%,11,26,8,30,49,773,74.6,71.4
MP 01: Naamsestraat 35  Maxim,2022-11-26 08:38:27.774,98.0,Transport road - Passenger car,98.0%,11,26,8,38,27,774,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 08:44:48.775,86.0,Transport road - Passenger car,86.0%,11,26,8,44,48,775,65.3,64.4
MP 01: Naamsestraat 35  Maxim,2022-11-26 08:48:25.775,91.0,Transport road - Passenger car,91.0%,11,26,8,48,25,775,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 08:52:05.776,85.0,Transport road - Passenger car,85.0%,11,26,8,52,5,776,67.6,66.2
MP 01: Naamsestraat 35  Maxim,2022-11-26 09:00:57.776,0.0,Unsupported,0.0%,11,26,9,0,57,776,65.7,64.9
MP 01: Naamsestraat 35  Maxim,2022-11-26 09:04:17.776,100.0,Transport road - Passenger car,100.0%,11,26,9,4,17,776,68.3,66.6
MP 01: Naamsestraat 35  Maxim,2022-11-26 09:11:17.778,91.0,Transport road - Passenger car,91.0%,11,26,9,11,17,778,72.2,69.7
MP 01: Naamsestraat 35  Maxim,2022-11-26 09:16:38.780,99.0,Transport road - Passenger car,99.0%,11,26,9,16,38,780,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 09:32:09.782,81.0,Human voice - Singing,81.0%,11,26,9,32,9,782,67.1,64.7
MP 01: Naamsestraat 35  Maxim,2022-11-26 09:37:42.784,0.0,Unsupported,0.0%,11,26,9,37,42,784,68.7,67.5
MP 01: Naamsestraat 35  Maxim,2022-11-26 09:49:10.786,98.0,Transport road - Passenger car,98.0%,11,26,9,49,10,786,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 09:54:25.786,87.0,Transport road - Passenger car,87.0%,11,26,9,54,25,786,67.1,65.6
MP 01: Naamsestraat 35  Maxim,2022-11-26 09:59:09.787,0.0,Unsupported,0.0%,11,26,9,59,9,787,66.1,65.0
MP 01: Naamsestraat 35  Maxim,2022-11-26 10:09:38.789,99.0,Transport road - Passenger car,99.0%,11,26,10,9,38,789,64.6,64.1
MP 01: Naamsestraat 35  Maxim,2022-11-26 10:16:59.790,82.0,Transport road - Passenger car,82.0%,11,26,10,16,59,790,68.8,67.7
MP 01: Naamsestraat 35  Maxim,2022-11-26 10:25:04.796,98.0,Transport road - Passenger car,98.0%,11,26,10,25,4,796,67.6,65.9
MP 01: Naamsestraat 35  Maxim,2022-11-26 10:27:23.789,96.0,Transport road - Passenger car,96.0%,11,26,10,27,23,789,67.4,65.3
MP 01: Naamsestraat 35  Maxim,2022-11-26 10:42:26.794,100.0,Transport road - Passenger car,100.0%,11,26,10,42,26,794,66.4,65.4
MP 01: Naamsestraat 35  Maxim,2022-11-26 10:58:09.797,0.0,Unsupported,0.0%,11,26,10,58,9,797,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 11:10:08.800,0.0,Unsupported,0.0%,11,26,11,10,8,800,67.2,65.2
MP 01: Naamsestraat 35  Maxim,2022-11-26 11:26:38.803,100.0,Transport road - Passenger car,100.0%,11,26,11,26,38,803,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 11:28:13.804,99.0,Transport road - Passenger car,99.0%,11,26,11,28,13,804,68.0,67.1
MP 01: Naamsestraat 35  Maxim,2022-11-26 11:38:14.806,95.0,Transport road - Passenger car,95.0%,11,26,11,38,14,806,66.9,65.2
MP 01: Naamsestraat 35  Maxim,2022-11-26 11:53:33.809,100.0,Transport road - Passenger car,100.0%,11,26,11,53,33,809,65.6,64.9
MP 01: Naamsestraat 35  Maxim,2022-11-26 12:22:11.815,0.0,Unsupported,0.0%,11,26,12,22,11,815,66.4,65.3
MP 01: Naamsestraat 35  Maxim,2022-11-26 12:43:41.819,100.0,Transport road - Passenger car,100.0%,11,26,12,43,41,819,65.8,64.7
MP 01: Naamsestraat 35  Maxim,2022-11-26 12:43:55.820,84.0,Transport road - Passenger car,84.0%,11,26,12,43,55,820,67.2,66.3
MP 01: Naamsestraat 35  Maxim,2022-11-26 13:19:12.827,99.0,Transport road - Passenger car,99.0%,11,26,13,19,12,827,66.0,65.2
MP 01: Naamsestraat 35  Maxim,2022-11-26 13:40:36.833,100.0,Transport road - Passenger car,100.0%,11,26,13,40,36,833,65.7,64.5
MP 01: Naamsestraat 35  Maxim,2022-11-26 13:49:35.835,98.0,Transport road - Passenger car,98.0%,11,26,13,49,35,835,66.9,65.3
MP 01: Naamsestraat 35  Maxim,2022-11-26 14:08:43.840,97.0,Transport road - Passenger car,97.0%,11,26,14,8,43,840,65.3,64.6
MP 01: Naamsestraat 35  Maxim,2022-11-26 14:16:13.841,94.0,Transport road - Passenger car,94.0%,11,26,14,16,13,841,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 14:24:58.844,86.0,Transport road - Passenger car,86.0%,11,26,14,24,58,844,69.1,67.0
MP 01: Naamsestraat 35  Maxim,2022-11-26 14:30:06.844,99.0,Transport road - Passenger car,99.0%,11,26,14,30,6,844,67.3,65.4
MP 01: Naamsestraat 35  Maxim,2022-11-26 14:38:38.847,100.0,Transport road - Passenger car,100.0%,11,26,14,38,38,847,67.5,66.2
MP 01: Naamsestraat 35  Maxim,2022-11-26 15:01:17.861,100.0,Transport road - Passenger car,100.0%,11,26,15,1,17,861,68.0,66.2
MP 01: Naamsestraat 35  Maxim,2022-11-26 15:12:12.853,99.0,Transport road - Passenger car,99.0%,11,26,15,12,12,853,66.0,64.9
MP 01: Naamsestraat 35  Maxim,2022-11-26 15:14:06.854,98.0,Transport road - Passenger car,98.0%,11,26,15,14,6,854,69.5,67.1
MP 01: Naamsestraat 35  Maxim,2022-11-26 15:25:49.857,100.0,Transport road - Passenger car,100.0%,11,26,15,25,49,857,71.0,68.2
MP 01: Naamsestraat 35  Maxim,2022-11-26 15:31:36.858,100.0,Transport road - Passenger car,100.0%,11,26,15,31,36,858,65.4,64.3
MP 01: Naamsestraat 35  Maxim,2022-11-26 15:58:37.865,99.0,Transport road - Passenger car,99.0%,11,26,15,58,37,865,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 16:01:34.865,98.0,Transport road - Passenger car,98.0%,11,26,16,1,34,865,66.4,65.5
MP 01: Naamsestraat 35  Maxim,2022-11-26 16:08:10.866,0.0,Unsupported,0.0%,11,26,16,8,10,866,67.6,66.1
MP 01: Naamsestraat 35  Maxim,2022-11-26 16:11:35.867,99.0,Transport road - Passenger car,99.0%,11,26,16,11,35,867,67.1,66.1
MP 01: Naamsestraat 35  Maxim,2022-11-26 16:29:22.871,99.0,Transport road - Passenger car,99.0%,11,26,16,29,22,871,67.4,66.4
MP 01: Naamsestraat 35  Maxim,2022-11-26 16:32:10.871,100.0,Transport road - Passenger car,100.0%,11,26,16,32,10,871,66.1,65.2
MP 01: Naamsestraat 35  Maxim,2022-11-26 17:26:38.882,100.0,Transport road - Passenger car,100.0%,11,26,17,26,38,882,65.9,65.0
MP 01: Naamsestraat 35  Maxim,2022-11-26 17:40:26.886,0.0,Unsupported,0.0%,11,26,17,40,26,886,68.3,67.0
MP 01: Naamsestraat 35  Maxim,2022-11-26 17:59:08.889,0.0,Unsupported,0.0%,11,26,17,59,8,889,70.5,68.2
MP 01: Naamsestraat 35  Maxim,2022-11-26 18:04:45.891,100.0,Transport road - Passenger car,100.0%,11,26,18,4,45,891,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 18:06:15.891,83.0,Transport road - Passenger car,83.0%,11,26,18,6,15,891,67.0,65.6
MP 01: Naamsestraat 35  Maxim,2022-11-26 18:17:23.892,82.0,Transport road - Passenger car,82.0%,11,26,18,17,23,892,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 18:19:43.893,99.0,Transport road - Passenger car,99.0%,11,26,18,19,43,893,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 18:31:04.895,100.0,Transport road - Passenger car,100.0%,11,26,18,31,4,895,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 18:38:08.897,100.0,Transport road - Passenger car,100.0%,11,26,18,38,8,897,66.6,65.4
MP 01: Naamsestraat 35  Maxim,2022-11-26 18:39:08.897,91.0,Transport road - Passenger car,91.0%,11,26,18,39,8,897,66.5,65.7
MP 01: Naamsestraat 35  Maxim,2022-11-26 18:49:42.899,100.0,Transport road - Passenger car,100.0%,11,26,18,49,42,899,65.9,64.8
MP 01: Naamsestraat 35  Maxim,2022-11-26 18:51:03.900,97.0,Transport road - Passenger car,97.0%,11,26,18,51,3,900,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 18:56:09.900,0.0,Unsupported,0.0%,11,26,18,56,9,900,82.7,75.2
MP 01: Naamsestraat 35  Maxim,2022-11-26 18:57:33.900,99.0,Transport road - Passenger car,99.0%,11,26,18,57,33,900,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 18:59:11.901,99.0,Transport road - Passenger car,99.0%,11,26,18,59,11,901,65.0,64.3
MP 01: Naamsestraat 35  Maxim,2022-11-26 19:01:42.901,100.0,Transport road - Passenger car,100.0%,11,26,19,1,42,901,64.6,64.3
MP 01: Naamsestraat 35  Maxim,2022-11-26 19:04:07.901,97.0,Transport road - Passenger car,97.0%,11,26,19,4,7,901,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 19:22:35.905,100.0,Transport road - Passenger car,100.0%,11,26,19,22,35,905,67.2,65.5
MP 01: Naamsestraat 35  Maxim,2022-11-26 19:27:40.906,100.0,Transport road - Passenger car,100.0%,11,26,19,27,40,906,66.0,64.9
MP 01: Naamsestraat 35  Maxim,2022-11-26 19:30:59.907,0.0,Unsupported,0.0%,11,26,19,30,59,907,67.2,65.7
MP 01: Naamsestraat 35  Maxim,2022-11-26 19:35:01.907,100.0,Transport road - Passenger car,100.0%,11,26,19,35,1,907,65.9,65.0
MP 01: Naamsestraat 35  Maxim,2022-11-26 19:52:56.910,100.0,Transport road - Passenger car,100.0%,11,26,19,52,56,910,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 19:55:48.911,100.0,Transport road - Passenger car,100.0%,11,26,19,55,48,911,67.5,67.0
MP 01: Naamsestraat 35  Maxim,2022-11-26 20:02:45.912,78.0,Transport road - Passenger car,78.0%,11,26,20,2,45,912,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 20:08:03.914,100.0,Transport road - Passenger car,100.0%,11,26,20,8,3,914,65.5,64.3
MP 01: Naamsestraat 35  Maxim,2022-11-26 20:08:28.913,100.0,Transport road - Passenger car,100.0%,11,26,20,8,28,913,65.3,64.1
MP 01: Naamsestraat 35  Maxim,2022-11-26 20:18:11.915,100.0,Transport road - Passenger car,100.0%,11,26,20,18,11,915,65.3,64.7
MP 01: Naamsestraat 35  Maxim,2022-11-26 21:01:12.923,100.0,Transport road - Passenger car,100.0%,11,26,21,1,12,923,65.5,64.8
MP 01: Naamsestraat 35  Maxim,2022-11-26 21:09:34.925,100.0,Transport road - Passenger car,100.0%,11,26,21,9,34,925,67.3,65.6
MP 01: Naamsestraat 35  Maxim,2022-11-26 21:10:47.925,100.0,Transport road - Passenger car,100.0%,11,26,21,10,47,925,66.6,65.7
MP 01: Naamsestraat 35  Maxim,2022-11-26 21:11:57.925,100.0,Transport road - Passenger car,100.0%,11,26,21,11,57,925,68.7,66.8
MP 01: Naamsestraat 35  Maxim,2022-11-26 21:15:22.925,99.0,Transport road - Passenger car,99.0%,11,26,21,15,22,925,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 21:29:28.928,100.0,Transport road - Passenger car,100.0%,11,26,21,29,28,928,65.5,64.5
MP 01: Naamsestraat 35  Maxim,2022-11-26 21:34:55.930,99.0,Transport road - Passenger car,99.0%,11,26,21,34,55,930,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 21:53:32.932,100.0,Transport road - Passenger car,100.0%,11,26,21,53,32,932,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 21:56:59.933,100.0,Transport road - Passenger car,100.0%,11,26,21,56,59,933,66.2,64.6
MP 01: Naamsestraat 35  Maxim,2022-11-26 22:07:17.936,100.0,Transport road - Passenger car,100.0%,11,26,22,7,17,936,67.3,65.7
MP 01: Naamsestraat 35  Maxim,2022-11-26 22:31:36.940,83.0,Transport road - Passenger car,83.0%,11,26,22,31,36,940,65.8,64.3
MP 01: Naamsestraat 35  Maxim,2022-11-26 22:32:40.940,0.0,Unsupported,0.0%,11,26,22,32,40,940,66.2,64.3
MP 01: Naamsestraat 35  Maxim,2022-11-26 22:51:01.943,100.0,Transport road - Passenger car,100.0%,11,26,22,51,1,943,,
MP 01: Naamsestraat 35  Maxim,2022-11-26 22:55:35.944,0.0,Unsupported,0.0%,11,26,22,55,35,944,68.1,65.5
MP 01: Naamsestraat 35  Maxim,2022-11-26 22:58:50.945,82.0,Transport road - Passenger car,82.0%,11,26,22,58,50,945,67.3,65.8
MP 01: Naamsestraat 35  Maxim,2022-11-26 23:04:01.946,100.0,Transport road - Passenger car,100.0%,11,26,23,4,1,946,68.5,66.7
MP 01: Naamsestraat 35  Maxim,2022-11-26 23:15:01.948,98.0,Transport road - Passenger car,98.0%,11,26,23,15,1,948,66.3,65.4
MP 01: Naamsestraat 35  Maxim,2022-11-26 23:16:34.948,99.0,Transport road - Passenger car,99.0%,11,26,23,16,34,948,66.5,65.0
MP 01: Naamsestraat 35  Maxim,2022-11-27 00:07:48.957,100.0,Transport road - Passenger car,100.0%,11,27,0,7,48,957,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 00:37:49.963,0.0,Unsupported,0.0%,11,27,0,37,49,963,70.8,68.4
MP 01: Naamsestraat 35  Maxim,2022-11-27 00:56:55.966,96.0,Transport road - Passenger car,96.0%,11,27,0,56,55,966,67.5,66.1
MP 01: Naamsestraat 35  Maxim,2022-11-27 01:02:27.967,100.0,Transport road - Passenger car,100.0%,11,27,1,2,27,967,65.9,64.4
MP 01: Naamsestraat 35  Maxim,2022-11-27 01:06:03.968,95.0,Transport road - Passenger car,95.0%,11,27,1,6,3,968,67.3,66.1
MP 01: Naamsestraat 35  Maxim,2022-11-27 01:12:48.970,93.0,Transport road - Passenger car,93.0%,11,27,1,12,48,970,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 01:13:01.969,99.0,Transport road - Passenger car,99.0%,11,27,1,13,1,969,68.3,67.1
MP 01: Naamsestraat 35  Maxim,2022-11-27 01:33:10.973,0.0,Unsupported,0.0%,11,27,1,33,10,973,69.6,67.9
MP 01: Naamsestraat 35  Maxim,2022-11-27 01:49:54.975,100.0,Transport road - Passenger car,100.0%,11,27,1,49,54,975,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 02:22:50.982,95.0,Transport road - Passenger car,95.0%,11,27,2,22,50,982,70.5,69.1
MP 01: Naamsestraat 35  Maxim,2022-11-27 02:24:43.982,0.0,Unsupported,0.0%,11,27,2,24,43,982,71.6,69.6
MP 01: Naamsestraat 35  Maxim,2022-11-27 02:25:05.982,0.0,Unsupported,0.0%,11,27,2,25,5,982,67.5,65.6
MP 01: Naamsestraat 35  Maxim,2022-11-27 02:54:50.987,83.0,Transport road - Passenger car,83.0%,11,27,2,54,50,987,66.3,64.5
MP 01: Naamsestraat 35  Maxim,2022-11-27 07:24:08.360,100.0,Transport road - Passenger car,100.0%,11,27,7,24,8,360,66.2,64.8
MP 01: Naamsestraat 35  Maxim,2022-11-27 07:41:22.400,99.0,Transport road - Passenger car,99.0%,11,27,7,41,22,400,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 08:30:05.480,99.0,Transport road - Passenger car,99.0%,11,27,8,30,5,480,65.8,64.7
MP 01: Naamsestraat 35  Maxim,2022-11-27 08:55:33.540,99.0,Transport road - Passenger car,99.0%,11,27,8,55,33,540,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 09:05:17.550,99.0,Transport road - Passenger car,99.0%,11,27,9,5,17,550,67.8,66.2
MP 01: Naamsestraat 35  Maxim,2022-11-27 09:14:46.560,99.0,Transport road - Passenger car,99.0%,11,27,9,14,46,560,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 09:35:10.610,100.0,Transport road - Passenger car,100.0%,11,27,9,35,10,610,66.7,65.9
MP 01: Naamsestraat 35  Maxim,2022-11-27 09:56:46.640,94.0,Transport road - Passenger car,94.0%,11,27,9,56,46,640,69.5,68.0
MP 01: Naamsestraat 35  Maxim,2022-11-27 10:05:52.660,95.0,Transport road - Passenger car,95.0%,11,27,10,5,52,660,67.4,66.6
MP 01: Naamsestraat 35  Maxim,2022-11-27 10:08:52.660,78.0,Transport road - Passenger car,78.0%,11,27,10,8,52,660,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 10:21:07.690,100.0,Transport road - Passenger car,100.0%,11,27,10,21,7,690,70.3,68.7
MP 01: Naamsestraat 35  Maxim,2022-11-27 10:29:47.710,88.0,Transport road - Passenger car,88.0%,11,27,10,29,47,710,67.7,66.6
MP 01: Naamsestraat 35  Maxim,2022-11-27 10:44:50.740,91.0,Transport road - Passenger car,91.0%,11,27,10,44,50,740,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 10:45:45.730,99.0,Transport road - Passenger car,99.0%,11,27,10,45,45,730,68.3,66.9
MP 01: Naamsestraat 35  Maxim,2022-11-27 10:48:24.740,0.0,Unsupported,0.0%,11,27,10,48,24,740,66.4,65.3
MP 01: Naamsestraat 35  Maxim,2022-11-27 10:51:59.750,100.0,Transport road - Passenger car,100.0%,11,27,10,51,59,750,65.8,65.0
MP 01: Naamsestraat 35  Maxim,2022-11-27 11:34:44.820,84.0,Transport road - Passenger car,84.0%,11,27,11,34,44,820,68.4,67.2
MP 01: Naamsestraat 35  Maxim,2022-11-27 11:40:17.830,90.0,Transport road - Passenger car,90.0%,11,27,11,40,17,830,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 11:43:56.840,75.0,Transport road - Passenger car,75.0%,11,27,11,43,56,840,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 12:20:10.910,100.0,Transport road - Passenger car,100.0%,11,27,12,20,10,910,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 12:22:22.920,100.0,Transport road - Passenger car,100.0%,11,27,12,22,22,920,67.7,66.7
MP 01: Naamsestraat 35  Maxim,2022-11-27 12:38:24.950,96.0,Transport road - Passenger car,96.0%,11,27,12,38,24,950,68.3,66.4
MP 01: Naamsestraat 35  Maxim,2022-11-27 12:47:30.970,97.0,Transport road - Passenger car,97.0%,11,27,12,47,30,970,65.7,64.6
MP 01: Naamsestraat 35  Maxim,2022-11-27 13:04:20.101,100.0,Transport road - Passenger car,100.0%,11,27,13,4,20,101,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 13:09:03.101,95.0,Transport road - Passenger car,95.0%,11,27,13,9,3,101,68.5,66.8
MP 01: Naamsestraat 35  Maxim,2022-11-27 13:24:26.104,99.0,Transport road - Passenger car,99.0%,11,27,13,24,26,104,66.8,65.1
MP 01: Naamsestraat 35  Maxim,2022-11-27 13:25:07.104,99.0,Transport road - Passenger car,99.0%,11,27,13,25,7,104,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 13:27:49.105,100.0,Transport road - Passenger car,100.0%,11,27,13,27,49,105,67.9,66.4
MP 01: Naamsestraat 35  Maxim,2022-11-27 13:37:40.107,100.0,Transport road - Passenger car,100.0%,11,27,13,37,40,107,69.5,67.9
MP 01: Naamsestraat 35  Maxim,2022-11-27 13:54:53.111,98.0,Transport road - Passenger car,98.0%,11,27,13,54,53,111,69.2,67.6
MP 01: Naamsestraat 35  Maxim,2022-11-27 14:04:43.113,0.0,Unsupported,0.0%,11,27,14,4,43,113,68.3,66.3
MP 01: Naamsestraat 35  Maxim,2022-11-27 14:07:48.114,100.0,Transport road - Passenger car,100.0%,11,27,14,7,48,114,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 14:14:52.114,79.0,Transport road - Passenger car,79.0%,11,27,14,14,52,114,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 14:34:03.118,100.0,Transport road - Passenger car,100.0%,11,27,14,34,3,118,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 15:12:14.126,93.0,Transport road - Passenger car,93.0%,11,27,15,12,14,126,65.3,64.5
MP 01: Naamsestraat 35  Maxim,2022-11-27 15:17:25.127,83.0,Transport road - Passenger car,83.0%,11,27,15,17,25,127,66.6,64.5
MP 01: Naamsestraat 35  Maxim,2022-11-27 15:53:35.133,98.0,Transport road - Passenger car,98.0%,11,27,15,53,35,133,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 16:43:41.144,100.0,Transport road - Passenger car,100.0%,11,27,16,43,41,144,67.9,66.4
MP 01: Naamsestraat 35  Maxim,2022-11-27 16:52:01.146,80.0,Transport road - Passenger car,80.0%,11,27,16,52,1,146,68.7,67.7
MP 01: Naamsestraat 35  Maxim,2022-11-27 17:02:57.148,0.0,Unsupported,0.0%,11,27,17,2,57,148,66.4,65.2
MP 01: Naamsestraat 35  Maxim,2022-11-27 17:59:34.159,87.0,Transport road - Passenger car,87.0%,11,27,17,59,34,159,65.5,64.6
MP 01: Naamsestraat 35  Maxim,2022-11-27 18:03:02.159,100.0,Transport road - Passenger car,100.0%,11,27,18,3,2,159,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 18:09:05.161,0.0,Unsupported,0.0%,11,27,18,9,5,161,65.8,64.2
MP 01: Naamsestraat 35  Maxim,2022-11-27 18:10:59.161,100.0,Transport road - Passenger car,100.0%,11,27,18,10,59,161,67.8,67.1
MP 01: Naamsestraat 35  Maxim,2022-11-27 18:14:07.162,88.0,Transport road - Passenger car,88.0%,11,27,18,14,7,162,66.7,65.8
MP 01: Naamsestraat 35  Maxim,2022-11-27 18:17:21.162,85.0,Transport road - Passenger car,85.0%,11,27,18,17,21,162,66.2,64.9
MP 01: Naamsestraat 35  Maxim,2022-11-27 18:24:19.163,82.0,Transport road - Passenger car,82.0%,11,27,18,24,19,163,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 18:31:15.165,100.0,Transport road - Passenger car,100.0%,11,27,18,31,15,165,67.5,65.9
MP 01: Naamsestraat 35  Maxim,2022-11-27 18:46:33.168,100.0,Transport road - Passenger car,100.0%,11,27,18,46,33,168,68.5,67.3
MP 01: Naamsestraat 35  Maxim,2022-11-27 18:47:44.168,100.0,Transport road - Passenger car,100.0%,11,27,18,47,44,168,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 19:02:04.172,100.0,Transport road - Passenger car,100.0%,11,27,19,2,4,172,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 19:29:43.177,99.0,Transport road - Passenger car,99.0%,11,27,19,29,43,177,65.7,64.2
MP 01: Naamsestraat 35  Maxim,2022-11-27 19:35:00.178,0.0,Unsupported,0.0%,11,27,19,35,0,178,,
MP 01: Naamsestraat 35  Maxim,2022-11-27 19:40:47.178,94.0,Transport road - Passenger car,94.0%,11,27,19,40,47,178,66.9,65.3
MP 01: Naamsestraat 35  Maxim,2022-11-27 19:41:45.179,98.0,Transport road - Passenger car,98.0%,11,27,19,41,45,179,,
