month,day,description,lamax,laeq,date,lamax_standardized,laeq_standardized
4,11,MP 01: Naamsestraat 35  Maxim,53.43693037791538,51.04902714277447,11-04-2022,0.2665531367896897,0.12478691895428716
4,11,MP 02: Naamsestraat 57 Xior,51.62212357625706,49.62536577460875,11-04-2022,-0.25975611467991233,-0.30436597056944387
4,11,MP 03: Naamsestraat 62 Taste,52.96413888888888,51.260222222222225,11-04-2022,0.12943962450653282,0.18845021742179738
4,11,MP 05: Calvariekapel KU Leuven,50.26880071302073,48.2794300464158,11-04-2022,-0.6522311387407442,-0.710089002593165
4,11,MP 06: Parkstraat 2 La Filosovia,50.76769257480178,48.88043636784536,11-04-2022,-0.5075482986178571,-0.5289197967476472
4,11,MP 07: Naamsestraat 81,49.141545619740974,47.764655840924085,11-04-2022,-0.9791446062333931,-0.8652641324933925
4,11,MP08bis - Vrijthof,44.03927521470404,42.36677006412186,11-04-2022,-2.458845980074769,-2.4924195292984543
4,12,MP 01: Naamsestraat 35  Maxim,54.89173109866198,52.46378073058938,12-04-2022,0.6884575938778635,0.5512546195965369
4,12,MP 02: Naamsestraat 57 Xior,52.71189175424788,50.640342145469695,12-04-2022,0.05628583177391483,0.0015916483511961487
4,12,MP 03: Naamsestraat 62 Taste,53.926930110887334,52.24297752158714,12-04-2022,0.408657184694469,0.48469501681577853
4,12,MP 05: Calvariekapel KU Leuven,51.08437970229414,49.07598212838855,12-04-2022,-0.41570636543342027,-0.4699738774105585
4,12,MP 06: Parkstraat 2 La Filosovia,51.291846656017775,49.27949278885108,12-04-2022,-0.35553920217439633,-0.40862699398777946
4,12,MP 07: Naamsestraat 81,49.61306597222222,48.18041319444445,12-04-2022,-0.842399734250148,-0.739936948941388
4,12,MP08bis - Vrijthof,46.19880902777778,44.47624652777778,12-04-2022,-1.832562993013251,-1.8565324145650974
4,13,MP 01: Naamsestraat 35  Maxim,54.04731359522211,51.59142919974999,13-04-2022,0.44356940866874633,0.28829027392315204
4,13,MP 02: Naamsestraat 57 Xior,51.50424569044172,49.50715198111945,13-04-2022,-0.29394169398874,-0.3400007023897365
4,13,MP 03: Naamsestraat 62 Taste,53.08503454901099,51.452971677912934,13-04-2022,0.16450038377118212,0.24655320996866373
4,13,MP 05: Calvariekapel KU Leuven,51.07122601106558,49.05113549552052,13-04-2022,-0.41952104663157286,-0.47746372333086357
4,13,MP 06: Parkstraat 2 La Filosovia,50.71740242603825,48.727870503264036,13-04-2022,-0.5221328651556519,-0.5749097232089665
4,13,MP 07: Naamsestraat 81,49.129041666666666,47.6205162037037,13-04-2022,-0.9827708578966206,-0.9087140308970625
4,13,MP08bis - Vrijthof,43.968164351851854,42.651004629629625,13-04-2022,-2.4794687289893607,-2.406738982071593
4,14,MP 01: Naamsestraat 35  Maxim,53.316822181060424,50.87805278999769,14-04-2022,0.23172074850222413,0.07324788083095689
4,14,MP 02: Naamsestraat 57 Xior,51.72161470823341,49.66138289368505,14-04-2022,-0.2309028487837914,-0.2935088587101618
4,14,MP 03: Naamsestraat 62 Taste,54.037309873827994,52.36892811668017,14-04-2022,0.4406682452424051,0.5226619540594643
4,14,MP 05: Calvariekapel KU Leuven,52.08345237957421,49.971793565714684,14-04-2022,-0.1259668777576395,-0.19993770490962282
4,14,MP 06: Parkstraat 2 La Filosovia,51.46924599729101,49.453051088806305,14-04-2022,-0.3040918996673738,-0.3563090428288061
4,14,MP 07: Naamsestraat 81,49.688756410108,48.152997557502864,14-04-2022,-0.8204488700200453,-0.7482012034015431
4,14,MP08bis - Vrijthof,44.91006481481482,43.631597222222226,14-04-2022,-2.2063096648025153,-2.1111461157013536
4,15,MP 01: Naamsestraat 35  Maxim,56.194453190110195,53.685948930456526,15-04-2022,1.0662579681086144,0.9196687847801994
4,15,MP 02: Naamsestraat 57 Xior,54.36656865884545,52.34781520188641,15-04-2022,0.5361560649508059,0.5162976116725629
4,15,MP 03: Naamsestraat 62 Taste,54.94730549318271,53.172613949396975,15-04-2022,0.7045746361736913,0.7649274991476792
4,15,MP 05: Calvariekapel KU Leuven,53.69367022631981,51.48694201857814,15-04-2022,0.3410098543381808,0.25679333460824855
4,15,MP 06: Parkstraat 2 La Filosovia,54.64921810794856,52.65485282372415,15-04-2022,0.6181267848367024,0.6088519827825482
4,15,MP 07: Naamsestraat 81,51.4533900462963,49.90467592592593,15-04-2022,-0.30869025894822966,-0.22016985399888875
4,15,MP08bis - Vrijthof,45.53877030162413,44.18451392111369,15-04-2022,-2.0239797805112056,-1.9444731945270437
4,16,MP 01: Naamsestraat 35  Maxim,54.653307483071934,52.042475837722094,16-04-2022,0.6193127380512226,0.42425516861232326
4,16,MP 02: Naamsestraat 57 Xior,51.75810271189972,49.584285333981505,16-04-2022,-0.2203210205254413,-0.3167493857497027
4,16,MP 03: Naamsestraat 62 Taste,53.051021990740736,51.20121643518518,16-04-2022,0.1546364555186393,0.1706633303348803
4,16,MP 05: Calvariekapel KU Leuven,50.690816598182764,48.25194860813705,16-04-2022,-0.5298429790617348,-0.718373092412072
4,16,MP 06: Parkstraat 2 La Filosovia,50.314899650454876,48.057561517627725,16-04-2022,-0.6388620587745799,-0.776969738667684
4,16,MP 07: Naamsestraat 81,48.421454861111116,46.76898148148148,16-04-2022,-1.1879769887318208,-1.1654032933459646
4,16,MP08bis - Vrijthof,45.5983066737656,44.14458089307623,16-04-2022,-2.0067137313491914,-1.9565107301046145
4,17,MP 01: Naamsestraat 35  Maxim,50.54702416778555,47.931315107180886,17-04-2022,-0.5715439944757161,-0.8150258474072684
4,17,MP 02: Naamsestraat 57 Xior,49.780364604433124,47.51141616991724,17-04-2022,-0.7938817224097973,-0.941601482782423
4,17,MP 03: Naamsestraat 62 Taste,52.012041945415405,50.195792726683486,17-04-2022,-0.14667650487326292,-0.13241470447553155
4,17,MP 05: Calvariekapel KU Leuven,48.80563567757767,46.49258183249225,17-04-2022,-1.0765613175106585,-1.2487220590858152
4,17,MP 06: Parkstraat 2 La Filosovia,48.432782369146004,46.24399726832882,17-04-2022,-1.1846919160346001,-1.3236561595588676
4,17,MP 07: Naamsestraat 81,46.35443360301862,44.7821000729192,17-04-2022,-1.7874305559789403,-1.7643349751995605
4,17,MP08bis - Vrijthof,43.438011574074075,41.810148148148144,17-04-2022,-2.633217497939195,-2.6602093625789127
4,18,MP 01: Naamsestraat 35  Maxim,51.61601902976005,48.9264159461055,18-04-2022,-0.26152648455866123,-0.515059570354875
4,18,MP 02: Naamsestraat 57 Xior,50.667333379632844,48.41582633053221,18-04-2022,-0.5366533101481137,-0.6689732845174
4,18,MP 03: Naamsestraat 62 Taste,52.98678935185185,51.166260416666674,18-04-2022,0.13600844946166551,0.16012607991219682
4,18,MP 05: Calvariekapel KU Leuven,50.0753423230511,47.73338387638174,18-04-2022,-0.7083357005720036,-0.8746908502821346
4,18,MP 06: Parkstraat 2 La Filosovia,49.810894401166756,47.53426203511859,18-04-2022,-0.7850278243244947,-0.934714754460603
4,18,MP 07: Naamsestraat 81,47.598363425925925,45.99672453703704,18-04-2022,-1.4266804346013817,-1.3981948170705323
4,18,MP08bis - Vrijthof,43.39907521007431,41.840311118312925,18-04-2022,-2.6445093713071697,-2.6511169434880495
4,19,MP 01: Naamsestraat 35  Maxim,54.86377095101399,52.49939924993055,19-04-2022,0.6803489156614576,0.5619915763178637
4,19,MP 02: Naamsestraat 57 Xior,54.16825321495955,52.03575405414791,19-04-2022,0.4786429165919413,0.4222289333655724
4,19,MP 03: Naamsestraat 62 Taste,55.71908217592593,53.792402777777774,19-04-2022,0.9283963718124967,0.9517585620266618
4,19,MP 05: Calvariekapel KU Leuven,54.19189236111111,51.90388425925926,19-04-2022,0.4854984679955613,0.3824776942136094
4,19,MP 06: Parkstraat 2 La Filosovia,55.30017478267915,53.129574155313506,19-04-2022,0.8069097009595281,0.7519534503967285
4,19,MP 07: Naamsestraat 81,52.09284837962962,50.459343749999995,19-04-2022,-0.12324195863597177,-0.05296906822922258
4,19,MP08bis - Vrijthof,46.40917013888889,44.953408564814815,19-04-2022,-1.771556499745739,-1.7126952131459774
4,20,MP 01: Naamsestraat 35  Maxim,58.804040696328535,56.36596254456225,20-04-2022,1.8230603152164049,1.7275403841467498
4,20,MP 02: Naamsestraat 57 Xior,54.83441826010464,52.74542108430946,20-04-2022,0.6718363881753354,0.6361531595921739
4,20,MP 03: Naamsestraat 62 Taste,56.04506007083497,54.13974629042339,20-04-2022,1.022932705767408,1.0564628656218669
4,20,MP 05: Calvariekapel KU Leuven,55.77858192803158,53.47214319610181,20-04-2022,0.945651800855818,0.8552185224166929
4,20,MP 06: Parkstraat 2 La Filosovia,56.28789106355398,54.07451127906573,20-04-2022,1.0933557380674728,1.03679822187423
4,20,MP 07: Naamsestraat 81,52.91526771453043,51.1172885946434,20-04-2022,0.1152665724926576,0.1453638622974779
4,20,MP08bis - Vrijthof,46.46998032407407,45.25827777777778,20-04-2022,-1.7539210340767233,-1.620794493919148
4,21,MP 01: Naamsestraat 35  Maxim,63.106752861921684,60.79168103897307,21-04-2022,3.070883068080892,3.0616426661677463
4,21,MP 02: Naamsestraat 57 Xior,56.63804805778045,54.525776656326684,21-04-2022,1.194904214390011,1.172829054011702
4,21,MP 03: Naamsestraat 62 Taste,57.2579699074074,55.1611412037037,21-04-2022,1.3746867699483618,1.3643553098369177
4,21,MP 05: Calvariekapel KU Leuven,55.531776988159585,53.106857718260635,21-04-2022,0.8740762904244412,0.7451057372966081
4,21,MP 06: Parkstraat 2 La Filosovia,54.99590736003889,52.927775784441955,21-04-2022,0.7186695867445885,0.6911227248483572
4,21,MP 07: Naamsestraat 81,53.40367939814815,51.52494212962963,21-04-2022,0.2569100727148079,0.26824820570654934
4,21,MP08bis - Vrijthof,46.395644625516496,45.086896839083785,21-04-2022,-1.7754790124960007,-1.6724560945598808
4,22,MP 01: Naamsestraat 35  Maxim,60.56431266783961,58.40932146495045,22-04-2022,2.333554006810657,2.3434968219817707
4,22,MP 02: Naamsestraat 57 Xior,57.04264300761626,54.91553464360951,22-04-2022,1.3122401561563115,1.2903189081284072
4,22,MP 03: Naamsestraat 62 Taste,57.38238174052941,55.33967291288094,22-04-2022,1.4107672489858956,1.4181724608661261
4,22,MP 05: Calvariekapel KU Leuven,56.26483892998113,53.82691947077821,22-04-2022,1.0866704252537804,0.9621633808053192
4,22,MP 06: Parkstraat 2 La Filosovia,55.59788760923664,53.53128306036229,22-04-2022,0.893248927126851,0.873045826156856
4,22,MP 07: Naamsestraat 81,54.95106828703703,53.17901157407407,22-04-2022,0.7056658780706759,0.766856018933111
4,22,MP08bis - Vrijthof,49.467628472222216,47.66137037037037,22-04-2022,-0.8845778336988988,-0.8963988244398733
4,23,MP 01: Naamsestraat 35  Maxim,54.813467526304215,52.47181021610547,23-04-2022,0.6657604989874807,0.5536750525644264
4,23,MP 02: Naamsestraat 57 Xior,52.656094540319685,50.61333842610276,23-04-2022,0.040104169973990536,-0.006548436400236455
4,23,MP 03: Naamsestraat 62 Taste,54.2574212962963,52.465715277777775,23-04-2022,0.5045024108920745,0.5518377754890724
4,23,MP 05: Calvariekapel KU Leuven,52.307242317263736,50.017670004051155,23-04-2022,-0.0610659117241335,-0.186108569334693
4,23,MP 06: Parkstraat 2 La Filosovia,51.777436829372746,49.80974615998982,23-04-2022,-0.21471396368294046,-0.2487857764817625
4,23,MP 07: Naamsestraat 81,50.2888261302345,48.60626982106067,23-04-2022,-0.6464235991533276,-0.611565409246769
4,23,MP08bis - Vrijthof,51.48888194444445,49.37814467592593,23-04-2022,-0.2983973096764283,-0.3788890637876442
4,24,MP 01: Naamsestraat 35  Maxim,52.2643304434387,49.78469088930816,24-04-2022,-0.07351071641153828,-0.2563385148304109
4,24,MP 02: Naamsestraat 57 Xior,51.120560455587196,48.994968400583375,24-04-2022,-0.40521364237007673,-0.49439490628449384
4,24,MP 03: Naamsestraat 62 Taste,52.859639579161794,51.13188462829431,24-04-2022,0.09913394489848981,0.1497637358607709
4,24,MP 05: Calvariekapel KU Leuven,50.36101073003599,48.08594099058952,24-04-2022,-0.6254894574835683,-0.7684149424942043
4,24,MP 06: Parkstraat 2 La Filosovia,50.017424873825064,47.91642820762143,24-04-2022,-0.7251322484587159,-0.81951340049036
4,24,MP 07: Naamsestraat 81,48.09158101851852,46.51038773148148,24-04-2022,-1.2836431803152257,-1.2433545937793418
4,24,MP08bis - Vrijthof,47.96171830692485,46.13855368696397,24-04-2022,-1.3213044600008765,-1.355441399108326
4,25,MP 01: Naamsestraat 35  Maxim,54.20079986109503,51.713613844194924,25-04-2022,0.4880817179837796,0.32512199134661035
4,25,MP 02: Naamsestraat 57 Xior,53.21229034759761,51.08634495850358,25-04-2022,0.20140563673700096,0.13603611683868028
4,25,MP 03: Naamsestraat 62 Taste,55.68296875,53.80559143518518,25-04-2022,0.9179231742524538,0.9557341917388162
4,25,MP 05: Calvariekapel KU Leuven,52.72589016993101,50.70592327638098,25-04-2022,0.06034549017568958,0.021360627448432784
4,25,MP 06: Parkstraat 2 La Filosovia,52.94076230381036,51.030934302514,25-04-2022,0.12266021802461385,0.11933295718283234
4,25,MP 07: Naamsestraat 81,51.2559375,49.70998958333333,25-04-2022,-0.3659531597413118,-0.27885670772876714
4,25,MP08bis - Vrijthof,45.34782633857265,43.78347068219171,25-04-2022,-2.079355137367062,-2.0653649098294493
4,26,MP 01: Naamsestraat 35  Maxim,55.85159669895946,53.564506869451485,26-04-2022,0.9668266991415001,0.8830609140074048
4,26,MP 02: Naamsestraat 57 Xior,54.581322484316765,52.442094724414915,26-04-2022,0.5984364823653534,0.5447175227699292
4,26,MP 03: Naamsestraat 62 Taste,56.345482534317924,54.377045764948264,26-04-2022,1.110057749455742,1.12799515374318
4,26,MP 05: Calvariekapel KU Leuven,54.194666049311266,51.930346104873244,26-04-2022,0.48630286092548697,0.39045443486367354
4,26,MP 06: Parkstraat 2 La Filosovia,53.8780204643841,51.863753269903,26-04-2022,0.3944729754347078,0.37038048456334444
4,26,MP 07: Naamsestraat 81,52.02274447620921,50.31064711397122,26-04-2022,-0.14357268083768407,-0.0977926424591154
4,26,MP08bis - Vrijthof,47.0726783419953,45.33683979026079,26-04-2022,-1.5791335347217064,-1.5971125177007983
4,27,MP 01: Naamsestraat 35  Maxim,57.377298717533215,55.034596509097646,27-04-2022,1.4092931295226634,1.3262092853970915
4,27,MP 02: Naamsestraat 57 Xior,55.459396268345756,53.3159891661651,27-04-2022,0.8530852722999569,0.8081469682840863
4,27,MP 03: Naamsestraat 62 Taste,56.53115162037037,54.52118981481481,27-04-2022,1.1639033475723108,1.171446382308568
4,27,MP 05: Calvariekapel KU Leuven,55.37518924049167,52.901143544989466,27-04-2022,0.8286645252772624,0.6830946201521896
4,27,MP 06: Parkstraat 2 La Filosovia,55.52526129379493,53.27871801104205,27-04-2022,0.8721866842025919,0.7969118359172139
4,27,MP 07: Naamsestraat 81,52.89783680555555,51.01566898148148,27-04-2022,0.11021146213786887,0.11473133155956203
4,27,MP08bis - Vrijthof,47.5894242789018,45.959752766331775,27-04-2022,-1.4292728624976976,-1.409339702071813
4,28,MP 01: Naamsestraat 35  Maxim,58.542742551566086,56.079379355047806,28-04-2022,1.7472816533474638,1.6411518604295456
4,28,MP 02: Naamsestraat 57 Xior,55.80212275889209,53.67335208398439,28-04-2022,0.9524788399973106,0.9158715523882235
4,28,MP 03: Naamsestraat 62 Taste,56.81495949074074,54.84170370370371,28-04-2022,1.2462100193785435,1.2680630810719686
4,28,MP 05: Calvariekapel KU Leuven,55.84772448436306,53.452351906294126,28-04-2022,0.9657037243080919,0.8492525747564619
4,28,MP 06: Parkstraat 2 La Filosovia,55.9071268172979,53.90837346050561,28-04-2022,0.9829309009716983,0.9867171235958457
4,28,MP 07: Naamsestraat 81,53.4213611111111,51.603249999999996,28-04-2022,0.2620379183376748,0.2918535725398093
4,28,MP08bis - Vrijthof,47.40890519566199,45.83275848100094,28-04-2022,-1.4816249164403594,-1.4476212525313508
4,29,MP 01: Naamsestraat 35  Maxim,61.14558818422789,58.91042908568981,29-04-2022,2.502128800363542,2.49455225427164
4,29,MP 02: Naamsestraat 57 Xior,56.47858903871752,54.469292204409975,29-04-2022,1.1486597563648377,1.1558022059878266
4,29,MP 03: Naamsestraat 62 Taste,57.03718908783666,55.1095741848864,29-04-2022,1.3106584735032842,1.3488107880676132
4,29,MP 05: Calvariekapel KU Leuven,56.07836680363447,53.648289831587476,29-04-2022,1.0325919386910352,0.9083167094497188
4,29,MP 06: Parkstraat 2 La Filosovia,55.524989582851056,53.435072225565996,29-04-2022,0.8721078857413155,0.8440437343114345
4,29,MP 07: Naamsestraat 81,53.66485682538948,51.825401050950255,29-04-2022,0.33265372548629457,0.358819472969398
4,29,MP08bis - Vrijthof,48.36059953703703,46.774622685185186,29-04-2022,-1.205625545058645,-1.1637027914401248
4,30,MP 01: Naamsestraat 35  Maxim,55.6820831596981,53.26441751169144,30-04-2022,0.917666345609055,0.7926010491281797
4,30,MP 02: Naamsestraat 57 Xior,52.97425892702123,50.951186989987846,30-04-2022,0.13237452076624137,0.0952936804505818
4,30,MP 03: Naamsestraat 62 Taste,54.19100915519856,52.393842521325475,30-04-2022,0.4852423308451475,0.5301722293140849
4,30,MP 05: Calvariekapel KU Leuven,52.45722008079546,50.091539627970505,30-04-2022,-0.017571097626380643,-0.1638410812494714
4,30,MP 06: Parkstraat 2 La Filosovia,52.0383634111614,50.030667808813824,30-04-2022,-0.1390430582046158,-0.18219047083451964
4,30,MP 07: Naamsestraat 81,49.8908899408558,48.215743237768955,30-04-2022,-0.761828444326483,-0.7292869513234531
4,30,MP08bis - Vrijthof,47.51791108693388,45.783260222919246,30-04-2022,-1.45001229024309,-1.4625421606610123
5,1,MP 01: Naamsestraat 35  Maxim,52.49220093755426,49.90018172347937,01-05-2022,-0.00742635465998548,-0.22152460029542564
5,1,MP 02: Naamsestraat 57 Xior,51.3431602463191,49.20409181405686,01-05-2022,-0.3406578289742128,-0.4313560972207606
5,1,MP 03: Naamsestraat 62 Taste,53.159509479386095,51.38976133706798,01-05-2022,0.18609874058974513,0.22749888916740263
5,1,MP 05: Calvariekapel KU Leuven,50.96891198907243,48.68874136154745,01-05-2022,-0.4491929743986799,-0.5867049328056785
5,1,MP 06: Parkstraat 2 La Filosovia,50.528959857394206,48.46997985924622,01-05-2022,-0.5767827965739317,-0.6526490771987262
5,1,MP 07: Naamsestraat 81,48.580844020556505,46.97855919255521,01-05-2022,-1.1417527905838871,-1.1022275394074126
5,1,MP08bis - Vrijthof,46.120811871332165,44.384806639426806,01-05-2022,-1.8551828250461353,-1.884096337546381
5,2,MP 01: Naamsestraat 35  Maxim,59.01752190672424,56.770421002673956,02-05-2022,1.8849716635447888,1.849461593692942
5,2,MP 02: Naamsestraat 57 Xior,54.32774864867993,52.380655578318695,02-05-2022,0.524897935174353,0.5261971163961614
5,2,MP 03: Naamsestraat 62 Taste,55.36389310061459,53.51025127605644,02-05-2022,0.8253885496098965,0.866705939995355
5,2,MP 05: Calvariekapel KU Leuven,53.23596272932461,51.08207187915967,02-05-2022,0.20827082673731231,0.13474802657465487
5,2,MP 06: Parkstraat 2 La Filosovia,53.186533319442994,51.26185482284035,02-05-2022,0.19393588172189427,0.1889423536055645
5,2,MP 07: Naamsestraat 81,52.05100578703704,50.3868125,02-05-2022,-0.1353766627636096,-0.07483311273748354
5,2,MP08bis - Vrijthof,45.25771527777778,43.70257986111111,02-05-2022,-2.1054881036490625,-2.0897488893198912
5,3,MP 01: Naamsestraat 35  Maxim,56.53376817297898,54.15936082044634,03-05-2022,1.1646621698577513,1.062375530265457
5,3,MP 02: Naamsestraat 57 Xior,54.154552504861556,52.09390800074081,03-05-2022,0.4746695953162619,0.4397590390322788
5,3,MP 03: Naamsestraat 62 Taste,55.462236831444805,53.621806965358395,03-05-2022,0.8539090595135858,0.9003336322803749
5,3,MP 05: Calvariekapel KU Leuven,53.472857225533886,51.29778806643903,03-05-2022,0.2769722250697643,0.19977418178125217
5,3,MP 06: Parkstraat 2 La Filosovia,53.986532941339874,52.04716074818278,03-05-2022,0.4259425073262122,0.42566740252294427
5,3,MP 07: Naamsestraat 81,54.000060189365,52.229757853554645,03-05-2022,0.42986552314037096,0.48071003916480765
5,3,MP08bis - Vrijthof,45.90253703703704,44.295143518518515,03-05-2022,-1.9184843646632137,-1.9111246662500576
5,4,MP 01: Naamsestraat 35  Maxim,58.3644539614561,55.95793738063546,04-05-2022,1.6955764611911341,1.60454401575952
5,4,MP 02: Naamsestraat 57 Xior,54.791710072458734,52.691325786512955,04-05-2022,0.659450654194726,0.6198465055815161
5,4,MP 03: Naamsestraat 62 Taste,55.94209490740741,53.99924189814815,04-05-2022,0.9930719415023156,1.0141087867067493
5,4,MP 05: Calvariekapel KU Leuven,54.198564665300786,51.815199499947916,04-05-2022,0.48743349238517564,0.35574428585807083
5,4,MP 06: Parkstraat 2 La Filosovia,54.256654899010364,52.133519300885474,04-05-2022,0.5042801492267992,0.45169959195799075
5,4,MP 07: Naamsestraat 81,52.813268672091105,50.90920496765009,04-05-2022,0.0856859914479961,0.08263848968881318
5,4,MP08bis - Vrijthof,47.32457665374153,45.607165923953936,04-05-2022,-1.5060809035653373,-1.5156245712113434
5,5,MP 01: Naamsestraat 35  Maxim,59.08954715932768,56.80103255081724,05-05-2022,1.905859593185556,1.8586892335181422
5,5,MP 02: Naamsestraat 57 Xior,55.43721191355381,53.3715183646066,05-05-2022,0.8466516226386176,0.8248858617435677
5,5,MP 03: Naamsestraat 62 Taste,56.26473413736429,54.323982036621224,05-05-2022,1.0866400345126408,1.1119994592264482
5,5,MP 05: Calvariekapel KU Leuven,55.886139759928696,53.5361947425079,05-05-2022,0.9768444776430871,0.8745264188261134
5,5,MP 06: Parkstraat 2 La Filosovia,56.20217142195728,54.13303779153886,05-05-2022,1.0684963203246172,1.0544406349530868
5,5,MP 07: Naamsestraat 81,55.00509386791361,53.061309289566886,05-05-2022,0.7213337513701252,0.731375477963679
5,5,MP08bis - Vrijthof,48.11272685185185,46.39666898148148,05-05-2022,-1.27751071062027,-1.277634325776568
5,6,MP 01: Naamsestraat 35  Maxim,59.584482898315876,57.300539383066145,06-05-2022,2.049395124391635,2.009262119170477
5,6,MP 02: Naamsestraat 57 Xior,57.10963365935528,54.95512934776318,06-05-2022,1.331668009159731,1.3022544583072242
5,6,MP 03: Naamsestraat 62 Taste,57.70794907407407,55.693464120370365,06-05-2022,1.5051845166885904,1.5248203775528013
5,6,MP 05: Calvariekapel KU Leuven,55.756905751223975,53.343304899362266,06-05-2022,0.9393655270883253,0.8163811074502881
5,6,MP 06: Parkstraat 2 La Filosovia,55.136622913628266,53.076450910942896,06-05-2022,0.7594782819798499,0.7359398151796008
5,6,MP 07: Naamsestraat 81,53.978525462962956,52.103584490740744,06-05-2022,0.423620271181371,0.44267595012980276
5,6,MP08bis - Vrijthof,48.57162268518519,46.88109953703704,06-05-2022,-1.1444270554766525,-1.1316060796367504
5,7,MP 01: Naamsestraat 35  Maxim,54.81614041991713,52.40961712076668,07-05-2022,0.6665356606385099,0.534927373397257
5,7,MP 02: Naamsestraat 57 Xior,52.912391633968774,50.83781034063683,07-05-2022,0.11443248491584884,0.06111707233189851
5,7,MP 03: Naamsestraat 62 Taste,54.36577275199945,52.68204493107559,07-05-2022,0.5359252452646687,0.617048855791152
5,7,MP 05: Calvariekapel KU Leuven,53.00879585151575,50.742116838169764,07-05-2022,0.14239051963849703,0.03227092674511556
5,7,MP 06: Parkstraat 2 La Filosovia,52.591643998935105,50.39266144247798,07-05-2022,0.02141297035872944,-0.0730699894125048
5,7,MP 07: Naamsestraat 81,50.63458912037037,48.98386574074074,07-05-2022,-0.546149421010499,-0.4977417264338703
5,7,MP08bis - Vrijthof,48.75114930555555,47.00031944444444,07-05-2022,-1.0923628241217487,-1.0956680617227292
5,8,MP 01: Naamsestraat 35  Maxim,53.56569441068555,51.07592393254395,08-05-2022,0.30389579036667097,0.13289477051687965
5,8,MP 02: Naamsestraat 57 Xior,51.79563194444444,49.68391666666667,08-05-2022,-0.20943722712617058,-0.28671620843308604
5,8,MP 03: Naamsestraat 62 Taste,53.49351157407408,51.79924652777778,08-05-2022,0.28296216003686214,0.35093537254736884
5,8,MP 05: Calvariekapel KU Leuven,51.298089924060015,49.0849034543434,08-05-2022,-0.35372860187962496,-0.46728460530026905
5,8,MP 06: Parkstraat 2 La Filosovia,50.64952076677316,48.73060726026763,08-05-2022,-0.5418191178430884,-0.5740847467066322
5,8,MP 07: Naamsestraat 81,49.21939743975555,47.61490775249427,08-05-2022,-0.9565669229891078,-0.9104046597896496
5,8,MP08bis - Vrijthof,47.075449947337354,45.27681570388546,08-05-2022,-1.5783297458381664,-1.6152063640922218
5,9,MP 01: Naamsestraat 35  Maxim,56.31273726851852,53.97834375000001,09-05-2022,1.1005613466891717,1.0078091842422776
5,9,MP 02: Naamsestraat 57 Xior,54.054790096878364,51.91216477423984,09-05-2022,0.44573765709426466,0.3849737982802952
5,9,MP 03: Naamsestraat 62 Taste,55.71208101851852,53.84653935185185,09-05-2022,0.9263659772211015,0.9680776584861942
5,9,MP 05: Calvariekapel KU Leuven,52.90163093804982,50.88553685526438,09-05-2022,0.11131179250428111,0.07550390063061013
5,9,MP 06: Parkstraat 2 La Filosovia,53.98944432227225,52.216530283915326,09-05-2022,0.42678683230772585,0.47672267962901843
5,9,MP 07: Naamsestraat 81,53.624776907140124,52.010416787231335,09-05-2022,0.321030211758274,0.4145911891990006
5,9,MP08bis - Vrijthof,45.55764373603732,43.919008924540755,09-05-2022,-2.0185063256345828,-2.0245078425199647
5,10,MP 01: Naamsestraat 35  Maxim,56.47877960137966,54.196450149309015,10-05-2022,1.1487150211412172,1.0735558523615898
5,10,MP 02: Naamsestraat 57 Xior,54.428847222222224,52.34284606481482,10-05-2022,0.5542173726577637,0.5147996996125762
5,10,MP 03: Naamsestraat 62 Taste,56.02988344772509,54.202245396358755,10-05-2022,1.018531357292464,1.075302789570474
5,10,MP 05: Calvariekapel KU Leuven,53.79266722998391,51.73363929948028,10-05-2022,0.3697198188636482,0.3311585265732505
5,10,MP 06: Parkstraat 2 La Filosovia,54.927185072864695,52.93436621022537,10-05-2022,0.6987395448862045,0.6931093631960622
5,10,MP 07: Naamsestraat 81,54.80703819444444,52.99925810185186,10-05-2022,0.6638959386191389,0.7126705758698659
5,10,MP08bis - Vrijthof,47.08945486111111,45.435096064814815,10-05-2022,-1.5742682029354038,-1.5674938421634927
5,11,MP 01: Naamsestraat 35  Maxim,57.65432586025301,55.35875762450954,11-05-2022,1.4896333332227973,1.4239254154129604
5,11,MP 02: Naamsestraat 57 Xior,54.686019514114754,52.65088600562507,11-05-2022,0.628799502458577,0.6076562128561445
5,11,MP 03: Naamsestraat 62 Taste,56.628791666666665,54.80443402777777,11-05-2022,1.1922197830367915,1.2568283945988539
5,11,MP 05: Calvariekapel KU Leuven,54.65675738247653,52.42481276117934,11-05-2022,0.6203132379235052,0.5395079942787925
5,11,MP 06: Parkstraat 2 La Filosovia,55.72179755772904,53.616575033277385,11-05-2022,0.9291838553963939,0.8987565024793112
5,11,MP 07: Naamsestraat 81,55.16458986793829,53.26090001041679,11-05-2022,0.7675889341855521,0.7915407226561166
5,11,MP08bis - Vrijthof,48.3038313732753,46.598797342346515,11-05-2022,-1.2220887904847912,-1.2167041270231334
5,12,MP 01: Naamsestraat 35  Maxim,58.75733168207966,56.60313661037744,12-05-2022,1.8095143078376883,1.7990348686784337
5,12,MP 02: Naamsestraat 57 Xior,56.082575231481485,54.12291666666667,12-05-2022,1.0338124181977266,1.0513896917433767
5,12,MP 03: Naamsestraat 62 Taste,57.71257552258154,55.89579735642028,12-05-2022,1.5065262257061574,1.5858123345161244
