month,day,hour,description,lamax,laeq
7,10,0,MP08bis - Vrijthof,44.22463888888889,43.21072222222222
7,10,1,MP 01: Naamsestraat 35  Maxim,50.97869444444444,48.282000000000004
7,10,1,MP 02: Naamsestraat 57 Xior,46.712833333333336,44.281749999999995
7,10,1,MP 03: Naamsestraat 62 Taste,49.277,47.598416666666665
7,10,1,MP 05: Calvariekapel KU Leuven,43.104723534315085,41.10058349541539
7,10,1,MP 06: Parkstraat 2 La Filosovia,43.88638888888889,41.85594444444444
7,10,1,MP 07: Naamsestraat 81,39.39138888888889,37.91269444444445
7,10,1,MP08bis - Vrijthof,44.663444444444444,43.504
7,10,2,MP 01: Naamsestraat 35  Maxim,49.55633333333333,46.886805555555554
7,10,2,MP 02: Naamsestraat 57 Xior,45.71933333333334,43.26125
7,10,2,MP 03: Naamsestraat 62 Taste,48.596916666666665,46.97547222222222
7,10,2,MP 05: Calvariekapel KU Leuven,43.722833333333334,41.74433333333334
7,10,2,MP 06: Parkstraat 2 La Filosovia,43.49047222222222,41.533055555555556
7,10,2,MP 07: Naamsestraat 81,42.682277777777784,40.67286111111111
7,10,2,MP08bis - Vrijthof,44.05872222222222,42.993500000000004
7,10,3,MP 01: Naamsestraat 35  Maxim,46.47669444444445,43.95102777777778
7,10,3,MP 02: Naamsestraat 57 Xior,44.66297222222222,42.21425
7,10,3,MP 03: Naamsestraat 62 Taste,47.61075,45.99380555555556
7,10,3,MP 05: Calvariekapel KU Leuven,40.10552777777777,38.31375
7,10,3,MP 06: Parkstraat 2 La Filosovia,39.596111111111114,37.804611111111114
7,10,3,MP 07: Naamsestraat 81,35.953209224784665,34.57110308419005
7,10,3,MP08bis - Vrijthof,43.77172222222222,42.67541666666666
7,10,4,MP 01: Naamsestraat 35  Maxim,45.73405555555556,42.97591666666666
7,10,4,MP 02: Naamsestraat 57 Xior,43.47569444444444,40.85261111111111
7,10,4,MP 03: Naamsestraat 62 Taste,46.76475,45.230666666666664
7,10,4,MP 05: Calvariekapel KU Leuven,37.67125,36.211666666666666
7,10,4,MP 06: Parkstraat 2 La Filosovia,36.571000000000005,35.01855555555556
7,10,4,MP 07: Naamsestraat 81,33.66122222222222,32.440527777777774
7,10,4,MP08bis - Vrijthof,42.974,41.74611111111111
7,10,5,MP 01: Naamsestraat 35  Maxim,46.05888888888889,43.20352777777778
7,10,5,MP 02: Naamsestraat 57 Xior,44.85572222222223,42.35202777777778
7,10,5,MP 03: Naamsestraat 62 Taste,47.57563888888888,46.05513888888889
7,10,5,MP 05: Calvariekapel KU Leuven,40.50666666666667,38.781
7,10,5,MP 06: Parkstraat 2 La Filosovia,39.556777777777775,37.87291666666667
7,10,5,MP 07: Naamsestraat 81,37.12994444444444,35.65011111111111
7,10,5,MP08bis - Vrijthof,44.29102777777778,42.549083333333336
7,10,6,MP 01: Naamsestraat 35  Maxim,45.36394444444445,42.045249999999996
7,10,6,MP 02: Naamsestraat 57 Xior,43.46319444444445,41.172000000000004
7,10,6,MP 03: Naamsestraat 62 Taste,47.461527777777775,46.00008333333333
7,10,6,MP 05: Calvariekapel KU Leuven,40.17513888888889,38.72413888888889
7,10,6,MP 06: Parkstraat 2 La Filosovia,40.145472222222224,38.414611111111114
7,10,6,MP 07: Naamsestraat 81,38.42402777777778,36.72875
7,10,6,MP08bis - Vrijthof,45.45711111111111,43.87088888888889
7,10,7,MP 01: Naamsestraat 35  Maxim,49.13711111111111,46.47094444444444
7,10,7,MP 02: Naamsestraat 57 Xior,47.729888888888894,45.85502777777778
7,10,7,MP 03: Naamsestraat 62 Taste,49.626931628682605,48.41264591439689
7,10,7,MP 05: Calvariekapel KU Leuven,44.10022222222222,42.00061111111111
7,10,7,MP 06: Parkstraat 2 La Filosovia,42.016666666666666,40.64169444444445
7,10,7,MP 07: Naamsestraat 81,41.378416666666666,39.856
7,10,7,MP08bis - Vrijthof,44.35104195609892,42.78102250625174
7,10,8,MP 01: Naamsestraat 35  Maxim,46.848972222222216,43.79972222222222
7,10,8,MP 02: Naamsestraat 57 Xior,47.558027777777774,45.405972222222225
7,10,8,MP 03: Naamsestraat 62 Taste,50.04725,48.721583333333335
7,10,8,MP 05: Calvariekapel KU Leuven,46.05544444444445,43.86302777777777
7,10,8,MP 06: Parkstraat 2 La Filosovia,45.34439740333051,43.26867061812023
7,10,8,MP 07: Naamsestraat 81,43.08991386496249,41.531175326479584
7,10,8,MP08bis - Vrijthof,42.599333333333334,40.73752777777778
7,10,9,MP 01: Naamsestraat 35  Maxim,48.275,45.508361111111114
7,10,9,MP 02: Naamsestraat 57 Xior,47.71230555555555,45.77433333333334
7,10,9,MP 03: Naamsestraat 62 Taste,50.10538888888889,48.70977777777778
7,10,9,MP 05: Calvariekapel KU Leuven,47.493388888888894,45.172444444444444
7,10,9,MP 06: Parkstraat 2 La Filosovia,46.313472222222224,44.118138888888886
7,10,9,MP 07: Naamsestraat 81,44.34163888888889,42.87975
7,10,9,MP08bis - Vrijthof,46.089194444444445,44.23225
7,10,10,MP 01: Naamsestraat 35  Maxim,49.257861111111104,46.38011111111111
7,10,10,MP 02: Naamsestraat 57 Xior,49.141666666666666,46.982305555555556
7,10,10,MP 03: Naamsestraat 62 Taste,51.66747222222222,50.1855
7,10,10,MP 05: Calvariekapel KU Leuven,50.212916666666665,47.76711111111111
7,10,10,MP 06: Parkstraat 2 La Filosovia,49.67191666666667,47.382083333333334
7,10,10,MP 07: Naamsestraat 81,47.96402777777778,46.28052777777778
7,10,10,MP08bis - Vrijthof,43.58911111111111,41.955444444444446
7,10,11,MP 01: Naamsestraat 35  Maxim,50.47716666666666,48.03475
7,10,11,MP 02: Naamsestraat 57 Xior,51.95013888888889,49.90891666666667
7,10,11,MP 03: Naamsestraat 62 Taste,52.76822222222222,51.07180555555556
7,10,11,MP 05: Calvariekapel KU Leuven,51.78333333333333,49.35022222222222
7,10,11,MP 06: Parkstraat 2 La Filosovia,50.78063888888889,48.566944444444445
7,10,11,MP 07: Naamsestraat 81,48.76463888888889,47.18563888888889
7,10,11,MP08bis - Vrijthof,45.02188888888889,43.39841666666666
7,10,12,MP 01: Naamsestraat 35  Maxim,51.59261111111111,49.31641666666667
7,10,12,MP 02: Naamsestraat 57 Xior,53.23316666666666,51.130944444444445
7,10,12,MP 03: Naamsestraat 62 Taste,53.913916666666665,52.29611111111111
7,10,12,MP 05: Calvariekapel KU Leuven,53.11102777777778,50.75461111111111
7,10,12,MP 06: Parkstraat 2 La Filosovia,51.67875,49.54727777777778
7,10,12,MP 07: Naamsestraat 81,49.89933333333334,48.26722222222222
7,10,12,MP08bis - Vrijthof,46.13925,44.27258333333333
7,10,13,MP 01: Naamsestraat 35  Maxim,53.02180555555555,50.86936111111111
7,10,13,MP 02: Naamsestraat 57 Xior,53.34141666666667,51.519305555555555
7,10,13,MP 03: Naamsestraat 62 Taste,54.641666666666666,53.15408333333334
7,10,13,MP 05: Calvariekapel KU Leuven,53.692166666666665,51.46252777777778
7,10,13,MP 06: Parkstraat 2 La Filosovia,52.68358333333333,50.76963888888889
7,10,13,MP 07: Naamsestraat 81,51.721916666666665,50.138
7,10,13,MP08bis - Vrijthof,44.69872222222222,43.099361111111115
7,10,14,MP 01: Naamsestraat 35  Maxim,52.00277777777778,49.80166666666667
7,10,14,MP 02: Naamsestraat 57 Xior,53.25538888888889,51.23686111111112
7,10,14,MP 03: Naamsestraat 62 Taste,54.02269444444445,52.32830555555555
7,10,14,MP 05: Calvariekapel KU Leuven,53.24369444444444,50.85297222222223
7,10,14,MP 06: Parkstraat 2 La Filosovia,51.61086111111111,49.60738888888889
7,10,14,MP 07: Naamsestraat 81,50.30902777777778,48.660444444444444
7,10,14,MP08bis - Vrijthof,43.49113888888889,42.15830555555556
7,10,15,MP 01: Naamsestraat 35  Maxim,51.525305555555555,49.34972222222222
7,10,15,MP 02: Naamsestraat 57 Xior,52.31736111111111,50.362027777777776
7,10,15,MP 03: Naamsestraat 62 Taste,55.69385094927742,53.81031453669595
7,10,15,MP 05: Calvariekapel KU Leuven,53.26841666666667,50.779694444444445
7,10,15,MP 06: Parkstraat 2 La Filosovia,51.53183333333334,49.436499999999995
7,10,15,MP 07: Naamsestraat 81,50.50930555555556,48.786972222222225
7,10,15,MP08bis - Vrijthof,43.02086111111111,41.807277777777784
7,10,16,MP 01: Naamsestraat 35  Maxim,51.843361111111115,49.731861111111115
7,10,16,MP 02: Naamsestraat 57 Xior,52.008250000000004,50.07586111111111
7,10,16,MP 03: Naamsestraat 62 Taste,53.86413888888889,52.20894444444445
7,10,16,MP 05: Calvariekapel KU Leuven,53.43533333333334,51.06869444444444
7,10,16,MP 06: Parkstraat 2 La Filosovia,52.89197222222222,50.62486111111111
7,10,16,MP 07: Naamsestraat 81,50.81247222222222,48.98505555555556
7,10,16,MP08bis - Vrijthof,45.87988888888889,44.436861111111114
7,10,17,MP 01: Naamsestraat 35  Maxim,53.54611111111111,51.38152777777778
7,10,17,MP 02: Naamsestraat 57 Xior,54.026722222222226,51.86505555555556
7,10,17,MP 03: Naamsestraat 62 Taste,55.40425,53.58819444444445
7,10,17,MP 05: Calvariekapel KU Leuven,55.01758333333333,52.62133333333333
7,10,17,MP 06: Parkstraat 2 La Filosovia,54.66011111111111,52.59855555555555
7,10,17,MP 07: Naamsestraat 81,52.11172222222223,50.36022222222222
7,10,17,MP08bis - Vrijthof,43.90291666666667,42.774
7,10,18,MP 01: Naamsestraat 35  Maxim,53.25497222222222,50.98566666666667
7,10,18,MP 02: Naamsestraat 57 Xior,52.51911111111111,50.65775
7,10,18,MP 03: Naamsestraat 62 Taste,55.001888888888885,53.32863888888889
7,10,18,MP 05: Calvariekapel KU Leuven,53.87094444444444,51.57511111111111
7,10,18,MP 06: Parkstraat 2 La Filosovia,53.299166666666665,51.27013888888889
7,10,18,MP 07: Naamsestraat 81,51.66255555555556,49.90277777777778
7,10,18,MP08bis - Vrijthof,45.413222222222224,43.84480555555555
7,10,19,MP 01: Naamsestraat 35  Maxim,55.78425,53.31688888888888
7,10,19,MP 02: Naamsestraat 57 Xior,53.28827777777777,51.53180555555556
7,10,19,MP 03: Naamsestraat 62 Taste,54.999249999999996,53.373
7,10,19,MP 05: Calvariekapel KU Leuven,54.68752777777778,52.39380555555556
7,10,19,MP 06: Parkstraat 2 La Filosovia,53.86794444444445,51.86822222222222
7,10,19,MP 07: Naamsestraat 81,51.56011111111111,50.01197222222223
7,10,19,MP08bis - Vrijthof,45.343444444444444,43.985
7,10,20,MP 01: Naamsestraat 35  Maxim,54.29858333333333,52.02616666666667
7,10,20,MP 02: Naamsestraat 57 Xior,52.77813888888888,50.85727777777778
7,10,20,MP 03: Naamsestraat 62 Taste,54.16577777777778,52.53613888888889
7,10,20,MP 05: Calvariekapel KU Leuven,52.69777777777778,50.440472222222226
7,10,20,MP 06: Parkstraat 2 La Filosovia,53.40638888888889,51.458111111111116
7,10,20,MP 07: Naamsestraat 81,50.67325,49.00616666666667
7,10,20,MP08bis - Vrijthof,45.131388888888885,43.54633333333333
7,10,21,MP 01: Naamsestraat 35  Maxim,52.78808333333333,50.60513888888889
7,10,21,MP 02: Naamsestraat 57 Xior,52.223194444444445,50.189305555555556
7,10,21,MP 03: Naamsestraat 62 Taste,53.508694444444444,51.69275
7,10,21,MP 05: Calvariekapel KU Leuven,52.86461111111111,50.43988888888889
7,10,21,MP 06: Parkstraat 2 La Filosovia,53.54688888888889,51.32438888888888
7,10,21,MP 07: Naamsestraat 81,50.43161111111111,48.61797222222223
7,10,21,MP08bis - Vrijthof,44.04497222222222,42.695499999999996
7,10,22,MP 01: Naamsestraat 35  Maxim,52.346111111111114,49.95136111111111
7,10,22,MP 02: Naamsestraat 57 Xior,50.353722222222224,48.260472222222226
7,10,22,MP 03: Naamsestraat 62 Taste,51.807833333333335,50.07438888888888
7,10,22,MP 05: Calvariekapel KU Leuven,50.962833333333336,48.49575
7,10,22,MP 06: Parkstraat 2 La Filosovia,51.03125,48.64930555555556
7,10,22,MP 07: Naamsestraat 81,46.618611111111115,44.96472222222222
7,10,22,MP08bis - Vrijthof,42.73963888888889,41.57813888888889
7,10,23,MP 01: Naamsestraat 35  Maxim,50.714388888888884,48.36761111111111
7,10,23,MP 02: Naamsestraat 57 Xior,47.08408333333334,44.89447222222223
7,10,23,MP 03: Naamsestraat 62 Taste,49.74863888888889,48.25258333333333
7,10,23,MP 05: Calvariekapel KU Leuven,46.54094444444444,44.38238888888889
7,10,23,MP 06: Parkstraat 2 La Filosovia,47.18844123367602,44.889385940539036
7,10,23,MP 07: Naamsestraat 81,44.84397222222222,43.14816666666667
7,10,23,MP08bis - Vrijthof,41.78622222222222,40.10908333333334
7,11,0,MP 01: Naamsestraat 35  Maxim,50.87397222222222,48.138222222222225
7,11,0,MP 02: Naamsestraat 57 Xior,44.687274242845234,42.3425951653237
7,11,0,MP 03: Naamsestraat 62 Taste,47.76094444444444,46.32761111111111
7,11,0,MP 05: Calvariekapel KU Leuven,42.305499999999995,40.472
7,11,0,MP 06: Parkstraat 2 La Filosovia,43.17891080855793,41.06148930258405
7,11,0,MP 07: Naamsestraat 81,40.226055555555554,38.72005555555556
7,11,0,MP08bis - Vrijthof,40.69858333333333,38.95794444444444
7,11,1,MP 01: Naamsestraat 35  Maxim,45.93219444444444,42.91111111111111
7,11,1,MP 02: Naamsestraat 57 Xior,43.355555555555554,40.73455555555555
7,11,1,MP 03: Naamsestraat 62 Taste,47.55297222222222,46.159083333333335
7,11,1,MP 05: Calvariekapel KU Leuven,42.449083333333334,40.451
7,11,1,MP 06: Parkstraat 2 La Filosovia,42.06205555555555,40.04125
7,11,1,MP 07: Naamsestraat 81,37.50616666666667,36.25186111111111
7,11,1,MP08bis - Vrijthof,39.466499999999996,37.99625
7,11,2,MP 01: Naamsestraat 35  Maxim,43.96272222222222,40.12822222222223
7,11,2,MP 02: Naamsestraat 57 Xior,40.40222222222222,37.690666666666665
7,11,2,MP 03: Naamsestraat 62 Taste,45.75208333333333,44.55388888888889
7,11,2,MP 05: Calvariekapel KU Leuven,36.66505555555556,35.57988888888889
7,11,2,MP 06: Parkstraat 2 La Filosovia,36.354638888888886,35.08880555555555
7,11,2,MP 07: Naamsestraat 81,34.11991666666667,33.217
7,11,2,MP08bis - Vrijthof,38.88758333333333,37.564083333333336
7,11,3,MP 01: Naamsestraat 35  Maxim,43.08994444444444,39.107194444444445
7,11,3,MP 02: Naamsestraat 57 Xior,40.592666666666666,37.78194444444444
7,11,3,MP 03: Naamsestraat 62 Taste,45.56727777777778,44.265166666666666
7,11,3,MP 05: Calvariekapel KU Leuven,36.88077777777777,35.544444444444444
7,11,3,MP 06: Parkstraat 2 La Filosovia,39.05605555555555,36.44972222222222
7,11,3,MP 07: Naamsestraat 81,34.31725,33.27672222222222
7,11,3,MP08bis - Vrijthof,38.501000000000005,37.170750000000005
7,11,4,MP 01: Naamsestraat 35  Maxim,42.98277777777778,38.80836111111111
7,11,4,MP 02: Naamsestraat 57 Xior,41.53347222222222,38.46111111111111
7,11,4,MP 03: Naamsestraat 62 Taste,46.05725,44.587888888888884
7,11,4,MP 05: Calvariekapel KU Leuven,37.88097222222222,36.34019444444444
7,11,4,MP 06: Parkstraat 2 La Filosovia,37.37536111111111,35.58938888888889
7,11,4,MP 07: Naamsestraat 81,35.83680555555556,34.770916666666665
7,11,4,MP08bis - Vrijthof,38.49605555555555,37.09722222222222
7,11,5,MP 01: Naamsestraat 35  Maxim,43.62494444444444,39.95238888888889
7,11,5,MP 02: Naamsestraat 57 Xior,42.41316666666666,40.060750000000006
7,11,5,MP 03: Naamsestraat 62 Taste,46.75966666666666,45.45686111111112
7,11,5,MP 05: Calvariekapel KU Leuven,38.95158333333334,37.659388888888884
7,11,5,MP 06: Parkstraat 2 La Filosovia,38.629083333333334,37.38488888888889
7,11,5,MP 07: Naamsestraat 81,38.2215,37.25047222222223
7,11,5,MP08bis - Vrijthof,41.03402777777778,39.32625
7,11,6,MP 01: Naamsestraat 35  Maxim,47.210888888888896,44.40858333333333
7,11,6,MP 02: Naamsestraat 57 Xior,47.91152777777778,46.02088888888889
7,11,6,MP 03: Naamsestraat 62 Taste,50.39566666666666,49.075944444444445
7,11,6,MP 05: Calvariekapel KU Leuven,49.747055555555555,48.537166666666664
7,11,6,MP 06: Parkstraat 2 La Filosovia,51.46055555555556,49.9265
7,11,6,MP 07: Naamsestraat 81,54.179111111111105,52.14386111111111
7,11,6,MP08bis - Vrijthof,44.01069444444445,42.166777777777774
7,11,7,MP 01: Naamsestraat 35  Maxim,50.82844444444444,48.830638888888885
7,11,7,MP 02: Naamsestraat 57 Xior,52.33847222222222,50.74127777777778
7,11,7,MP 03: Naamsestraat 62 Taste,53.275555555555556,51.928999999999995
7,11,7,MP 05: Calvariekapel KU Leuven,54.316319154851264,52.4448985265499
7,11,7,MP 06: Parkstraat 2 La Filosovia,57.923500000000004,55.99436111111111
7,11,7,MP 07: Naamsestraat 81,60.58011111111111,58.19611111111111
7,11,7,MP08bis - Vrijthof,47.24422222222223,45.794
7,11,8,MP 01: Naamsestraat 35  Maxim,53.45788888888889,51.53247222222222
7,11,8,MP 02: Naamsestraat 57 Xior,59.01475,57.47986111111111
7,11,8,MP 03: Naamsestraat 62 Taste,57.614805555555556,56.6425
7,11,8,MP 05: Calvariekapel KU Leuven,54.266444444444446,52.36986111111111
7,11,8,MP 06: Parkstraat 2 La Filosovia,56.907918866351764,54.89219227563212
7,11,8,MP 07: Naamsestraat 81,61.10897222222222,58.696555555555555
7,11,8,MP08bis - Vrijthof,45.20616666666667,43.68677777777778
7,11,9,MP 01: Naamsestraat 35  Maxim,54.47463888888889,52.76427777777778
7,11,9,MP 02: Naamsestraat 57 Xior,59.45891666666667,58.045249999999996
7,11,9,MP 03: Naamsestraat 62 Taste,58.23163888888889,57.35088888888889
7,11,9,MP 05: Calvariekapel KU Leuven,54.12511111111111,52.24144444444445
7,11,9,MP 06: Parkstraat 2 La Filosovia,56.28480555555555,54.45872222222222
7,11,9,MP 07: Naamsestraat 81,60.19230555555555,58.22816666666667
7,11,9,MP08bis - Vrijthof,46.22911111111111,45.02
7,11,10,MP 01: Naamsestraat 35  Maxim,54.534555555555556,52.64608333333333
7,11,10,MP 02: Naamsestraat 57 Xior,59.446000000000005,57.86494444444444
7,11,10,MP 03: Naamsestraat 62 Taste,58.632083333333334,57.66558333333334
7,11,10,MP 05: Calvariekapel KU Leuven,56.132111111111115,54.21616666666667
7,11,10,MP 06: Parkstraat 2 La Filosovia,60.17388888888889,58.307277777777784
7,11,10,MP 07: Naamsestraat 81,64.87494444444444,62.64186111111111
7,11,10,MP08bis - Vrijthof,44.80113888888889,43.36488888888889
7,11,11,MP 01: Naamsestraat 35  Maxim,53.76697222222222,52.09625
7,11,11,MP 02: Naamsestraat 57 Xior,59.21991666666667,57.82716666666666
7,11,11,MP 03: Naamsestraat 62 Taste,58.03602777777778,57.104416666666665
7,11,11,MP 05: Calvariekapel KU Leuven,55.50577777777777,53.50069444444444
7,11,11,MP 06: Parkstraat 2 La Filosovia,57.8795719844358,55.91217342968316
7,11,11,MP 07: Naamsestraat 81,63.41555555555556,61.026583333333335
7,11,11,MP08bis - Vrijthof,43.939750000000004,42.533166666666666
7,11,12,MP 01: Naamsestraat 35  Maxim,54.145777777777774,52.21677777777778
7,11,12,MP 02: Naamsestraat 57 Xior,60.00544444444444,58.22955555555556
7,11,12,MP 03: Naamsestraat 62 Taste,58.485416666666666,57.433972222222216
7,11,12,MP 05: Calvariekapel KU Leuven,55.50227777777778,53.29272222222222
7,11,12,MP 06: Parkstraat 2 La Filosovia,55.68774319066148,53.5938021122846
7,11,12,MP 07: Naamsestraat 81,57.266666666666666,54.90530555555556
7,11,12,MP08bis - Vrijthof,44.55627777777778,43.187694444444446
7,11,13,MP 01: Naamsestraat 35  Maxim,53.447972222222226,51.756388888888885
7,11,13,MP 02: Naamsestraat 57 Xior,58.57425,57.56975
7,11,13,MP 03: Naamsestraat 62 Taste,58.34772222222222,57.36636111111111
7,11,13,MP 05: Calvariekapel KU Leuven,55.2135,53.06422222222223
7,11,13,MP 06: Parkstraat 2 La Filosovia,57.229166666666664,54.93208333333333
7,11,13,MP 07: Naamsestraat 81,61.17938888888889,58.25844444444444
7,11,13,MP08bis - Vrijthof,44.96552777777777,43.60675
7,11,14,MP 01: Naamsestraat 35  Maxim,53.96733333333333,52.05163888888889
7,11,14,MP 02: Naamsestraat 57 Xior,59.07769444444445,57.657888888888884
7,11,14,MP 03: Naamsestraat 62 Taste,58.04552777777778,57.09097222222222
7,11,14,MP 05: Calvariekapel KU Leuven,54.74088888888889,52.5385
7,11,14,MP 06: Parkstraat 2 La Filosovia,56.88033333333334,54.65288888888889
7,11,14,MP 07: Naamsestraat 81,61.23536111111111,58.434222222222225
7,11,14,MP08bis - Vrijthof,44.35744444444444,43.18136111111111
7,11,15,MP 01: Naamsestraat 35  Maxim,54.919666666666664,52.94291666666667
7,11,15,MP 02: Naamsestraat 57 Xior,59.97883333333333,58.37294444444444
7,11,15,MP 03: Naamsestraat 62 Taste,58.359027777777776,57.36577777777777
7,11,15,MP 05: Calvariekapel KU Leuven,56.14994444444444,53.94283333333334
7,11,15,MP 06: Parkstraat 2 La Filosovia,56.635305555555554,54.45775
7,11,15,MP 07: Naamsestraat 81,61.34508333333333,58.492444444444445
7,11,15,MP08bis - Vrijthof,44.09608333333333,42.92652777777778
7,11,16,MP 01: Naamsestraat 35  Maxim,54.116638888888886,52.36708333333333
7,11,16,MP 02: Naamsestraat 57 Xior,59.48238888888889,58.09119444444444
7,11,16,MP 03: Naamsestraat 62 Taste,57.8555,56.81688888888888
7,11,16,MP 05: Calvariekapel KU Leuven,54.1915,52.14330555555556
7,11,16,MP 06: Parkstraat 2 La Filosovia,53.90588888888889,51.99322222222222
7,11,16,MP 07: Naamsestraat 81,53.525666666666666,51.903777777777776
7,11,16,MP08bis - Vrijthof,48.592305555555555,46.40886111111111
7,11,17,MP 01: Naamsestraat 35  Maxim,54.82936111111111,52.97763888888889
7,11,17,MP 02: Naamsestraat 57 Xior,57.80075,56.27938888888889
7,11,17,MP 03: Naamsestraat 62 Taste,57.34361111111111,56.02144444444445
7,11,17,MP 05: Calvariekapel KU Leuven,55.86947222222222,53.83594444444444
7,11,17,MP 06: Parkstraat 2 La Filosovia,54.51694444444445,52.70719444444444
7,11,17,MP 07: Naamsestraat 81,53.44108333333333,51.991611111111105
7,11,17,MP08bis - Vrijthof,43.646499999999996,42.54241666666667
7,11,18,MP 01: Naamsestraat 35  Maxim,54.307027777777776,52.28611111111111
7,11,18,MP 02: Naamsestraat 57 Xior,53.907111111111114,52.12486111111111
7,11,18,MP 03: Naamsestraat 62 Taste,55.330527777777775,53.76122222222222
7,11,18,MP 05: Calvariekapel KU Leuven,53.65530555555556,51.55863888888889
7,11,18,MP 06: Parkstraat 2 La Filosovia,53.24602777777778,51.32947222222222
7,11,18,MP 07: Naamsestraat 81,52.07675,50.46841666666666
7,11,18,MP08bis - Vrijthof,44.244,43.00091666666666
7,11,19,MP 01: Naamsestraat 35  Maxim,54.757555555555555,52.953472222222224
7,11,19,MP 02: Naamsestraat 57 Xior,53.500194444444446,51.876749999999994
7,11,19,MP 03: Naamsestraat 62 Taste,54.666000000000004,53.08705555555555
7,11,19,MP 05: Calvariekapel KU Leuven,54.385555555555555,52.1495
7,11,19,MP 06: Parkstraat 2 La Filosovia,53.473929961089496,51.570122290161194
7,11,19,MP 07: Naamsestraat 81,51.109722222222224,49.62875
7,11,19,MP08bis - Vrijthof,44.48975,43.33280555555556
7,11,20,MP 01: Naamsestraat 35  Maxim,54.367999999999995,52.44402777777778
7,11,20,MP 02: Naamsestraat 57 Xior,53.68691666666666,51.940555555555555
7,11,20,MP 03: Naamsestraat 62 Taste,54.44975,52.8465
7,11,20,MP 05: Calvariekapel KU Leuven,53.776722222222226,51.476
7,11,20,MP 06: Parkstraat 2 La Filosovia,53.41994444444444,51.336777777777776
7,11,20,MP 07: Naamsestraat 81,51.584722222222226,50.02366666666667
7,11,20,MP08bis - Vrijthof,44.64680555555555,43.55591666666666
7,11,21,MP 01: Naamsestraat 35  Maxim,53.60736111111111,51.44211111111111
7,11,21,MP 02: Naamsestraat 57 Xior,53.038222222222224,51.262166666666666
7,11,21,MP 03: Naamsestraat 62 Taste,54.01844444444444,52.41941666666666
7,11,21,MP 05: Calvariekapel KU Leuven,53.93911111111111,51.772666666666666
7,11,21,MP 06: Parkstraat 2 La Filosovia,53.618227285357044,51.382856348985825
7,11,21,MP 07: Naamsestraat 81,51.21041666666667,49.445277777777775
7,11,21,MP08bis - Vrijthof,44.39911111111111,43.22591666666666
7,11,22,MP 01: Naamsestraat 35  Maxim,51.578583333333334,49.25758333333333
7,11,22,MP 02: Naamsestraat 57 Xior,49.47686111111111,47.37525
7,11,22,MP 03: Naamsestraat 62 Taste,52.62502777777778,50.85080555555555
7,11,22,MP 05: Calvariekapel KU Leuven,50.52319444444444,47.941833333333335
7,11,22,MP 06: Parkstraat 2 La Filosovia,49.61519444444445,47.50369444444444
7,11,22,MP 07: Naamsestraat 81,47.653055555555554,45.97602777777778
7,11,22,MP08bis - Vrijthof,42.04705555555555,40.865944444444445
7,11,23,MP 01: Naamsestraat 35  Maxim,50.34,47.85861111111111
7,11,23,MP 02: Naamsestraat 57 Xior,47.009083333333336,44.66433333333333
7,11,23,MP 03: Naamsestraat 62 Taste,49.94494444444444,48.13066666666666
7,11,23,MP 05: Calvariekapel KU Leuven,45.28802777777778,43.16088888888889
7,11,23,MP 06: Parkstraat 2 La Filosovia,45.31422222222223,43.33394444444445
7,11,23,MP 07: Naamsestraat 81,42.21977777777778,40.69761111111111
7,11,23,MP08bis - Vrijthof,41.75216666666666,39.89244444444444
7,12,0,MP 01: Naamsestraat 35  Maxim,50.41888888888889,47.65963888888889
7,12,0,MP 02: Naamsestraat 57 Xior,45.19772222222222,42.66652777777778
7,12,0,MP 03: Naamsestraat 62 Taste,48.574666666666666,46.986666666666665
7,12,0,MP 05: Calvariekapel KU Leuven,42.13377777777778,40.41372222222222
7,12,0,MP 06: Parkstraat 2 La Filosovia,42.55161111111111,40.51888888888889
7,12,0,MP 07: Naamsestraat 81,39.25286111111111,38.00130555555556
7,12,0,MP08bis - Vrijthof,40.32738888888889,38.58336111111111
7,12,1,MP 01: Naamsestraat 35  Maxim,46.70697609783213,43.64977765425236
7,12,1,MP 02: Naamsestraat 57 Xior,43.38213888888889,40.76625
7,12,1,MP 03: Naamsestraat 62 Taste,47.84147222222222,46.16913888888889
7,12,1,MP 05: Calvariekapel KU Leuven,41.84594444444444,39.57563888888888
7,12,1,MP 06: Parkstraat 2 La Filosovia,40.909055555555554,38.92022222222222
7,12,1,MP 07: Naamsestraat 81,37.93716666666666,36.48455555555555
7,12,1,MP08bis - Vrijthof,40.84041666666667,38.90777777777778
7,12,2,MP 01: Naamsestraat 35  Maxim,43.24516666666667,39.68258333333333
7,12,2,MP 02: Naamsestraat 57 Xior,42.73488888888889,39.76683333333334
7,12,2,MP 03: Naamsestraat 62 Taste,46.201861111111114,44.87405555555556
7,12,2,MP 05: Calvariekapel KU Leuven,38.306805555555556,36.5775
7,12,2,MP 06: Parkstraat 2 La Filosovia,38.52908333333334,36.32111111111111
7,12,2,MP 07: Naamsestraat 81,34.788444444444444,33.528555555555556
7,12,2,MP08bis - Vrijthof,39.27055555555555,37.68897222222222
7,12,3,MP 01: Naamsestraat 35  Maxim,42.04627777777778,38.82991666666667
7,12,3,MP 02: Naamsestraat 57 Xior,41.752944444444445,39.10005555555556
7,12,3,MP 03: Naamsestraat 62 Taste,47.50402777777778,45.79108333333333
7,12,3,MP 05: Calvariekapel KU Leuven,36.087888888888884,34.87247222222222
