month,day,description,lamax,laeq
5,14,MP 01: Naamsestraat 35  Maxim,54.08662006064955,51.72607004791777
5,14,MP 02: Naamsestraat 57 Xior,52.74236289557145,50.614269509456676
5,14,MP 03: Naamsestraat 62 Taste,54.55580967372308,52.74782694244146
5,14,MP 05: Calvariekapel KU Leuven,52.48740219454604,50.22394902541784
5,14,MP 06: Parkstraat 2 La Filosovia,54.01908328028242,51.55545112564385
5,14,MP 07: Naamsestraat 81,49.84726327851017,48.07848123242167
5,14,MP08bis - Vrijthof,48.09273611111111,46.40939814814815
5,15,MP 01: Naamsestraat 35  Maxim,53.36435037273696,50.91817613557439
5,15,MP 02: Naamsestraat 57 Xior,51.26043914070096,49.062589703227005
5,15,MP 03: Naamsestraat 62 Taste,53.575206018518514,51.68233564814815
5,15,MP 05: Calvariekapel KU Leuven,50.661541310739175,48.36407968145936
5,15,MP 06: Parkstraat 2 La Filosovia,50.61291106712505,48.34573161556181
5,15,MP 07: Naamsestraat 81,47.87327777777778,46.22760185185185
5,15,MP08bis - Vrijthof,46.5723427896802,44.86442700556732
5,16,MP 01: Naamsestraat 35  Maxim,53.12857275147587,50.75709457113092
5,16,MP 02: Naamsestraat 57 Xior,52.394629194494925,50.32666188232843
5,16,MP 03: Naamsestraat 62 Taste,54.755645319968984,52.995128415838145
5,16,MP 05: Calvariekapel KU Leuven,52.39895015857583,50.44757159061972
5,16,MP 06: Parkstraat 2 La Filosovia,52.23385149603565,50.355974304068525
5,16,MP 07: Naamsestraat 81,50.61870413666983,48.99297437440681
5,16,MP08bis - Vrijthof,45.37868146622068,43.71359043507448
5,17,MP 01: Naamsestraat 35  Maxim,56.59069253295985,54.27297234729666
5,17,MP 02: Naamsestraat 57 Xior,54.18540870893812,52.10383012709216
5,17,MP 03: Naamsestraat 62 Taste,55.82230902777778,53.96792245370371
5,17,MP 05: Calvariekapel KU Leuven,53.271350688134454,51.17006933432106
5,17,MP 06: Parkstraat 2 La Filosovia,54.11507182294862,52.06188695843413
5,17,MP 07: Naamsestraat 81,52.19395023148148,50.46428009259259
5,17,MP08bis - Vrijthof,46.14193798539335,44.54824708619313
5,18,MP 01: Naamsestraat 35  Maxim,57.08962100340333,54.88867177551918
5,18,MP 02: Naamsestraat 57 Xior,54.91988239787946,52.84560323174331
5,18,MP 03: Naamsestraat 62 Taste,56.22406046366277,54.35808284818111
5,18,MP 05: Calvariekapel KU Leuven,54.7630247821004,52.63981688331231
5,18,MP 06: Parkstraat 2 La Filosovia,55.934700520079225,53.95790138185862
5,18,MP 07: Naamsestraat 81,56.071035879629626,54.320807870370366
5,18,MP08bis - Vrijthof,48.60257407407408,46.76725578703704
5,19,MP 01: Naamsestraat 35  Maxim,59.03878973076834,56.978802926129134
5,19,MP 02: Naamsestraat 57 Xior,55.74683488627814,53.84756641009318
5,19,MP 03: Naamsestraat 62 Taste,56.633202546296296,54.860590277777774
5,19,MP 05: Calvariekapel KU Leuven,56.41398874973957,54.301835690640985
5,19,MP 06: Parkstraat 2 La Filosovia,57.6114677253209,55.52234516603201
5,19,MP 07: Naamsestraat 81,57.51453373302932,55.6325142652114
5,19,MP08bis - Vrijthof,49.4903953886754,47.56251331080143
5,20,MP 01: Naamsestraat 35  Maxim,58.827935780347495,56.74500816057228
5,20,MP 02: Naamsestraat 57 Xior,56.86410431521438,54.88527757199741
5,20,MP 03: Naamsestraat 62 Taste,57.32237757381451,55.47555411520967
5,20,MP 05: Calvariekapel KU Leuven,55.941780679213835,53.84806468041762
5,20,MP 06: Parkstraat 2 La Filosovia,57.70767939814815,55.94684722222222
5,20,MP 07: Naamsestraat 81,60.40958333333333,58.94137962962963
5,20,MP08bis - Vrijthof,49.27867023185285,47.4859256172518
5,21,MP 01: Naamsestraat 35  Maxim,55.45841792737837,53.172414431724796
5,21,MP 02: Naamsestraat 57 Xior,52.81715648258539,50.787784889979505
5,21,MP 03: Naamsestraat 62 Taste,53.98147106481481,52.31030092592592
5,21,MP 05: Calvariekapel KU Leuven,52.931117978633516,50.79015938053405
5,21,MP 06: Parkstraat 2 La Filosovia,54.837460648148145,52.62429398148148
5,21,MP 07: Naamsestraat 81,53.776550654521465,51.91950601280108
5,21,MP08bis - Vrijthof,49.00590557105321,47.255921197319225
5,22,MP 01: Naamsestraat 35  Maxim,52.488531345494955,50.07106329289749
5,22,MP 02: Naamsestraat 57 Xior,51.1880562982511,49.06867715314189
5,22,MP 03: Naamsestraat 62 Taste,53.42229655435827,51.70908343846572
5,22,MP 05: Calvariekapel KU Leuven,51.11130439814815,48.91729282407407
5,22,MP 06: Parkstraat 2 La Filosovia,51.23577281881525,49.10477441607444
5,22,MP 07: Naamsestraat 81,49.12216435185185,47.44532754629629
5,22,MP08bis - Vrijthof,46.84339129025537,45.08030120621397
5,23,MP 01: Naamsestraat 35  Maxim,52.44450566623066,50.0464260496128
5,23,MP 02: Naamsestraat 57 Xior,52.479198064613215,50.46209327360489
5,23,MP 03: Naamsestraat 62 Taste,54.91509490740741,53.29653587962963
5,23,MP 05: Calvariekapel KU Leuven,53.56850889477887,51.78881121309274
5,23,MP 06: Parkstraat 2 La Filosovia,56.331217953911505,54.66404588016066
5,23,MP 07: Naamsestraat 81,58.970145833333326,57.60982523148149
5,23,MP08bis - Vrijthof,46.75213778096715,44.66799231463691
5,24,MP 01: Naamsestraat 35  Maxim,53.97164766479542,51.625006076740554
5,24,MP 02: Naamsestraat 57 Xior,53.72104891543394,51.718627450980385
5,24,MP 03: Naamsestraat 62 Taste,55.70987059885646,53.8473645223269
5,24,MP 05: Calvariekapel KU Leuven,53.617825437794416,51.74324818574289
5,24,MP 06: Parkstraat 2 La Filosovia,55.05294675925926,53.06784722222222
5,24,MP 07: Naamsestraat 81,55.61115637912476,53.81473743909073
5,24,MP08bis - Vrijthof,47.185292449444965,45.50825664710444
5,25,MP 01: Naamsestraat 35  Maxim,56.7805593175215,54.60042249771388
5,25,MP 02: Naamsestraat 57 Xior,54.58916860539139,52.59932983784159
5,25,MP 03: Naamsestraat 62 Taste,55.66356555052721,53.839771293649235
5,25,MP 05: Calvariekapel KU Leuven,54.40750248848354,52.45041088914095
5,25,MP 06: Parkstraat 2 La Filosovia,55.92144097222222,53.97532175925926
5,25,MP 07: Naamsestraat 81,56.30783680555555,54.48262615740741
5,25,MP08bis - Vrijthof,49.94223953329553,48.130010533260794
5,26,MP 01: Naamsestraat 35  Maxim,56.74963703935258,54.35801118405057
5,26,MP 02: Naamsestraat 57 Xior,53.50727944070191,51.34154107924161
5,26,MP 03: Naamsestraat 62 Taste,54.54263475271704,52.67717913401775
5,26,MP 05: Calvariekapel KU Leuven,52.64858680555556,50.18585185185185
5,26,MP 06: Parkstraat 2 La Filosovia,51.637172156762894,49.3568265469108
5,26,MP 07: Naamsestraat 81,49.322317387932735,47.433668213752476
5,26,MP08bis - Vrijthof,49.106613808669486,47.16968111580531
5,27,MP 01: Naamsestraat 35  Maxim,53.68339853696931,51.4213852493171
5,27,MP 02: Naamsestraat 57 Xior,53.04015718866112,51.0665158056787
5,27,MP 03: Naamsestraat 62 Taste,54.934803643560684,53.18409703816016
5,27,MP 05: Calvariekapel KU Leuven,52.70446880172225,50.59572448755194
5,27,MP 06: Parkstraat 2 La Filosovia,52.73141263079915,50.67540165756088
5,27,MP 07: Naamsestraat 81,50.23360918529149,48.56185951226287
5,27,MP08bis - Vrijthof,48.24057461019343,46.45486693907789
5,28,MP 01: Naamsestraat 35  Maxim,52.51730348523608,50.07120484298496
5,28,MP 02: Naamsestraat 57 Xior,51.32069448463453,49.21019503443486
5,28,MP 03: Naamsestraat 62 Taste,53.31240523617171,51.566845681084274
5,28,MP 05: Calvariekapel KU Leuven,51.13623074341138,48.86193590203591
5,28,MP 06: Parkstraat 2 La Filosovia,50.67607870370371,48.535806712962966
5,28,MP 07: Naamsestraat 81,48.06197062466001,46.38972094584428
5,28,MP08bis - Vrijthof,47.00325605083745,45.370006829257
5,29,MP 01: Naamsestraat 35  Maxim,51.04487452541902,48.52888230391703
5,29,MP 02: Naamsestraat 57 Xior,50.04151281902888,47.97362810347821
5,29,MP 03: Naamsestraat 62 Taste,52.41862384259259,50.77713425925926
5,29,MP 05: Calvariekapel KU Leuven,49.461385416666666,47.27552777777778
5,29,MP 06: Parkstraat 2 La Filosovia,49.15917361111111,47.04007175925926
5,29,MP 07: Naamsestraat 81,46.715004629629625,45.10796527777778
5,29,MP08bis - Vrijthof,46.05878512894115,44.17587388305014
5,30,MP 01: Naamsestraat 35  Maxim,51.81436690472607,49.262807171877355
5,30,MP 02: Naamsestraat 57 Xior,52.12756229961688,50.0499646978483
5,30,MP 03: Naamsestraat 62 Taste,54.55549022558131,52.764720656489075
5,30,MP 05: Calvariekapel KU Leuven,51.75326975161462,49.82320076853631
5,30,MP 06: Parkstraat 2 La Filosovia,53.07291056609452,51.20576279818054
5,30,MP 07: Naamsestraat 81,53.968956457325405,52.19251718789786
5,30,MP08bis - Vrijthof,44.16824621510255,42.339763414972914
5,31,MP 01: Naamsestraat 35  Maxim,52.14214114569467,49.83413702499045
5,31,MP 02: Naamsestraat 57 Xior,52.55337832362916,50.56535207028673
5,31,MP 03: Naamsestraat 62 Taste,54.706823469494054,53.01946569745234
5,31,MP 05: Calvariekapel KU Leuven,53.071148948976756,51.2740404204093
5,31,MP 06: Parkstraat 2 La Filosovia,56.12823477667048,54.39459703461926
5,31,MP 07: Naamsestraat 81,56.87865253070059,55.27115823099804
5,31,MP08bis - Vrijthof,44.42831791820529,42.74519893039462
6,1,MP 01: Naamsestraat 35  Maxim,52.932086985722385,50.57763522041709
6,1,MP 02: Naamsestraat 57 Xior,52.590958025606,50.60061352533975
6,1,MP 03: Naamsestraat 62 Taste,54.7863343325733,53.04747971620042
6,1,MP 05: Calvariekapel KU Leuven,54.50525694444445,52.63542708333334
6,1,MP 06: Parkstraat 2 La Filosovia,57.60015973516372,55.83479101316078
6,1,MP 07: Naamsestraat 81,57.77826107085812,56.306158707377485
6,1,MP08bis - Vrijthof,46.054359526372444,44.39037350833941
6,2,MP 01: Naamsestraat 35  Maxim,53.0567445252095,50.87705912310756
6,2,MP 02: Naamsestraat 57 Xior,53.625174776610024,51.71094610861614
6,2,MP 03: Naamsestraat 62 Taste,55.29604166666667,53.5641400462963
6,2,MP 05: Calvariekapel KU Leuven,52.81607078785634,50.87182143311844
6,2,MP 06: Parkstraat 2 La Filosovia,54.069677889790384,52.20038657854837
6,2,MP 07: Naamsestraat 81,54.154695601851856,52.44263657407407
6,2,MP08bis - Vrijthof,46.24042316773925,44.496153757118385
6,3,MP 01: Naamsestraat 35  Maxim,53.35889570552147,51.107223058224335
6,3,MP 02: Naamsestraat 57 Xior,53.13778850383128,51.14917818367016
6,3,MP 03: Naamsestraat 62 Taste,55.1954212962963,53.453324074074075
6,3,MP 05: Calvariekapel KU Leuven,52.88862639334205,50.91604875394997
6,3,MP 06: Parkstraat 2 La Filosovia,53.54413204773535,51.66328290486498
6,3,MP 07: Naamsestraat 81,52.442981481481475,50.80717361111111
6,3,MP08bis - Vrijthof,47.35628154081207,45.612265614148804
6,4,MP 01: Naamsestraat 35  Maxim,53.371806595747145,51.07856440056025
6,4,MP 02: Naamsestraat 57 Xior,52.15605366113387,50.10349329814571
6,4,MP 03: Naamsestraat 62 Taste,53.60681952337411,51.881828493385335
6,4,MP 05: Calvariekapel KU Leuven,51.4723125,49.244675925925925
6,4,MP 06: Parkstraat 2 La Filosovia,51.04677021724789,48.946591974444146
6,4,MP 07: Naamsestraat 81,49.1689552998912,47.473052616958725
6,4,MP08bis - Vrijthof,48.64116686924814,46.96964403542282
6,5,MP 01: Naamsestraat 35  Maxim,52.26594089662118,50.02651433598407
6,5,MP 02: Naamsestraat 57 Xior,51.23144669375094,49.3389620009954
6,5,MP 03: Naamsestraat 62 Taste,53.53129087142212,51.968388523015314
6,5,MP 05: Calvariekapel KU Leuven,50.90146532865725,48.87393428012547
6,5,MP 06: Parkstraat 2 La Filosovia,51.10379166666666,49.10261111111111
6,5,MP 07: Naamsestraat 81,49.77246958876838,48.18920242132432
6,5,MP08bis - Vrijthof,50.37986086996782,47.84224251684145
6,6,MP 01: Naamsestraat 35  Maxim,50.47108796296296,47.76684837962963
6,6,MP 02: Naamsestraat 57 Xior,50.22363242817788,48.10741949672431
6,6,MP 03: Naamsestraat 62 Taste,52.5078599537037,50.828530092592594
6,6,MP 05: Calvariekapel KU Leuven,49.773433412810476,47.737120072223895
6,6,MP 06: Parkstraat 2 La Filosovia,48.83550041088439,46.804788249864
6,6,MP 07: Naamsestraat 81,46.961089120370374,45.30202662037037
6,6,MP08bis - Vrijthof,46.5301123933652,44.570299677057164
6,7,MP 01: Naamsestraat 35  Maxim,59.213228468581086,57.179730777689045
6,7,MP 02: Naamsestraat 57 Xior,53.938391379330305,52.12614674120629
6,7,MP 03: Naamsestraat 62 Taste,55.05981597222222,53.42083680555555
6,7,MP 05: Calvariekapel KU Leuven,52.14875403650505,50.41031724904224
6,7,MP 06: Parkstraat 2 La Filosovia,52.202525492193196,50.26656327040822
6,7,MP 07: Naamsestraat 81,50.85553832264635,49.31849464107965
6,7,MP08bis - Vrijthof,45.820396092321225,44.25456050188671
6,8,MP 01: Naamsestraat 35  Maxim,53.38081134259259,51.047996527777784
6,8,MP 02: Naamsestraat 57 Xior,52.97091203703703,50.96555439814815
6,8,MP 03: Naamsestraat 62 Taste,55.533646222757206,53.85771015868239
6,8,MP 05: Calvariekapel KU Leuven,53.3248587962963,51.56519328703704
6,8,MP 06: Parkstraat 2 La Filosovia,53.389212588400056,51.6494264847159
6,8,MP 07: Naamsestraat 81,52.75235416666667,51.35831828703704
6,8,MP08bis - Vrijthof,48.07587392351144,46.16811163070655
6,9,MP 01: Naamsestraat 35  Maxim,56.89798842592593,54.4897662037037
6,9,MP 02: Naamsestraat 57 Xior,54.101002326415816,52.25069387377169
6,9,MP 03: Naamsestraat 62 Taste,55.41485202375027,53.6931492262642
6,9,MP 05: Calvariekapel KU Leuven,54.09036215696941,52.122339378928
6,9,MP 06: Parkstraat 2 La Filosovia,55.50494097222223,53.50220370370371
6,9,MP 07: Naamsestraat 81,53.818280515752676,52.09598370332646
6,9,MP08bis - Vrijthof,45.348937426210156,43.92895918698058
6,10,MP 01: Naamsestraat 35  Maxim,55.158017546702474,52.88884927891849
6,10,MP 02: Naamsestraat 57 Xior,54.04203703703703,52.12895486111111
6,10,MP 03: Naamsestraat 62 Taste,55.63617634463362,53.87191055452031
6,10,MP 05: Calvariekapel KU Leuven,53.75329629629629,51.731750000000005
6,10,MP 06: Parkstraat 2 La Filosovia,53.92598062477575,51.97981689602889
6,10,MP 07: Naamsestraat 81,52.65087037037037,50.9699525462963
6,10,MP08bis - Vrijthof,45.822765733334876,44.38972023196324
6,11,MP 01: Naamsestraat 35  Maxim,53.67071643518519,51.44151736111111
6,11,MP 02: Naamsestraat 57 Xior,52.56198032407407,50.52068981481481
6,11,MP 03: Naamsestraat 62 Taste,54.09031712962963,52.28304861111111
6,11,MP 05: Calvariekapel KU Leuven,53.25668746310465,50.94393758753602
6,11,MP 06: Parkstraat 2 La Filosovia,53.49270469223825,51.19920252783629
6,11,MP 07: Naamsestraat 81,50.34425514184192,48.63956990242943
6,11,MP08bis - Vrijthof,46.68254896060003,45.198888837446184
6,12,MP 01: Naamsestraat 35  Maxim,51.50013657565481,49.11492031157768
6,12,MP 02: Naamsestraat 57 Xior,50.59654717396085,48.53977868577316
6,12,MP 03: Naamsestraat 62 Taste,53.109536100372694,51.33609921525961
6,12,MP 05: Calvariekapel KU Leuven,50.69518860171992,48.46725077836549
6,12,MP 06: Parkstraat 2 La Filosovia,51.01994907407407,48.69013541666667
6,12,MP 07: Naamsestraat 81,47.64007060185185,45.97996990740741
6,12,MP08bis - Vrijthof,44.47106807579669,43.05347092801166
6,13,MP 01: Naamsestraat 35  Maxim,52.33790277777778,49.89217476851852
6,13,MP 02: Naamsestraat 57 Xior,52.194384129262254,50.277692770665986
6,13,MP 03: Naamsestraat 62 Taste,54.76100578703704,53.09930555555555
6,13,MP 05: Calvariekapel KU Leuven,52.398726837116165,50.413467748469316
6,13,MP 06: Parkstraat 2 La Filosovia,52.65195083276427,50.67710042940312
6,13,MP 07: Naamsestraat 81,51.87189120370371,50.09665972222223
6,13,MP08bis - Vrijthof,44.70881763990972,43.11716187279357
6,14,MP 01: Naamsestraat 35  Maxim,54.13340934081834,51.776238208229636
6,14,MP 02: Naamsestraat 57 Xior,53.05629759948147,51.23774277182342
6,14,MP 03: Naamsestraat 62 Taste,55.378612930854885,53.735057524479735
6,14,MP 05: Calvariekapel KU Leuven,52.920241898148156,50.98924074074075
6,14,MP 06: Parkstraat 2 La Filosovia,53.8941875,51.86336111111112
6,14,MP 07: Naamsestraat 81,51.98637536894497,50.37139417790381
6,14,MP08bis - Vrijthof,44.44218001250087,42.972330254415816
6,15,MP 01: Naamsestraat 35  Maxim,53.32442299233743,50.98254392666158
6,15,MP 02: Naamsestraat 57 Xior,52.469177083333335,50.569509259259256
6,15,MP 03: Naamsestraat 62 Taste,54.80393981481482,53.15590972222222
6,15,MP 05: Calvariekapel KU Leuven,52.4760961663117,50.468993656820075
6,15,MP 06: Parkstraat 2 La Filosovia,54.01266695988333,51.852238477742546
6,15,MP 07: Naamsestraat 81,52.28328472222222,50.51634490740741
6,15,MP08bis - Vrijthof,44.48148148148148,43.072101851851855
6,16,MP 01: Naamsestraat 35  Maxim,56.03107232151125,53.610705852393735
6,16,MP 02: Naamsestraat 57 Xior,53.0886400462963,51.201506944444446
6,16,MP 03: Naamsestraat 62 Taste,55.17989444322272,53.46986539196056
6,16,MP 05: Calvariekapel KU Leuven,53.55738145117421,51.517840484264866
6,16,MP 06: Parkstraat 2 La Filosovia,54.189769557518034,52.19329737612704
6,16,MP 07: Naamsestraat 81,52.764548947892315,51.012425056135555
6,16,MP08bis - Vrijthof,44.84994965219504,43.38183196564775
6,17,MP 01: Naamsestraat 35  Maxim,57.13866867330401,54.90282009724473
6,17,MP 02: Naamsestraat 57 Xior,53.87486515891571,52.04271858144864
6,17,MP 03: Naamsestraat 62 Taste,56.46124305555556,54.76575694444445
6,17,MP 05: Calvariekapel KU Leuven,55.464648487233504,53.40711706289497
6,17,MP 06: Parkstraat 2 La Filosovia,55.147721564406176,53.05974281514404
6,17,MP 07: Naamsestraat 81,53.89817939814815,52.062116898148155
6,17,MP08bis - Vrijthof,45.58135952221116,44.31847264982986
6,18,MP 01: Naamsestraat 35  Maxim,54.04024273025211,51.8517585204572
6,18,MP 02: Naamsestraat 57 Xior,53.1942116045696,51.23065962938528
6,18,MP 03: Naamsestraat 62 Taste,54.82797949050336,53.06062338684475
6,18,MP 05: Calvariekapel KU Leuven,53.13188268246951,50.896899233778555
6,18,MP 06: Parkstraat 2 La Filosovia,54.14065834857288,51.76223755179518
6,18,MP 07: Naamsestraat 81,50.69727430555555,49.07762268518518
6,18,MP08bis - Vrijthof,46.068871167490364,44.785829697102976
6,19,MP 01: Naamsestraat 35  Maxim,52.11285061063842,49.8545106210569
6,19,MP 02: Naamsestraat 57 Xior,51.313149609944674,49.39460635662863
6,19,MP 03: Naamsestraat 62 Taste,53.4350710077663,51.72112640192594
6,19,MP 05: Calvariekapel KU Leuven,51.20088194444445,49.02452777777778
6,19,MP 06: Parkstraat 2 La Filosovia,52.41248611111111,50.36457407407408
6,19,MP 07: Naamsestraat 81,51.289031123045405,49.62764731073276
6,19,MP08bis - Vrijthof,45.08147410819695,43.64456584643163
6,20,MP 01: Naamsestraat 35  Maxim,52.66430613591379,50.172605419420556
6,20,MP 02: Naamsestraat 57 Xior,53.16791435185185,51.069212962962965
6,20,MP 03: Naamsestraat 62 Taste,54.88262479889814,53.14726906561419
6,20,MP 05: Calvariekapel KU Leuven,51.97840112039631,49.97208152966504
6,20,MP 06: Parkstraat 2 La Filosovia,52.06660802333387,50.21331975277206
6,20,MP 07: Naamsestraat 81,50.934715277777784,49.377275462962956
6,20,MP08bis - Vrijthof,43.95987638602745,42.373250538206904
6,21,MP 01: Naamsestraat 35  Maxim,52.76067017767232,50.40540309045662
6,21,MP 02: Naamsestraat 57 Xior,52.50435446906035,50.46929647892215
6,21,MP 03: Naamsestraat 62 Taste,54.90402777777778,53.197651620370365
6,21,MP 05: Calvariekapel KU Leuven,52.26879261051242,50.20428506939219
6,21,MP 06: Parkstraat 2 La Filosovia,52.48404166666667,50.537788194444445
6,21,MP 07: Naamsestraat 81,51.584938483084294,49.872633942522484
6,21,MP08bis - Vrijthof,44.26274378175673,42.85924026898459
6,22,MP 01: Naamsestraat 35  Maxim,56.83134774103184,54.48744053062311
6,22,MP 02: Naamsestraat 57 Xior,53.16017361111111,51.217246527777775
6,22,MP 03: Naamsestraat 62 Taste,55.21452116947152,53.458960855575356
6,22,MP 05: Calvariekapel KU Leuven,52.8875322631049,50.78619196981447
6,22,MP 06: Parkstraat 2 La Filosovia,53.744180932208295,51.677886963667724
6,22,MP 07: Naamsestraat 81,52.25904629629629,50.62905439814815
6,22,MP08bis - Vrijthof,44.61796180555555,43.280283564814816
6,23,MP 01: Naamsestraat 35  Maxim,55.06947743742909,52.78163506286032
6,23,MP 02: Naamsestraat 57 Xior,54.2478026366046,52.24758735633514
6,23,MP 03: Naamsestraat 62 Taste,56.00055440456487,54.20744916029121
6,23,MP 05: Calvariekapel KU Leuven,54.4843759765738,52.379504392411945
6,23,MP 06: Parkstraat 2 La Filosovia,56.69847336196021,54.5090417713168
6,23,MP 07: Naamsestraat 81,54.27959580526426,52.60672037410005
6,23,MP08bis - Vrijthof,45.759287252019725,44.38548924743628
6,24,MP 01: Naamsestraat 35  Maxim,56.3593330400963,54.191972636355224
6,24,MP 02: Naamsestraat 57 Xior,55.48222337962962,53.50616898148148
6,24,MP 03: Naamsestraat 62 Taste,56.50354865218347,54.786998692114494
6,24,MP 05: Calvariekapel KU Leuven,55.37159143518519,53.23706828703704
6,24,MP 06: Parkstraat 2 La Filosovia,55.90239007395918,53.86631095267307
6,24,MP 07: Naamsestraat 81,55.47817079099053,53.637599249982635
6,24,MP08bis - Vrijthof,48.74057407407407,47.05138425925926
6,25,MP 01: Naamsestraat 35  Maxim,54.53564020649582,52.370894969558066
6,25,MP 02: Naamsestraat 57 Xior,53.875896711767496,51.957618722438916
6,25,MP 03: Naamsestraat 62 Taste,56.13366087962963,54.380027777777784
6,25,MP 05: Calvariekapel KU Leuven,53.99786687345919,51.82683480132872
6,25,MP 06: Parkstraat 2 La Filosovia,53.46512037037037,51.44627662037037
6,25,MP 07: Naamsestraat 81,51.94736458333333,50.38611921296297
6,25,MP08bis - Vrijthof,48.27326527541465,46.75673576628818
6,26,MP 01: Naamsestraat 35  Maxim,51.81192036115291,49.50081259405024
6,26,MP 02: Naamsestraat 57 Xior,50.95878975878512,48.92564817815639
6,26,MP 03: Naamsestraat 62 Taste,52.8216708913504,51.127321550516804
6,26,MP 05: Calvariekapel KU Leuven,50.688153798076364,48.46421023391474
6,26,MP 06: Parkstraat 2 La Filosovia,50.43381520619452,48.23623074341138
6,26,MP 07: Naamsestraat 81,48.27682060185185,46.63552083333333
6,26,MP08bis - Vrijthof,44.902745370370376,43.45130902777778
6,27,MP 01: Naamsestraat 35  Maxim,53.2155486357901,51.006190746292845
6,27,MP 02: Naamsestraat 57 Xior,52.42854778220205,50.518660292619685
6,27,MP 03: Naamsestraat 62 Taste,54.274563657407406,52.74113888888889
6,27,MP 05: Calvariekapel KU Leuven,52.493720992141114,50.65139411335779
6,27,MP 06: Parkstraat 2 La Filosovia,53.99158333333333,52.26390162037037
6,27,MP 07: Naamsestraat 81,53.126546603548654,51.622587066979946
6,27,MP08bis - Vrijthof,45.57924189814815,44.024303240740736
6,28,MP 01: Naamsestraat 35  Maxim,54.50992534290179,52.46024191214769
6,28,MP 02: Naamsestraat 57 Xior,54.1410808746079,52.26827867998565
6,28,MP 03: Naamsestraat 62 Taste,56.048923019942364,54.359880322688916
6,28,MP 05: Calvariekapel KU Leuven,54.986899153925386,53.01837058299286
6,28,MP 06: Parkstraat 2 La Filosovia,54.50198726851852,52.49355671296296
6,28,MP 07: Naamsestraat 81,53.69354166666667,51.837142361111106
6,28,MP08bis - Vrijthof,45.561551193314656,44.27860830111808
6,29,MP 01: Naamsestraat 35  Maxim,54.22185810693491,52.230380025234695
6,29,MP 02: Naamsestraat 57 Xior,54.340042132555496,52.3326515730259
6,29,MP 03: Naamsestraat 62 Taste,56.18751157407407,54.31625
6,29,MP 05: Calvariekapel KU Leuven,54.65101511679052,52.35010185892539
6,29,MP 06: Parkstraat 2 La Filosovia,55.2747855679411,53.01640680163443
6,29,MP 07: Naamsestraat 81,53.63209796523068,51.73714090603949
6,29,MP08bis - Vrijthof,45.66871375826109,44.45710367018137
6,30,MP 01: Naamsestraat 35  Maxim,55.365178540424786,53.28460327565252
6,30,MP 02: Naamsestraat 57 Xior,54.79512435275175,52.898234619528075
6,30,MP 03: Naamsestraat 62 Taste,56.2543010254867,54.486718442556544
6,30,MP 05: Calvariekapel KU Leuven,55.212009537257806,53.027759901849585
6,30,MP 06: Parkstraat 2 La Filosovia,55.28804949188639,53.24869788652515
6,30,MP 07: Naamsestraat 81,54.79871179064573,52.9310512853158
6,30,MP08bis - Vrijthof,47.987072767045916,46.30255327029248
7,1,MP 01: Naamsestraat 35  Maxim,55.299205963377084,53.14630298400352
7,1,MP 02: Naamsestraat 57 Xior,54.59337562071001,52.58211081916359
7,1,MP 03: Naamsestraat 62 Taste,55.37730297804372,53.54378754383732
7,1,MP 05: Calvariekapel KU Leuven,54.02524334772393,51.824703989629505
7,1,MP 06: Parkstraat 2 La Filosovia,53.68046646217953,51.67590369813068
7,1,MP 07: Naamsestraat 81,53.303737355031366,51.38855529063173
7,1,MP08bis - Vrijthof,46.380734730726054,45.08551372122362
7,2,MP 01: Naamsestraat 35  Maxim,52.823496388554496,50.45218886007964
7,2,MP 02: Naamsestraat 57 Xior,51.823944346698774,49.73413626261691
7,2,MP 03: Naamsestraat 62 Taste,53.5732662037037,51.71073726851852
7,2,MP 05: Calvariekapel KU Leuven,51.872141583906284,49.44096002037178
7,2,MP 06: Parkstraat 2 La Filosovia,51.21706887970647,48.96392120096763
7,2,MP 07: Naamsestraat 81,49.15110879629629,47.36564583333333
7,2,MP08bis - Vrijthof,45.265288098710556,43.922726115239485
7,3,MP 01: Naamsestraat 35  Maxim,51.46716554390351,49.03805009607149
7,3,MP 02: Naamsestraat 57 Xior,50.31207042237219,48.26758533677497
7,3,MP 03: Naamsestraat 62 Taste,52.0587974537037,50.4251875
7,3,MP 05: Calvariekapel KU Leuven,49.541394476724,47.27655038311072
7,3,MP 06: Parkstraat 2 La Filosovia,48.5752311948055,46.42377342330351
7,3,MP 07: Naamsestraat 81,46.39292708333333,44.76869907407408
7,3,MP08bis - Vrijthof,44.42090186229007,43.007034803643556
7,4,MP 01: Naamsestraat 35  Maxim,53.88591056938802,51.41541943026473
7,4,MP 02: Naamsestraat 57 Xior,51.248128342245984,49.281325092020275
7,4,MP 03: Naamsestraat 62 Taste,53.49592009166773,51.8023935462216
7,4,MP 05: Calvariekapel KU Leuven,52.22663194444444,50.360569444444444
7,4,MP 06: Parkstraat 2 La Filosovia,53.2379675925926,51.368143518518515
7,4,MP 07: Naamsestraat 81,51.509725807011655,49.8437817567333
7,4,MP08bis - Vrijthof,43.70855228130281,42.31022708859001
7,5,MP 01: Naamsestraat 35  Maxim,51.43138723305747,49.00399097169975
7,5,MP 02: Naamsestraat 57 Xior,50.87744724688343,48.94749806118551
7,5,MP 03: Naamsestraat 62 Taste,53.337076388888896,51.72818518518519
7,5,MP 05: Calvariekapel KU Leuven,51.65893417290752,49.677331496764786
